,scl_min,scr_iqr,scl_rms,scr_svd_entropy,scl_svd_entropy,scl_max,scl_std,scr_perm_entropy,scr_n_below_mean,scr_pct_5,scr_max,scr_mean,scl_sum,scl_kurtosis,scl_iqr_5_95,scr_ptp,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_min,scl_ptp,scl_energy,scr_kurtosis,scr_iqr_5_95,scl_n_above_mean,scr_pct_95,scl_perm_entropy,scl_lineintegral,scl_skewness,scl_n_below_mean,scr_energy,scr_sum,scr_entropy,scr_n_above_mean,scr_std,scl_iqr,scr_skewness,scr_lineintegral,scl_entropy,scr_rms,scl_pct_95,scl_pct_5,scl_mean
0,-0.06832021895313031 +/- 0.004502540889162199,-0.00017105713308240844 +/- 0.0020138299901144617,-0.02712966130687646 +/- 0.004668449708742029,0.019158398905234398 +/- 0.0020526855969894026,-0.003934314060896294 +/- 0.002381321731822768,0.026958604173794087 +/- 0.002494386060014803,0.0019842627437564597 +/- 0.0013581548574258912,0.0033185083817995676 +/- 0.0012896391943188988,0.001060554225111221 +/- 0.00089800921987046,-0.03510092370851862 +/- 0.003707483321011037,-0.020355798836811444 +/- 0.003489733213924057,-0.0019158398905234075 +/- 0.0011469760256065974,0.011529250769757148 +/- 0.0025281758175630877,0.0014710913445091123 +/- 0.0013165844272934489,-0.031679781046869616 +/- 0.00375141981850779,0.003934314060896382 +/- 0.0015696297977358085,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013684570646592674 +/- 0.0001676010771661026,6.842285323301888e-05 +/- 0.00029824830267125355,0.015771467670201888 +/- 0.0024691550565537064,0.014813547724940168 +/- 0.003116997052314225,0.004310639753677748 +/- 0.0019960249258727113,0.0037974683544304113 +/- 0.00147109134450907,-0.0020184741703728527 +/- 0.0012377730082193295,0.02480328429695524 +/- 0.005399014050345559,-0.0008210742387957159 +/- 0.000933163304617572,-0.03575094081423193 +/- 0.004809717779723945,0.0036264112213479803 +/- 0.0006876411646336471,-0.003421142661648968 +/- 0.0005300011421426305,-0.0009237085186451944 +/- 0.00040623818292978277,0.0028737598357851946 +/- 0.0007208794904449398,-3.4211426616459487e-05 +/- 0.00023947998631540672,0.006397536777283641 +/- 0.0018106217752171512,0.027745466985973355 +/- 0.0017068039251818556,0.04707492302429015 +/- 0.0023859864213701966,-0.0018132056106739403 +/- 0.0004602676718123021,0.06301744782757444 +/- 0.006835097147933134,-0.0360930550803968 +/- 0.007165231912433659,-0.020287375983578482 +/- 0.0025785976306823464,0.010126582278481034 +/- 0.0034895655148819587,-0.022647964420116275 +/- 0.0022001963997007727,-0.013958262059527859 +/- 0.0018218990018055985
