,scl_svd_entropy,scl_pct_5,scl_pct_95,scr_sum,scr_mean,scl_std,scl_ptp,scr_std,scr_lineintegral,scl_sum,scl_peaks,scl_kurtosis,scl_iqr,scl_n_sign_changes,scr_pct_5,scr_pct_95,scr_iqr_5_95,scr_entropy,scl_energy,scl_n_above_mean,scl_n_below_mean,scr_min,scr_n_below_mean,scr_n_above_mean,scl_skewness,scl_perm_entropy,scr_skewness,scr_perm_entropy,scr_kurtosis,scr_n_sign_changes,scr_energy,scl_rms,scr_svd_entropy,scl_max,scr_peaks,scr_iqr,scr_ptp,scr_max,scl_entropy,scl_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scl_min
0,0.10467289719626169 +/- 0.005987264639693929,0.017918143731872383 +/- 0.002302361727295093,0.04579439252336448 +/- 0.004125669666777668,0.0002900418949403849 +/- 0.0009716283230216899,0.0002900418949403849 +/- 0.0009716283230216899,-0.0016757976152110832 +/- 0.0008254107943838796,-0.0013535288430551184 +/- 0.0010765899509178269,0.0064453754431195494 +/- 0.0015721960577054982,0.004028359651949731 +/- 0.0018970109768303611,0.024782468578794715 +/- 0.0026631570662106465,0.0 +/- 0.0,0.010119239445697726 +/- 0.0018070055776830572,-0.00019336126329358994 +/- 0.00046029187422125966,9.668063164679497e-05 +/- 0.00029004189494039723,3.222687721560202e-05 +/- 0.00022558814050921416,-9.668063164680607e-05 +/- 0.00020635269859599375,-3.222687721560202e-05 +/- 9.668063164680608e-05,0.004576216564614899 +/- 0.002613359321007184,0.038317757009345775 +/- 0.0026592544306640285,-0.000386722526587191 +/- 0.0010372850105981968,-0.000386722526587191 +/- 0.0010372850105981968,-0.00035449564937158897 +/- 0.00022558814050917136,-0.0002900418949403849 +/- 0.0003933791690536283,-0.0002900418949403849 +/- 0.0003933791690536283,0.0005800837898807699 +/- 0.001855775707236605,0.006606509829197549 +/- 0.0017666090974754387,-0.00035449564937156675 +/- 0.0014587779951990172,-0.0012246213341927104 +/- 0.0021800237866951505,0.00012890750886239698 +/- 0.0005236247763220044,0.0022236545278762733 +/- 0.001967951613376999,-3.222687721560202e-05 +/- 9.668063164680607e-05,0.04514985497905254 +/- 0.004227620953175222,0.041314856590396395 +/- 0.004863589940035707,-0.015372220431840167 +/- 0.0036518896627778788,0.0 +/- 0.0,0.00035449564937158897 +/- 0.0006356133716827596,-0.0005478569126651678 +/- 0.001240211498865225,-0.0007734450531743486 +/- 0.0011637428350156581,-0.008507895584917824 +/- 0.0018691588785046764,0.008991298743151788 +/- 0.0018141756938495088,-0.0025136964228166248 +/- 0.0031437314594282327,0.004125040283596504 +/- 0.001980314727133385,-0.01388978407992265 +/- 0.004087735157131472,-0.011601675797615207 +/- 0.001986598131797943
