,scl_svd_entropy,scl_pct_5,scl_pct_95,scr_sum,scr_mean,scl_std,scl_ptp,scr_std,scr_lineintegral,scl_sum,scl_peaks,scl_kurtosis,scl_iqr,scl_n_sign_changes,scr_pct_5,scr_pct_95,scr_iqr_5_95,scr_entropy,scl_energy,scl_n_above_mean,scl_n_below_mean,scr_min,scr_n_below_mean,scr_n_above_mean,scl_skewness,scl_perm_entropy,scr_skewness,scr_perm_entropy,scr_kurtosis,scr_n_sign_changes,scr_energy,scl_rms,scr_svd_entropy,scl_max,scr_peaks,scr_iqr,scr_ptp,scr_max,scl_entropy,scl_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scl_min
0,0.06121465295629824 +/- 0.004790504985821188,-0.001510282776349603 +/- 0.0005933864175006395,-0.02159383033419021 +/- 0.0031901474668356972,0.050353470437018 +/- 0.0024177254892000857,0.050353470437018 +/- 0.0024177254892000857,0.06552056555269925 +/- 0.0030159470790108622,0.03557197943444732 +/- 0.002562849534908822,0.09437660668380464 +/- 0.0045125796257317625,0.0938303341902314 +/- 0.002699993770899762,-0.011568123393316176 +/- 0.00200159530879144,0.0 +/- 0.0,0.02021208226221083 +/- 0.003214813299471526,-0.0017994858611825148 +/- 0.0010282776349614436,0.0004177377892031209 +/- 0.0006593279090193697,0.00041773778920309865 +/- 0.00028920308483289833,-0.00022493573264779077 +/- 0.0005933864175006366,-0.0004498714652956037 +/- 0.0006296888798928292,0.017287917737789215 +/- 0.0027258753291064895,-0.006233933161953709 +/- 0.001057974140948241,0.0014460154241645374 +/- 0.0012215024298681306,0.0014460154241645374 +/- 0.0012215024298681306,-3.2133676092538364e-05 +/- 9.64010282776151e-05,-0.0013496143958868668 +/- 0.0006861875483310726,-0.0013496143958868668 +/- 0.0006861875483310726,0.009350899742930619 +/- 0.0011889460154241459,-0.0009640102827763397 +/- 0.002684652773034137,-0.003406169665809744 +/- 0.002599453523927596,0.01053984575835476 +/- 0.001217692501381505,-0.00032133676092542806 +/- 0.0005181399581168768,0.008483290488431893 +/- 0.0024648854641086144,-6.426735218505453e-05 +/- 0.00037473983900032437,-0.01407455012853468 +/- 0.004305912596401035,0.17789203084832908 +/- 0.006431874551772138,0.08528277634961441 +/- 0.004160535555177249,0.001413881748071999 +/- 0.0005019440665749795,-0.0025385604113110525 +/- 0.0015640223038095049,-0.00491645244215938 +/- 0.0012282464558879534,-0.0047879177377891935 +/- 0.0009794184225018227,0.009832904884318806 +/- 0.0014809406968898267,-0.014781491002570668 +/- 0.0028233782309111484,-0.014428020565552679 +/- 0.0032657997420248446,-0.009929305912596364 +/- 0.0029745788323695963,0.11481362467866325 +/- 0.006061351735925561,0.03184447300771211 +/- 0.002157747039100208
