,scl_min,scr_iqr,scl_rms,scr_svd_entropy,scl_svd_entropy,scl_max,scl_std,scr_perm_entropy,scr_n_below_mean,scr_pct_5,scr_max,scr_mean,scl_sum,scl_kurtosis,scl_iqr_5_95,scr_ptp,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_min,scl_ptp,scl_energy,scr_kurtosis,scr_iqr_5_95,scl_n_above_mean,scr_pct_95,scl_perm_entropy,scl_lineintegral,scl_skewness,scl_n_below_mean,scr_energy,scr_sum,scr_entropy,scr_n_above_mean,scr_std,scl_iqr,scr_skewness,scr_lineintegral,scl_entropy,scr_rms,scl_pct_95,scl_pct_5,scl_mean
0,0.047566870770222355 +/- 0.002438192757895951,0.033225910409281315 +/- 0.004540331264071932,0.054173380599419896 +/- 0.0029832063571815074,0.02613599742184981 +/- 0.0033966883978080583,0.0158878504672897 +/- 0.0035008832641823012,-0.01923944569771191 +/- 0.0034889966896267414,0.005156300354495625 +/- 0.0019761146911705875,0.009442475024170139 +/- 0.0010397850986079156,0.010538188849500463 +/- 0.002407544014904264,0.005736384144376394 +/- 0.0018275793591695422,0.009281340638092161 +/- 0.0015170612047617923,0.02436351917499192 +/- 0.0012075407022362288,-0.04576216564614889 +/- 0.001643254757844912,0.0009668063164679275 +/- 0.0008526430264468488,0.022816629068643235 +/- 0.0020473580630704026,0.0015146632291330841 +/- 0.0006919403981174353,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.222687721560202e-05 +/- 0.0008209951145895697,0.025201417982597486 +/- 0.0014683578150041035,0.01585562359007412 +/- 0.001667098569948776,0.014373187238156615 +/- 0.001398809823668115,0.03364485981308407 +/- 0.0020645333390972597,0.001385755720270687 +/- 0.0004790869721984977,0.02191427650660649 +/- 0.0036374994674888564,0.00206252014179823 +/- 0.0024038744697352874,0.058588462777956804 +/- 0.0042529711083013,0.0004834031582339526 +/- 0.002224588444140815,0.004253947792458901 +/- 0.0025894050179311066,0.0 +/- 0.0,0.029100870125684818 +/- 0.001098080891872441,0.00022558814050916977 +/- 0.0003238761076738887,0.0025459233000322047 +/- 0.000727071490343441,-0.010344827586206907 +/- 0.001043772783802874,0.018014824363519165 +/- 0.002253347870630138,-0.005478569126651634 +/- 0.001205819331864002,0.1278440219142765 +/- 0.005940681951734769,0.033515952304221705 +/- 0.004705565516840201,0.02030293264582659 +/- 0.0022650703694238336,-0.002223654527876262 +/- 0.004044312594956647,0.07280051563003544 +/- 0.004794012022290591,0.04421527553980017 +/- 0.0028709065357808796
