,scl_svd_entropy,scl_pct_5,scl_pct_95,scr_sum,scr_mean,scl_std,scl_ptp,scr_std,scr_lineintegral,scl_sum,scl_peaks,scl_kurtosis,scl_iqr,scl_n_sign_changes,scr_pct_5,scr_pct_95,scr_iqr_5_95,scr_entropy,scl_energy,scl_n_above_mean,scl_n_below_mean,scr_min,scr_n_below_mean,scr_n_above_mean,scl_skewness,scl_perm_entropy,scr_skewness,scr_perm_entropy,scr_kurtosis,scr_n_sign_changes,scr_energy,scl_rms,scr_svd_entropy,scl_max,scr_peaks,scr_iqr,scr_ptp,scr_max,scl_entropy,scl_iqr_5_95,scr_rms,scl_lineintegral,scl_mean,scl_min
0,0.054655493482309095 +/- 0.0069211669770329,0.04009931719428924 +/- 0.004590483400244402,0.02364990689013034 +/- 0.0024072898112557817,0.020111731843575398 +/- 0.003790536223655387,0.020111731843575398 +/- 0.003790536223655387,0.019987585350713814 +/- 0.004572401455171428,0.019211669770328964 +/- 0.00459604082476342,0.01790813159528241 +/- 0.005879044304682806,0.015363128491620087 +/- 0.0052803321371749125,0.0074487895716945805 +/- 0.0011777570428932545,0.0038795779019242583 +/- 0.0014171880889920377,0.0034140285536933433 +/- 0.002894903492578774,0.002358783364369932 +/- 0.0015026341945264042,0.0017380509000620493 +/- 0.0005756436061760189,0.0012414649286157542 +/- 0.0005551999944133519,0.0009621353196772042 +/- 0.0007138423339540753,0.0008690254500310302 +/- 0.000705016554413438,0.0007138423339540401 +/- 0.0022123256843198866,0.00046554934823090364 +/- 0.0010773777130794354,3.1036623215385804e-05 +/- 0.0013273373544595336,3.1036623215385804e-05 +/- 0.0013273373544595336,-1.1102230246251566e-17 +/- 0.0003399891728771977,-0.000186219739292387 +/- 0.0005921410312954361,-0.000186219739292387 +/- 0.0005921410312954361,-0.0006517690875232907 +/- 0.0011976276462802348,-0.0009310986964618462 +/- 0.0012179650447143684,-0.0011173184357541998 +/- 0.0028486142534037842,-0.001241464928615782 +/- 0.0016007196720332242,-0.0015518311607697177 +/- 0.0013240675982434163,-0.0019242706393544583 +/- 0.0025434886714522454,-0.0020173805090006325 +/- 0.0015657353514127094,-0.00505896958410928 +/- 0.0024162763655061446,-0.0060831781502172725 +/- 0.007499311389466892,-0.014400993171942943 +/- 0.004141267238763737,-0.02178770949720673 +/- 0.0018919615957949183,-0.022377405338299218 +/- 0.0023938473244287553,-0.027715704531346995 +/- 0.002082231299530659,-0.028708876474239607 +/- 0.0020269077426760596,-0.03128491620111733 +/- 0.0028708457057348715,-0.04450651769087527 +/- 0.0024603254106277425,-0.04779639975170704 +/- 0.002648135196486838,-0.04872749844816887 +/- 0.002498399974860088,-0.058845437616387365 +/- 0.003950804876714984,-0.06331471135940413 +/- 0.002775999972066775
