,scr_svd_entropy,scr_iqr_5_95,scr_pct_95,scr_rms,scr_lineintegral,scr_std,scr_max,scl_rms,scl_pct_95,scr_iqr,scr_skewness,scl_ptp,scl_min,scr_sum,scr_kurtosis,scr_energy,scl_pct_5,scl_std,scr_n_above_mean,scl_lineintegral,scr_mean,scl_svd_entropy,scl_entropy,scl_energy,scl_kurtosis,scl_skewness,scl_max,scl_perm_entropy,scr_min,scr_perm_entropy,scr_ptp,scl_n_sign_changes,scl_n_above_mean,scr_entropy,scr_peaks,scr_n_sign_changes,scl_n_below_mean,scr_pct_5,scl_peaks,scr_n_below_mean,scl_iqr_5_95,scl_iqr,scl_mean,scl_sum
0,0.0039685254875127755 +/- 0.0012163112442443434,0.002839548409168591 +/- 0.0007957374854336571,-0.001505302771125594 +/- 0.0017724028528208807,-0.000923708518645272 +/- 0.001491633893711374,-0.003489565514881998 +/- 0.0017631335924358704,-0.0004105371193979246 +/- 0.0016464193521061967,-0.004584331166609712 +/- 0.0015988123770849052,-0.01371878207321251 +/- 0.0014225537383709818,-0.007663359562093774 +/- 0.002104489428563749,-0.0039685254875128865 +/- 0.0019364997192042278,-0.0009579199452617537 +/- 0.002216097809196252,0.0031816626753335075 +/- 0.0016623374085879428,-0.011016079370509801 +/- 0.0016954514804466475,-0.006329113924050678 +/- 0.0018878384757196533,-0.0012658227848101667 +/- 0.0020643414083538303,-0.006500171057133142 +/- 0.0012800743711166391,-0.003865891207663419 +/- 0.002310474718426682,-0.006500171057133131 +/- 0.0013512430830059114,-0.0017447827574410325 +/- 0.0009968390204812458,-0.0003079028395484573 +/- 0.0014389148713522526,-0.008929182346903907 +/- 0.001780638204539592,0.0007184399589462264 +/- 0.001925893663364692,-0.01864522750598705 +/- 0.002361579863896316,-0.006808073896681544 +/- 0.0020438285366053805,-0.0014368799178926083 +/- 0.001449854266193433,0.0003763256927813541 +/- 0.0007408966071743939,0.013239822100581555 +/- 0.0028047110939527237,0.006123845364351644 +/- 0.0017068039251818786,-0.0005473828258638624 +/- 0.0005964966053425618,0.00047895997263081025 +/- 0.0015161491485569882,-0.007800205268559746 +/- 0.0018154634500747895,-0.0012316113581936738 +/- 0.0009331633046175868,-0.0009921313718782576 +/- 0.0011993532769728483,-0.0003421142661649612 +/- 0.0005516426786382912,-0.0015053027711255718 +/- 0.00016760107716615698,0.0 +/- 0.0,-0.0005473828258638847 +/- 0.0011870921363597482,0.0012316113581936072 +/- 0.0007680446226699711,6.842285323296337e-05 +/- 0.00013684570646592674,0.000376325692781343 +/- 0.0010314617469504895,0.0010605542251111212 +/- 0.0027643594831359194,0.00663701676359899 +/- 0.002265199501504883,-0.0018474170372904998 +/- 0.0017187624614547511,-0.009579199452617237 +/- 0.0013072167755417698
