,scr_svd_entropy,scr_iqr_5_95,scr_pct_95,scr_rms,scr_lineintegral,scr_std,scr_max,scl_rms,scl_pct_95,scr_iqr,scr_skewness,scl_ptp,scl_min,scr_sum,scr_kurtosis,scr_energy,scl_pct_5,scl_std,scr_n_above_mean,scl_lineintegral,scr_mean,scl_svd_entropy,scl_entropy,scl_energy,scl_kurtosis,scl_skewness,scl_max,scl_perm_entropy,scr_min,scr_perm_entropy,scr_ptp,scl_n_sign_changes,scl_n_above_mean,scr_entropy,scr_peaks,scr_n_sign_changes,scl_n_below_mean,scr_pct_5,scl_peaks,scr_n_below_mean,scl_iqr_5_95,scl_iqr,scl_mean,scl_sum
0,0.003632122625791345 +/- 0.0020018311623959616,-0.0013328890369876945 +/- 0.001246803527748753,-0.004698433855381601 +/- 0.0012329223592135819,-0.006697767410863076 +/- 0.0013029799930701115,0.015728090636454462 +/- 0.0022834843984021126,-0.008597134288570518 +/- 0.001860084736681521,-0.0060979673442186355 +/- 0.0022846997289466043,-0.0065644785071643065 +/- 0.0013333054997495739,0.008663778740419802 +/- 0.0037963946334224857,-0.01642785738087309 +/- 0.0014604869710637149,-0.004731756081306271 +/- 0.0011809426955460783,0.0024325224925024315 +/- 0.0011056754430548053,0.012129290236587764 +/- 0.002674925990055249,-0.01019660113295573 +/- 0.001620159384357636,-0.004898367210929733 +/- 0.0012561197484152174,-0.0036321226257914675 +/- 0.0009822994317216886,-0.018860379873375587 +/- 0.0028711308535205662,-0.005764745084971712 +/- 0.0016327890703098777,-0.001999333555481553 +/- 0.0013161224697188613,0.01106297900699762 +/- 0.0021738762319627,-0.023458847050983066 +/- 0.0015429306101686362,0.0077640786404531426 +/- 0.0013498586538173106,-0.00013328890369879165 +/- 0.0017263357343536968,-0.011062979006997731 +/- 0.0022243677798438693,-0.002932355881372928 +/- 0.0010930502810301244,-0.005031656114628502 +/- 0.0009594255280831464,0.008863712095967946 +/- 0.0029997407357352716,0.003765411529490126 +/- 0.0013983429029228696,0.001199600133288814 +/- 0.00037106060398734564,0.0008330556481172425 +/- 0.0010976120687770901,-0.006397867377540856 +/- 0.0011031619698264918,-0.004798400533155678 +/- 0.0007177827133801213,-0.0012662445851383207 +/- 0.001199600133288904,-0.0005664778407197702 +/- 0.000558582293043669,-0.0003332222592469236 +/- 0.0001490215246584358,0.0004665111629456375 +/- 0.00045200466398698935,-0.0006331222925691771 +/- 0.0013775425930419407,0.000999666777740682 +/- 0.0009424948766231742,0.0 +/- 0.0,-0.0012662445851383207 +/- 0.0019702426523284956,0.0015328223925357488 +/- 0.0008189407349179883,-0.007130956347884088 +/- 0.0020170271176836413,-0.007930689770076705 +/- 0.002424979060134655,-0.01426191269576813 +/- 0.0024158039267433446
