,scl_min,scr_iqr,scl_rms,scr_svd_entropy,scl_svd_entropy,scl_max,scl_std,scr_perm_entropy,scr_n_below_mean,scr_pct_5,scr_max,scr_mean,scl_sum,scl_kurtosis,scl_iqr_5_95,scr_ptp,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_min,scl_ptp,scl_energy,scr_kurtosis,scr_iqr_5_95,scl_n_above_mean,scr_pct_95,scl_perm_entropy,scl_lineintegral,scl_skewness,scl_n_below_mean,scr_energy,scr_sum,scr_entropy,scr_n_above_mean,scr_std,scl_iqr,scr_skewness,scr_lineintegral,scl_entropy,scr_rms,scl_pct_95,scl_pct_5,scl_mean
0,0.0001928020565552857 +/- 0.0046392838363172135,-0.013239074550128516 +/- 0.0021641977172857014,-0.03149100257069407 +/- 0.0022169907854319047,0.02265424164524422 +/- 0.002735140287746349,0.02933804627249357 +/- 0.0031551604769370625,0.037917737789203085 +/- 0.007578371725077196,0.03284061696658097 +/- 0.0018504087466437045,0.006844473007712093 +/- 0.0018794767115539492,-0.0003534704370179886 +/- 0.0012482599357040605,-0.00793701799485862 +/- 0.0016761955470109078,0.02207583547557841 +/- 0.004443403087166073,0.05420951156812339 +/- 0.0050092474341162105,0.045983290488431874 +/- 0.003596819270034957,0.002281491002570679 +/- 0.0017151678849720647,-0.020147814910025708 +/- 0.0024262521440890352,0.02455012853470436 +/- 0.0009445333198392623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012532133676092737 +/- 0.0008059084964000334,0.022557840616966595 +/- 0.002280359254397197,0.011053984575835474 +/- 0.0023269751915464864,-0.015745501285347054 +/- 0.001176285682372946,-0.00491645244215938 +/- 0.0019067485474481946,-0.002249357326478141 +/- 0.00045443880538982047,-0.006426735218508983 +/- 0.002421779393498321,-0.0049807197943444684 +/- 0.0007221145582983409,0.0359254498714653 +/- 0.0013311256540622014,0.01182519280205654 +/- 0.0022939033801509874,0.0009318766066838124 +/- 0.0007390745501285504,0.0 +/- 0.0,-0.005816195372750655 +/- 0.0007798625385290183,0.0007069408740359884 +/- 0.00034609028323483935,-0.0003856041131105492 +/- 0.0007156509463791943,0.02332904884318767 +/- 0.0021992209038905817,0.026510282776349602 +/- 0.002857007291824564,0.0022814910025706903 +/- 0.0007105830458706917,0.024710796915167088 +/- 0.0028504943487975597,0.012982005141388175 +/- 0.0029944724311623968,-0.00533419023136249 +/- 0.0011692419922017987,0.030205655526992302 +/- 0.0025747076637545256,-0.023618251928020573 +/- 0.0039230731117432735,-0.005012853470437018 +/- 0.003165452533682467
