,scr_svd_entropy,scr_iqr_5_95,scr_pct_95,scr_rms,scr_lineintegral,scr_std,scr_max,scl_rms,scl_pct_95,scr_iqr,scr_skewness,scl_ptp,scl_min,scr_sum,scr_kurtosis,scr_energy,scl_pct_5,scl_std,scr_n_above_mean,scl_lineintegral,scr_mean,scl_svd_entropy,scl_entropy,scl_energy,scl_kurtosis,scl_skewness,scl_max,scl_perm_entropy,scr_min,scr_perm_entropy,scr_ptp,scl_n_sign_changes,scl_n_above_mean,scr_entropy,scr_peaks,scr_n_sign_changes,scl_n_below_mean,scr_pct_5,scl_peaks,scr_n_below_mean,scl_iqr_5_95,scl_iqr,scl_mean,scl_sum
0,0.014413837283792409 +/- 0.0011548850978423918,-0.00579756566303653 +/- 0.0020179372197309357,-0.0030108904548366566 +/- 0.001975546950046038,0.0006085842408712127 +/- 0.0021839710357118383,0.0043882126841767845 +/- 0.0026839015910972795,-0.004708520179372244 +/- 0.0018952353866094895,-0.0012171684817425144 +/- 0.0020748410942602836,0.00035233824471490036 +/- 0.0021745552943617736,0.013933376040999335 +/- 0.0022478649659862593,0.004163997437540012 +/- 0.0014252783767640406,0.002850736707238921 +/- 0.001715664540786935,0.0031710442024343033 +/- 0.0020179372197309314,-0.005221012171684847 +/- 0.002233211789052311,0.0008648302370275029 +/- 0.0017488319916359773,0.001921844971172304 +/- 0.001090928018316879,0.003074951953875693 +/- 0.001024983984625253,-0.0055092889173607 +/- 0.0029697186384366947,-0.007270980140935324 +/- 0.0023408758988588633,0.002017937219730903 +/- 0.0009177801910246344,-0.005573350416399769 +/- 0.001570486953508167,-0.0011531069827034335 +/- 0.0014692306138603093,0.013452914798206251 +/- 0.0023362693822947572,0.004035874439461873 +/- 0.0017497117596089193,-0.0004484304932735661 +/- 0.0018851939743193059,-0.002562459961563146 +/- 0.0009283393175009162,-0.0016015374759769663 +/- 0.0010428456499743397,0.019186418962203678 +/- 0.0017156645407869478,-0.0011531069827034335 +/- 0.0008968609865470735,-0.00016015374759770218 +/- 0.000501360533071728,9.60922485585991e-05 +/- 0.0008235080161551705,-0.0001601537475977133 +/- 0.0008859267575873973,0.002146060217809087 +/- 0.0011374299106063318,0.002081998718769995 +/- 0.0013303369415307723,0.0005765534913516723 +/- 0.0005693910581239766,0.0 +/- 0.0,0.0001921844971172204 +/- 0.00029356666847889495,0.002914798206278013 +/- 0.0013773222293401548,0.0039397821909032404 +/- 0.001072432353797752,-3.203074951954044e-05 +/- 9.609224855862132e-05,0.000480461242793051 +/- 0.0010550716907111277,-0.003491351697629741 +/- 0.001456959053881356,-0.004804612427930843 +/- 0.0019430814718902182,-3.2030749519551537e-05 +/- 0.0017570260284308135,0.0007046764894298341 +/- 0.00178224570701393
