,F1 Score,Accuracy,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.718211662096659,0.5070360580871742,0.5516920914577499,0.8235882344487301,0.8238850943663398,0.018526565271855255,0.13463713164371716,0.06412559036785738,0.45959183673538584,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  3786   3787   3788 ... 170906 170907 170908]
1,0.7151479692162847,0.5006748768797595,0.5280985385357315,0.8201275443458164,0.8200974954977408,0.00156349335333128,0.1045433001557316,0.0261358250389329,0.47091881643985006,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 174942 174943 174944]
2,0.7221229412630921,0.488262118135402,0.553707225093202,0.852847296969331,0.852833195709532,-0.032138887227305846,0.18451289573401786,0.09393717149492727,0.45617895122845376,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  1186   1187   1188 ... 183381 183382 183383]
3,0.7260326626614744,0.5046345563459469,0.5396104301665118,0.8365420189788579,0.8365228094246929,0.01271598931192608,0.1483820047355959,0.08402095142426634,0.47858219128948853,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  4904   4905   4906 ... 182167 182168 182169]
4,0.7232886366934564,0.492401666255378,0.5152573758690707,0.8377701138283188,0.8377857115115087,-0.01932951027770491,0.1402156113537118,0.08037663755458516,0.4899699781659389,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  9972   9973   9974 ... 141181 141182 141183]
5,0.7096493683161654,0.4961248241722124,0.5045908866812642,0.8061694345176291,0.8062778384930338,-0.008462472237117602,0.06113685932388222,0.01649400218102508,0.487118320611021,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 24309  24310  24311 ... 139810 139811 139812]
6,0.7455658183711549,0.5057956728100305,0.5639526172413643,0.865723679036323,0.8657139367367238,0.016114066368588253,0.1880762915245674,0.12170013894151825,0.46715927750401137,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 12546  12547  12548 ... 177745 177746 177747]
7,0.7354449828307346,0.5097914889697135,0.548440820683155,0.8403673669022592,0.8403468923600795,0.025877648158249555,0.14764448761534726,0.05765628252272254,0.4644418233539334,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 16104  16105  16106 ... 176097 176098 176099]
8,0.7094622710990472,0.49159262806943166,0.5285750164801375,0.8371595977078757,0.8371440421978366,-0.020874014347259884,0.16614759647935004,0.09681787406905891,0.48740690589046165,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  2646   2647   2648 ... 180771 180772 180773]
9,0.7316517947209596,0.5294239066238225,0.550068610668989,0.8275361902317571,0.827502325850982,0.06475236959359698,0.08397048960429242,0.053386988598256205,0.45044776119398805,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  6102   6103   6104 ... 179073 179074 179075]
