,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_pct_5,bvp_energy,bvp_skewness,scl_svd_entropy,bvp_iqr_5_95,bvp_peaks,hrv_n_below_mean,scl_n_above_mean,scr_skewness,scl_std,scr_energy,bvp_std,scr_n_below_mean,scr_pct_5,scr_max,bvp_sum,scr_entropy,hrv_peaks,scl_n_sign_changes,scr_mean,scl_n_below_mean,bvp_rms,scl_kurtosis,scr_perm_entropy,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_n_sign_changes,hrv_skewness,scr_kurtosis,scl_skewness,bvp_mean,scr_peaks,hrv_perm_entropy,hrv_kurtosis,scr_min,scr_iqr_5_95,bvp_min,scr_std,scr_sum,hrv_lineintegral,hrv_n_above_mean,scr_iqr,hrv_min,scr_svd_entropy,scr_n_above_mean,scl_perm_entropy,bvp_n_sign_changes,scl_max,scl_entropy,hrv_iqr_5_95,scr_ptp,scl_ptp,hrv_iqr,hrv_sum,scl_pct_95,hrv_entropy,hrv_pct_5,hrv_std,hrv_mean,hrv_svd_entropy,scr_pct_95,bvp_lineintegral,bvp_ptp,bvp_kurtosis,bvp_iqr,scl_mean,scr_lineintegral,hrv_energy,scl_iqr,hrv_rms,scl_iqr_5_95,bvp_max,scr_rms,scl_min,hrv_ptp,hrv_pct_95,hrv_max,scl_lineintegral,scl_energy,scl_rms,scl_pct_5,bvp_svd_entropy,scl_sum
0,0.015654130504660902 +/- 0.0037238521280146927,0.006493089038894273 +/- 0.003085824493731922,0.02160077145612347 +/- 0.001759425545921455,0.00835744133719064 +/- 0.0013788242101914025,0.00405014464802318 +/- 0.001446123031719962,0.0035679845708775472 +/- 0.0009255017710631978,-0.004918032786885207 +/- 0.0010665805222138762,0.0022179363548698538 +/- 0.0017865243627888383,0.003278688524590223 +/- 0.0012679577578473878,0.018097074895532007 +/- 0.0012286412634918999,-0.00041787206685952596 +/- 0.0007747972223204065,-0.000257152041144304 +/- 0.0007714561234329675,0.00247508839601418 +/- 0.0010665805222138881,0.002121504339440716 +/- 0.001342373064469383,0.0008357441337190963 +/- 0.0006924030610266446,-0.0001928640308582308 +/- 0.00112458088618037,-0.0002892960462873573 +/- 0.0005272008828947707,-0.00025715204114431513 +/- 0.0005530263752518448,0.0008036001285760319 +/- 0.000977621750289018,3.214400514304216e-05 +/- 9.643201542912648e-05,0.000192864030858253 +/- 0.00021321920863745023,0.0016072002571520861 +/- 0.0006098896162330433,-0.0006107360977178012 +/- 9.643201542912648e-05,0.0027965284474445575 +/- 0.001664364315782658,-0.0002571520411443262 +/- 0.0003149456435593811,-0.001285760205721609 +/- 0.0011678497026412513,-0.0003535840565734416 +/- 0.0004178720668595157,-0.0006428801028607878 +/- 0.00040659307748867505,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007071681131469276 +/- 0.0007012993966336336,3.214400514305327e-05 +/- 0.0006004995722362459,-0.00022500803600129516 +/- 0.00028929604628737945,-9.64320154291265e-05 +/- 0.00020582205841957943,0.0 +/- 0.0,0.0002892960462873795 +/- 0.0005464480874317168,-0.0001607200257151997 +/- 0.0005232664929636726,-0.00012857602057216865 +/- 0.00032780581893879766,0.00536804885888782 +/- 0.0017193287200663932,0.0034394085503054008 +/- 0.002038294935710413,0.007810993249758968 +/- 0.0010470265171907615,-0.0004178720668594815 +/- 0.0014161614125304312,0.0064288010286082 +/- 0.0015681531234523168,-0.0001607200257151997 +/- 0.000482160077145614,0.00311796849887499 +/- 0.0011858480710830413,0.00022500803600131736 +/- 0.0009964641594342734,0.001446480231436864 +/- 0.0009669951113141299,0.0019286403085824744 +/- 0.0007469591795964089,-6.428801028608433e-05 +/- 0.0005143040822886746,-0.006910961105753744 +/- 0.0016468901906074728,0.003471552555448454 +/- 0.0008357441337190759,0.007328833172613347 +/- 0.0012597825742375764,0.0002892960462873795 +/- 0.0008797127729607574,0.0006107360977178122 +/- 0.0010311163569492565,-0.002314368370298925 +/- 0.0011571841851494532,0.0011571841851494957 +/- 0.0008282930714705929,0.004050144648023157 +/- 0.0010386045915399202,0.0015750562520090328 +/- 0.0007393121182899297,1.1102230246251566e-17 +/- 0.0014730233670703352,0.002057216329154632 +/- 0.0012299020552689836,0.00408228865316621 +/- 0.0019073614527993265,0.011764705882352965 +/- 0.0013728162329837731,0.0005464480874317057 +/- 0.0014014933691155068,0.003728704596592758 +/- 0.0011153552923752947,-0.0011571841851494625 +/- 0.0010872089055151274,0.0017036322725811903 +/- 0.001416161412530432,0.005335904853744811 +/- 0.001409946139470342,0.009739633558341388 +/- 0.0013257210303632989,0.011121825779492157 +/- 0.0016776584186049387,-0.0033429765348762185 +/- 0.0016960341958563547,0.0046287367405979055 +/- 0.0010776634274664216,0.0034072645451623472 +/- 0.0009448369306782014,0.010446801671488282 +/- 0.0009006059611778805,0.003182256509161063 +/- 0.0016036605185813357,0.013950498232079733 +/- 0.0014603428725940826,0.0022500803600128847 +/- 0.0012857602057216395,0.011121825779492157 +/- 0.001549594444640829,0.0005143040822886746 +/- 0.0005021054115015738,0.007425265188042473 +/- 0.0015107682417229119,-0.0007393121182899143 +/- 0.0010271003091398552,0.0015750562520090217 +/- 0.0010509664239326127,0.0060752169720347474 +/- 0.0014263392949105413,-0.0014143362262937665 +/- 0.0009448369306781584,0.0009643201542912539 +/- 0.0021466805344987497,-0.0009964641594342404 +/- 0.002553173055906211,-0.000450016072002557 +/- 0.001238274528078329
