,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,scr_lineintegral,hrv_std,hrv_n_below_mean,hrv_pct_5,hrv_ptp,bvp_lineintegral,hrv_n_above_mean,scr_std,hrv_max,bvp_min,hrv_iqr_5_95,scl_iqr_5_95,bvp_n_below_mean,bvp_n_above_mean,bvp_std,scr_rms,hrv_energy,scl_svd_entropy,scl_min,hrv_lineintegral,scl_std,scl_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_ptp,hrv_entropy,scr_sum,scr_mean,hrv_iqr,scl_ptp,scl_pct_95,bvp_skewness,scl_entropy,scr_ptp,scr_max,scl_energy,bvp_perm_entropy,scl_n_sign_changes,scl_perm_entropy,hrv_skewness,scr_kurtosis,scr_svd_entropy,hrv_svd_entropy,hrv_peaks,scl_iqr,scr_energy,scr_iqr,scl_n_above_mean,scl_n_below_mean,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_n_sign_changes,scr_skewness,scl_rms,bvp_sum,bvp_mean,hrv_n_sign_changes,bvp_entropy,scr_min,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_peaks,scl_kurtosis,scr_perm_entropy,hrv_kurtosis,bvp_kurtosis,bvp_max,scr_entropy,hrv_perm_entropy,scl_max,hrv_min,scl_sum,scl_mean,scl_skewness,bvp_peaks,scl_pct_5,bvp_iqr,bvp_svd_entropy,bvp_energy
0,0.15030630630630631 +/- 0.0046076831768006084,0.05059459459459463 +/- 0.004762213632196546,0.16028828828828828 +/- 0.004586072294034744,0.16028828828828828 +/- 0.004586072294034744,0.0014774774774775068 +/- 0.007443775128692754,0.04187387387387388 +/- 0.003836780296708099,0.03960360360360361 +/- 0.004630174899577957,0.05971171171171171 +/- 0.0051445780098192,0.015243243243243243 +/- 0.007637684604512664,0.04086486486486488 +/- 0.0031216443715614633,0.011027027027027047 +/- 0.004446327009783681,0.05261261261261263 +/- 0.006880901559078222,0.02861261261261262 +/- 0.003538878182973961,0.12194594594594595 +/- 0.0048513659899232925,0.01711711711711712 +/- 0.00576858039408364,-0.015135135135135114 +/- 0.00380346660957369,-0.014882882882882864 +/- 0.002901068765777109,0.014882882882882897 +/- 0.0022622480887523836,0.014882882882882897 +/- 0.0022622480887523836,0.062306306306306326 +/- 0.004191503768216618,-0.01751351351351351 +/- 0.0030072282587423694,0.12807207207207208 +/- 0.0059129853566756525,0.02893693693693695 +/- 0.0031376193947445434,-0.0038918918918918743 +/- 0.0019724586931032977,0.02929729729729732 +/- 0.004257898221521062,0.011891891891891914 +/- 0.00368907643735344,-0.013225225225225202 +/- 0.00263851711826815,0.014918918918918922 +/- 0.00621075618675621,0.012288288288288296 +/- 0.0036446313107700596,0.009117117117117124 +/- 0.003552977719843541,0.010270270270270287 +/- 0.0036723178444659577,0.004180180180180193 +/- 0.003138240152371505,0.019387387387387413 +/- 0.003966583900776072,0.002954954954954958 +/- 0.001114207195224549,0.002954954954954958 +/- 0.001114207195224549,-0.0025585585585585326 +/- 0.0010249702813209186,0.013657657657657673 +/- 0.003237031087610088,-0.00627027027027025 +/- 0.0023531283196129246,-0.006306306306306286 +/- 0.0031384470442959423,-0.011351351351351346 +/- 0.0012193819326622312,-0.010414414414414408 +/- 0.0025093607724041246,-0.010090090090090076 +/- 0.0025481325448163915,-0.002054054054054033 +/- 0.0016200192283235167,0.037261261261261266 +/- 0.00396789322046871,-7.207207207207133e-05 +/- 0.00014414414414414266,-0.0029909909909909605 +/- 0.0020641446474406544,0.005009009009009036 +/- 0.003196662491336239,0.0013333333333333196 +/- 0.0010573982523330494,0.009045045045045063 +/- 0.0020729336242550646,-0.006018018018018001 +/- 0.003166458414589367,-0.018378378378378368 +/- 0.0015117965379029452,3.6036036036035665e-05 +/- 0.0002522522522522497,-0.00014414414414414266 +/- 0.0002882882882882853,-0.003027027027026996 +/- 0.0006072900737424341,0.0002522522522522497 +/- 0.00039639639639639236,0.0002522522522522497 +/- 0.00039639639639639236,-0.003999999999999959 +/- 0.0009595334742842674,0.0009729729729729631 +/- 0.0009676195734844984,0.0009729729729729631 +/- 0.0009676195734844984,-0.0008288288288288203 +/- 0.001227872074767614,0.0007207207207207134 +/- 0.0007558982689514529,0.010378378378378383 +/- 0.002361941565142165,7.207207207207133e-05 +/- 0.0008797517560889065,7.207207207207133e-05 +/- 0.0008797517560889065,0.0 +/- 0.0,0.0 +/- 0.0,-0.00021621621621621402 +/- 0.00023903602092651286,-0.000324324324324321 +/- 0.00019405999304989005,0.0011531531531531413 +/- 0.0004202487852140714,0.0005765765765765706 +/- 0.0004888165753603747,0.0 +/- 0.0,0.006846846846846877 +/- 0.0019737749820005986,0.0019099099099099126 +/- 0.0014774774774774931,0.00479279279279281 +/- 0.002357814458083714,-0.010198198198198194 +/- 0.0029010687657771072,-0.0014414414414414267 +/- 0.0006446322097296625,0.0008288288288288203 +/- 0.001405405405405391,-0.0009729729729729631 +/- 0.0010325440563527391,0.010990990990991 +/- 0.0029857764160687934,0.09362162162162163 +/- 0.006685243171347157,0.005189189189189214 +/- 0.0018876830059400256,0.005189189189189214 +/- 0.0018876830059400256,-0.003027027027027007 +/- 0.0022573635694941706,-0.0005765765765765596 +/- 0.004074463142371922,0.009549549549549563 +/- 0.002450715406979334,-0.0005045045045044994 +/- 0.0005393380016971392,-0.057009009009008974 +/- 0.005481269431879364,-0.0012252252252252017 +/- 0.004087191892975237
