,accy_pct_95,accy_max,accz_perm_entropy,accy_mean,bvp_pct_95,hrv_std,accz_max,bvp_n_above_mean,bvp_n_below_mean,accz_pct_5,accy_iqr_5_95,accy_perm_entropy,hrv_iqr,accy_iqr,accz_iqr,accy_min,bvp_energy,hrv_min,hrv_pct_95,bvp_min,bvp_peaks,accx_n_below_mean,accy_kurtosis,hrv_iqr_5_95,accy_sum,bvp_svd_entropy,accy_rms,accx_std,hrv_entropy,scl_lineintegral,accx_peaks,accx_iqr_5_95,accz_sum,hrv_skewness,accx_iqr,accy_skewness,accx_svd_entropy,scl_n_below_mean,scr_kurtosis,scr_mean,accz_n_below_mean,scr_perm_entropy,hrv_peaks,hrv_n_sign_changes,bvp_entropy,scr_min,scl_peaks,scr_peaks,scr_n_sign_changes,hrv_perm_entropy,scr_std,bvp_mean,bvp_sum,scl_n_above_mean,scr_n_below_mean,scr_n_above_mean,scr_skewness,scr_entropy,scl_skewness,hrv_n_below_mean,hrv_kurtosis,scl_n_sign_changes,accz_entropy,bvp_ptp,accz_lineintegral,accz_kurtosis,scr_svd_entropy,accx_kurtosis,bvp_n_sign_changes,scr_pct_5,accy_entropy,accz_n_above_mean,bvp_rms,scl_kurtosis,accy_peaks,accx_lineintegral,accz_iqr_5_95,hrv_n_above_mean,accx_entropy,accz_std,hrv_ptp,scl_perm_entropy,hrv_svd_entropy,scl_iqr,scl_std,accz_peaks,accy_lineintegral,accz_ptp,accx_skewness,accz_skewness,bvp_skewness,scl_svd_entropy,accy_n_below_mean,scr_max,accy_svd_entropy,scr_pct_95,accx_n_above_mean,accz_energy,scr_iqr,accy_ptp,scl_ptp,accz_min,accy_n_sign_changes,accy_n_above_mean,scl_min,accy_std,accx_ptp,scl_iqr_5_95,accx_perm_entropy,accx_max,bvp_max,scr_rms,bvp_kurtosis,scl_pct_5,scr_lineintegral,scl_entropy,hrv_rms,accz_pct_95,accx_min,bvp_iqr_5_95,bvp_perm_entropy,scr_sum,scr_energy,bvp_std,accz_n_sign_changes,hrv_lineintegral,accy_energy,hrv_max,hrv_pct_5,scr_ptp,scr_iqr_5_95,accx_energy,bvp_pct_5,accz_mean,accx_n_sign_changes,hrv_mean,accz_svd_entropy,accx_rms,scl_pct_95,accz_rms,scl_sum,bvp_lineintegral,accx_pct_95,scl_mean,accx_pct_5,bvp_iqr,accx_mean,accx_sum,scl_max,hrv_sum,scl_energy,hrv_energy,scl_rms,accy_pct_5
0,0.0004920405209840495 +/- 0.002715300870129222,0.0025759768451519395 +/- 0.0013726084748340917,0.003010130246020226 +/- 0.0010610884387741626,0.0070911722141823175 +/- 0.0014941718667600631,-0.00014471780028947335 +/- 0.00041440871384303845,-0.0007525325615050926 +/- 0.0006234633640676667,0.0009840810419681322 +/- 0.0004877655440333652,-0.0006657018813314263 +/- 0.0010987121792244252,-0.000549927641099901 +/- 0.0006657018813313936,-0.0010998552821997354 +/- 0.001491646741154861,0.006251808972503603 +/- 0.0009703649559617799,0.0018813314037626316 +/- 0.0013152611018815309,0.0006078147612156082 +/- 0.0005087813554630088,0.0024602026049203585 +/- 0.0005054775454869114,0.001041968162083895 +/- 0.0005209840810419505,0.001041968162083906 +/- 0.0012361306225217212,-0.0005499276410998788 +/- 0.0004184321937713532,-0.0018234442836468912 +/- 0.0006478445524051924,0.0007814761215629073 +/- 0.0006976538809374201,-0.0017655571635311284 +/- 0.0006133030419802308,0.002141823444283597 +/- 0.0007230098985121109,0.0006367583212734784 +/- 0.0002835878139256755,0.0005499276410998344 +/- 0.0005708562351176884,-5.78871201158071e-05 +/- 0.0004630969609262001,0.002778581765557131 +/- 0.0018222953677218302,-0.0007525325615050816 +/- 0.0007345052121823101,0.0020839363241678234 +/- 0.0010092964268690486,-0.0002604920405210098 +/- 0.0005559876327727366,-0.0002604920405210098 +/- 0.0004567216740393259,0.0002026049204051805 +/- 0.0003183791606367685,-2.8943560057925753e-05 +/- 0.000508781355462993,0.00112879884225755 +/- 0.00035330117556392634,0.001707670043415288 +/- 0.0006268135405993406,0.0006078147612156082 +/- 0.00030217963846339627,0.00031837916063672813 +/- 0.0005559876327727481,0.0003183791606367392 +/- 0.00043799554125677215,-2.8943560057914654e-05 +/- 0.0007142670147179645,0.0005788712011577047 +/- 0.00022419585216830026,-0.0003473227206946761 +/- 0.00031173168203382665,-2.8943560057914654e-05 +/- 0.0002730529994806433,-0.00026049204052099875 +/- 0.00030217963846339096,5.788712011576269e-05 +/- 0.00011577424023152537,-0.0002604920405210098 +/- 0.00020260492040521225,0.0 +/- 0.0,0.0 +/- 0.0,-2.8943560057892448e-05 +/- 8.683068017367734e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006657018813314263 +/- 0.0003672526060911533,0.0006367583212734673 +/- 0.00031173168203382047,0.0 +/- 0.0,-5.7887120115784896e-05 +/- 0.00011577424023156979,8.683068017363293e-05 +/- 0.0001853292109242359,-2.894356005790355e-05 +/- 0.00015586584101692365,-2.8943560057892448e-05 +/- 8.683068017367734e-05,-0.0001736613603473547 +/- 0.0001417939069628729,0.0 +/- 0.0,0.00040520984081038325 +/- 0.00014179390696287286,-0.0010130246020260802 +/- 0.00019415930340083612,8.683068017364403e-05 +/- 0.0001326360548467417,-0.00037626628075256854 +/- 0.0001326360548467417,-0.0002604920405210209 +/- 0.0005407103239441196,-0.0008104196816208665 +/- 0.0006043592769268032,0.00017366136034729918 +/- 0.000860553907225378,0.00020260492040516943 +/- 0.0003893957756027006,-0.0002894356005788912 +/- 0.00022419585216830026,-0.0005788712011577712 +/- 0.00038831860680168883,-0.0019681620839363313 +/- 0.000497963836008255,0.0 +/- 0.0,0.00011577424023152538 +/- 0.0002951675550560287,-0.0004920405209841161 +/- 0.0002908791786142119,-0.00023154848046311738 +/- 0.00038397971523650723,-0.00020260492040522494 +/- 0.00022605643056170235,-0.002431259044862533 +/- 0.000879808055199441,0.0003473227206946206 +/- 0.0008468155622765676,-0.0003762662807525574 +/- 0.0007095600967948544,-2.8943560057892448e-05 +/- 8.683068017367734e-05,-0.00023154848046311738 +/- 0.0004979638360082551,0.0005209840810419308 +/- 0.0004630969609261862,0.00023154848046307296 +/- 0.0005305442193870722,0.00028943560057882457 +/- 0.0003424648210187978,-0.0013892908827785933 +/- 0.0004630969609261862,-0.0013892908827786044 +/- 0.0004052098408104213,0.00031837916063672813 +/- 0.00041843219377137237,0.00014471780028939562 +/- 0.000582477910202558,-0.002547033285094058 +/- 0.0008165983200964277,-0.0033574529667149246 +/- 0.0008206915704056745,-0.0004341534008683423 +/- 0.0004886235315813107,-0.0002604920405210098 +/- 0.00037626628075252327,0.0009261939218523473 +/- 0.00048084653330929554,-0.0013892908827785933 +/- 0.00042538172088854006,-0.0007235890014471891 +/- 0.0003717867605981347,0.0006078147612155971 +/- 0.0002730529994806374,-0.002402315484804629 +/- 0.0006732100347098652,-0.0004920405209840939 +/- 0.00022605643056169524,-0.00011577424023156979 +/- 0.00014179390696287286,2.894356005784804e-05 +/- 0.0005708562351176798,-0.00046309696092622366 +/- 0.00041339672524125546,-0.00031837916063678364 +/- 0.0007597339941190488,0.0002026049204051805 +/- 0.00026049204052098514,0.001620839363241644 +/- 0.0013710818271869204,-0.00017366136034734357 +/- 0.0008986497653406522,-0.0011577424023155093 +/- 0.0007435735211962435,-0.00014471780028946224 +/- 0.000810936366200973,-3.3306690738754695e-17 +/- 0.0006471976780028136,-5.7887120115784896e-05 +/- 0.0004253817208885355,-0.0008972503617945216 +/- 0.0002730529994806374,0.0054124457308248886 +/- 0.001364037240862297,0.0010709117221418096 +/- 0.0007771763578638232,-0.00046309696092621254 +/- 0.0008507634417770734,0.00017366136034728806 +/- 0.0001417939069628185,-0.0011287988422576168 +/- 0.0007373510392391694,0.0004341534008682757 +/- 0.0007685046626542128,-0.0006657018813314263 +/- 0.000518566508456403,0.0012445730824891198 +/- 0.00043027695361268816,0.00040520984081038325 +/- 0.0005046482134345182,0.0008393632416786922 +/- 0.0005853472768786411,-0.00017366136034734357 +/- 0.0006098786542895936,-0.0011577424023155203 +/- 0.000578871201157749,-0.000492040520984105 +/- 0.0006606490425767298,5.788712011576269e-05 +/- 0.00011577424023152537,0.00017366136034732138 +/- 0.0003706584218484978,-0.000781476121562974 +/- 0.0004851824779809178,-0.0006078147612156526 +/- 0.0005853472768786328,0.001476121562952204 +/- 0.000802629500657703,0.0002604920405209543 +/- 0.000737351039239187,0.0014471780028943004 +/- 0.0005931664698095344,-0.001157742402315498 +/- 0.0003170608147642037,0.0004341534008682646 +/- 0.0003717867605981174,-5.78871201158071e-05 +/- 0.00028358781392570724,-0.002778581765557164 +/- 0.000567175627851393,-0.0006367583212735339 +/- 0.0003117316820338184,-0.0005788712011577602 +/- 0.0010515717582972395,0.00011577424023152538 +/- 0.0005959843786389,0.0007525325615050371 +/- 0.0006367583212735127,-0.0012156295224312829 +/- 0.0008468155622765752,-0.00040520984081043876 +/- 0.0009874802957587346,-0.00014471780028945113 +/- 0.0004530383746019782,-0.001070911722141832 +/- 0.0004675975230507558,0.0004920405209840495 +/- 0.00036725260609117084,-0.002141823444283664 +/- 0.0006234633640676544,0.001620839363241622 +/- 0.000567175627851385,-0.0008104196816208665 +/- 0.000546105998961296,-2.8943560057892448e-05 +/- 0.0009551374819102725,-0.0006946454413893077 +/- 0.0005368230677566165,0.0013603473227206564 +/- 0.0005795943384804939,-0.0012735166425470457 +/- 0.0007894750620541728,-0.0001736613603473547 +/- 0.00047027718695431565,0.00031837916063672813 +/- 0.000524988629441862,-0.0003473227206946761 +/- 0.0006574712990795988,-0.0006657018813314153 +/- 0.0006732100347098652,0.0014471780028943227 +/- 0.0007206888334581065,0.004225759768451498 +/- 0.0011519391457095684
