,accy_mean,accy_pct_95,accy_sum,scl_energy,scl_pct_5,scl_pct_95,accx_iqr_5_95,scl_rms,scl_mean,bvp_lineintegral,accy_iqr,accy_std,accx_iqr,accy_max,accy_energy,accx_rms,accz_pct_5,bvp_n_above_mean,scl_max,bvp_rms,bvp_iqr,accz_mean,hrv_rms,bvp_n_below_mean,bvp_min,bvp_std,bvp_ptp,bvp_energy,accy_svd_entropy,accy_pct_5,accz_rms,hrv_ptp,accy_kurtosis,hrv_sum,bvp_pct_95,bvp_perm_entropy,hrv_max,bvp_pct_5,accx_pct_5,accz_entropy,accz_sum,scl_sum,accy_rms,hrv_pct_5,scr_pct_95,accx_perm_entropy,hrv_svd_entropy,accz_pct_95,accz_lineintegral,hrv_lineintegral,bvp_kurtosis,scl_min,hrv_mean,accx_ptp,accy_entropy,accy_lineintegral,accx_n_sign_changes,scl_n_above_mean,accz_iqr,accy_skewness,accx_min,accx_lineintegral,scl_n_sign_changes,accx_max,bvp_max,bvp_skewness,accz_ptp,hrv_energy,hrv_pct_95,hrv_entropy,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,scr_kurtosis,accz_svd_entropy,hrv_min,hrv_std,hrv_kurtosis,hrv_peaks,hrv_skewness,hrv_n_above_mean,hrv_perm_entropy,accy_peaks,accx_entropy,accy_n_sign_changes,accy_iqr_5_95,accz_std,accy_n_below_mean,accz_n_sign_changes,bvp_sum,scr_perm_entropy,accx_mean,scr_svd_entropy,accx_sum,accx_kurtosis,accx_skewness,accx_std,accx_n_below_mean,accx_n_above_mean,accx_peaks,accy_ptp,accy_min,accx_pct_95,accx_svd_entropy,accx_energy,accz_min,accz_max,accz_skewness,accz_energy,accz_kurtosis,accz_peaks,accz_n_above_mean,accz_n_below_mean,accz_iqr_5_95,accy_n_above_mean,scr_energy,scr_iqr,scr_sum,scr_peaks,scr_pct_5,scr_entropy,bvp_mean,scr_n_above_mean,scr_n_sign_changes,scr_n_below_mean,scl_skewness,scl_kurtosis,scl_peaks,bvp_svd_entropy,bvp_peaks,scr_std,scr_max,scr_skewness,scr_min,scl_perm_entropy,scr_mean,scl_n_below_mean,bvp_n_sign_changes,bvp_iqr_5_95,scl_std,bvp_entropy,scl_entropy,accz_perm_entropy,accy_perm_entropy,scl_svd_entropy,scr_iqr_5_95,scl_ptp,scl_iqr,scl_iqr_5_95,scr_ptp,scl_lineintegral,scr_lineintegral,scr_rms
0,0.012479827864443193 +/- 0.001663219454947873,0.02985476062399135 +/- 0.0037054308981806284,0.013770844540075277 +/- 0.001738084391759393,0.00037654653039264073 +/- 0.00034443917361120705,0.00016137708445398413 +/- 0.00024650756831388784,5.379236148466138e-05 +/- 0.00016137708445398413,0.0 +/- 0.0,0.0006993006993006534 +/- 0.0006825485497820993,0.0002151694459386344 +/- 0.0003568181592635973,-2.2204460492503132e-17 +/- 0.0003402127660213284,0.00016137708445398413 +/- 0.00024650756831388784,0.0 +/- 0.0,0.0 +/- 0.0,0.0018289402904787199 +/- 0.0004930151366278315,0.0006993006993006312 +/- 0.00024650756831393875,0.0002689618074233069 +/- 0.0002689618074233069,-5.379236148468358e-05 +/- 0.0002896807319598931,0.00021516944593864552 +/- 0.00026352767539352583,0.0003765465303926296 +/- 0.00024650756831388784,0.0 +/- 0.0,-5.3792361484694685e-05 +/- 0.0003765465303926725,0.00016137708445398413 +/- 0.00024650756831388784,0.0002689618074233069 +/- 0.0002689618074233069,0.0015599784830553688 +/- 0.00037654653039267245,5.379236148466138e-05 +/- 0.00016137708445398413,0.00032275416890796825 +/- 0.00026352767539352583,0.0 +/- 0.0,0.00010758472296932276 +/- 0.00021516944593864552,0.00043033889187729104 +/- 0.00021516944593864552,0.000268961807423318 +/- 0.00036085013084985793,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00021516944593864552 +/- 0.00026352767539352583,0.0 +/- 0.0,0.00043033889187729104 +/- 0.00021516944593864552,-0.00010758472296934496 +/- 0.00021516944593868995,-0.0004841312533620523 +/- 0.00016137708445401744,0.00043033889187729104 +/- 0.00021516944593864552,0.0 +/- 0.0,0.00016137708445398413 +/- 0.00024650756831388784,-1.1102230246251566e-17 +/- 0.00024056675389991355,0.00016137708445398413 +/- 0.00024650756831388784,0.00021516944593864552 +/- 0.00026352767539352583,0.0002689618074233069 +/- 0.0002689618074233069,0.0017751479289940253 +/- 0.0004201317738518671,0.00032275416890796825 +/- 0.00026352767539352583,0.0 +/- 0.0,0.0003765465303926296 +/- 0.00024650756831388784,0.00021516944593864552 +/- 0.00026352767539352583,0.0 +/- 0.0,0.0002689618074233069 +/- 0.00043368788317902897,0.00032275416890796825 +/- 0.00026352767539352583,-0.00021516944593868992 +/- 0.00026352767539358026,0.0 +/- 0.0,0.0002689618074233069 +/- 0.0002689618074233069,0.0 +/- 0.0,5.379236148466138e-05 +/- 0.00016137708445398413,0.0 +/- 0.0,0.00010758472296932276 +/- 0.00021516944593864552,-0.0005379236148467248 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00016137708445398413 +/- 0.00024650756831388784,0.00021516944593864552 +/- 0.00026352767539352583,-0.00016137708445401744 +/- 0.00024650756831393875,0.0 +/- 0.0,0.0004841312533619524 +/- 0.00016137708445398413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003227541689080349 +/- 0.0003568181592636475,0.00043033889187729104 +/- 0.00021516944593864552,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010758472296932276 +/- 0.00021516944593864552,0.0 +/- 0.0,-5.379236148467248e-05 +/- 0.00016137708445401744,0.00032275416890796825 +/- 0.00026352767539352583,0.00010758472296932276 +/- 0.00021516944593864552,-0.00037654653039270736 +/- 0.00024650756831393875,0.0 +/- 0.0,0.0 +/- 0.0,0.00021516944593864552 +/- 0.00026352767539352583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.379236148466138e-05 +/- 0.00016137708445398413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010758472296934496 +/- 0.00021516944593868992,5.379236148466138e-05 +/- 0.00016137708445398413,-0.00010758472296934496 +/- 0.00021516944593868995,-0.0002689618074233624 +/- 0.0002689618074233624,0.0 +/- 0.0,0.0005917159763312863 +/- 0.00016137708445401744,0.0 +/- 0.0,0.0002689618074233069 +/- 0.0002689618074233069,0.0 +/- 0.0,0.00021516944593864552 +/- 0.00026352767539352583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003765465303926296 +/- 0.00024650756831388784,5.379236148466138e-05 +/- 0.00016137708445398413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.379236148466138e-05 +/- 0.00016137708445398413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003765465303926296 +/- 0.00024650756831388784,0.00010758472296932276 +/- 0.00021516944593864552,5.379236148466138e-05 +/- 0.00016137708445398413,0.000268961807423318 +/- 0.00036085013084985793,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003227541689080349 +/- 0.00026352767539358026,0.0 +/- 0.0,0.0002689618074233069 +/- 0.0002689618074233069,0.0 +/- 0.0,0.0004841312533619524 +/- 0.00016137708445398413,0.00021516944593864552 +/- 0.00026352767539352583,0.0008068854222699872 +/- 0.0005512076797181132,-0.00010758472296934496 +/- 0.00021516944593868995,0.00021516944593864552 +/- 0.00026352767539352583,0.00016137708445398413 +/- 0.00024650756831388784,0.0005379236148466138 +/- 0.0,-5.379236148467248e-05 +/- 0.00016137708445401744,5.379236148466138e-05 +/- 0.00016137708445398413,0.0002689618074233069 +/- 0.0002689618074233069,0.0 +/- 0.0,0.0 +/- 0.0
