,bvp_lineintegral,accx_rms,accx_max,accy_pct_95,scr_kurtosis,scl_max,hrv_iqr,hrv_pct_95,hrv_perm_entropy,hrv_entropy,hrv_max,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,accz_svd_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_lineintegral,bvp_iqr_5_95,accz_pct_95,accz_perm_entropy,accz_entropy,hrv_mean,hrv_std,accz_lineintegral,accz_pct_5,accz_sum,accz_kurtosis,accz_skewness,accz_energy,accz_min,accz_n_above_mean,accz_n_sign_changes,accz_iqr,accy_lineintegral,accy_rms,accy_entropy,accz_mean,accy_iqr_5_95,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_kurtosis,accy_n_above_mean,accy_peaks,accy_max,accy_energy,accz_ptp,accz_rms,accz_n_below_mean,accx_energy,accx_n_sign_changes,accx_n_above_mean,accx_n_below_mean,accx_peaks,accy_min,accy_sum,accy_ptp,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_pct_5,accx_iqr,accx_iqr_5_95,accy_std,accy_mean,accx_std,accx_sum,accx_ptp,accx_min,scr_svd_entropy,accx_kurtosis,accx_skewness,accx_lineintegral,scr_perm_entropy,accx_mean,scr_n_sign_changes,scr_iqr,scr_entropy,accy_skewness,accz_std,accz_peaks,bvp_std,scl_lineintegral,scl_skewness,scl_peaks,scl_energy,scl_sum,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_sum,scr_ptp,bvp_mean,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_kurtosis,bvp_rms,scl_ptp,scl_kurtosis,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_min,bvp_energy,bvp_min,bvp_sum,bvp_max,bvp_skewness,hrv_svd_entropy,accy_pct_5,accz_max,bvp_ptp,accz_iqr_5_95,accy_perm_entropy,bvp_peaks,accy_svd_entropy,accx_pct_95,bvp_iqr,scl_rms
0,0.02352652259332023 +/- 0.0024503869711721845,0.011296660117878188 +/- 0.001599098290383066,0.005648330058939099 +/- 0.0017190569744597254,0.001326129666011777 +/- 0.003836389898856269,0.00024557956777998546 +/- 0.0002455795677799854,4.911591355599709e-05 +/- 0.00034381139489197965,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.823182711199419e-05 +/- 0.00019646365422398837,-0.00014734774066799128 +/- 0.00022507739169726432,-0.0011787819253438192 +/- 0.001892078613384915,-0.0022593320235756442 +/- 0.0005893909626719004,-0.0032907662082514943 +/- 0.0013369997631450163,-0.00402750491159134 +/- 0.0006515962260030544,-0.0293222003929273 +/- 0.0016735486284283703,-0.03639489194499018 +/- 0.002266261688616761,-0.0457760314341847 +/- 0.0045643458371272755,-0.04783889980353636 +/- 0.003930500790519151,-0.06326129666011789 +/- 0.00292064219004291
