,hrv_rms,bvp_rms,accz_energy,bvp_std,accy_energy,accx_energy,hrv_iqr_5_95,accz_perm_entropy,hrv_sum,hrv_mean,accy_rms,hrv_std,hrv_iqr,bvp_lineintegral,accx_std,accx_lineintegral,hrv_ptp,scl_entropy,accx_sum,accx_mean,hrv_svd_entropy,accx_max,accz_rms,accz_lineintegral,accz_peaks,hrv_lineintegral,accx_svd_entropy,accy_lineintegral,accz_std,accy_peaks,accz_svd_entropy,accx_pct_95,accy_mean,accy_sum,hrv_energy,accx_min,hrv_entropy,accx_rms,scl_svd_entropy,bvp_kurtosis,accy_entropy,accz_iqr_5_95,hrv_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,accz_pct_5,accy_n_below_mean,hrv_peaks,accx_iqr,accz_min,scl_perm_entropy,accx_perm_entropy,accz_ptp,accz_iqr,scl_pct_5,hrv_max,accz_n_above_mean,scl_pct_95,accy_ptp,accz_kurtosis,bvp_perm_entropy,accx_n_below_mean,accy_min,bvp_min,accx_iqr_5_95,scl_mean,scl_sum,hrv_skewness,accx_kurtosis,accz_n_sign_changes,scl_ptp,scl_std,bvp_svd_entropy,bvp_skewness,bvp_energy,accz_skewness,accx_peaks,bvp_sum,bvp_mean,scr_kurtosis,accy_iqr,scr_iqr_5_95,hrv_perm_entropy,scl_peaks,scl_energy,bvp_entropy,scr_ptp,scl_n_above_mean,hrv_n_sign_changes,hrv_kurtosis,scr_energy,scr_sum,scr_rms,scr_pct_95,accy_kurtosis,accx_n_sign_changes,scl_n_below_mean,scl_lineintegral,scr_std,scr_min,scr_mean,scr_peaks,scl_iqr,scr_max,scr_lineintegral,scr_entropy,scr_iqr,scr_n_sign_changes,accy_skewness,scr_pct_5,bvp_n_sign_changes,accz_max,scl_kurtosis,accy_iqr_5_95,accy_perm_entropy,accz_pct_95,scl_iqr_5_95,accz_n_below_mean,bvp_max,scr_skewness,bvp_ptp,scr_n_above_mean,scr_n_below_mean,scr_perm_entropy,accy_max,hrv_pct_5,accy_pct_5,scr_svd_entropy,scl_min,accx_ptp,scl_max,scl_skewness,accx_skewness,scl_rms,bvp_iqr,accz_mean,accz_sum,bvp_pct_95,hrv_pct_95,bvp_peaks,accy_pct_95,bvp_iqr_5_95,hrv_min,accx_n_above_mean,bvp_pct_5,hrv_n_above_mean,accx_entropy,accy_n_sign_changes,accy_std,accx_pct_5,accy_n_above_mean,accz_entropy,accy_svd_entropy,scl_n_sign_changes
0,0.4057557826788596 +/- 0.01116771400331099,0.5328671328671328 +/- 0.009529601888231747,0.41543840774609997 +/- 0.008214747042465982,0.3819795589026358 +/- 0.009855753031346363,0.16110812264658414 +/- 0.005144136275335237,0.26040882194728343 +/- 0.00951516780848088,0.0024744486282947454 +/- 0.0008402635477037924,0.09634211941904246 +/- 0.004808026147296151,0.19392146315223238 +/- 0.007392291853013385,0.19392146315223238 +/- 0.007392291853013385,0.09887036040882191 +/- 0.006875328804161561,0.04201183431952658 +/- 0.0024110742152786426,-5.379236148467248e-05 +/- 0.00016137708445401744,0.0004841312533619968 +/- 0.0024936690664872124,-0.0028509951586875083 +/- 0.0007626383474318481,0.049273803119956924 +/- 0.002878770986607799,0.039214631522323795 +/- 0.0028408275258764676,-0.010704679935449223 +/- 0.0014917078670104347,-0.00043033889187737984 +/- 0.0010971532035702624,-0.00043033889187737984 +/- 0.0010971532035702624,0.00032275416890796825 +/- 0.00253681035450278,-0.011296395911780555 +/- 0.0013394189992456968,-0.001559978483055413 +/- 0.002047645649346352,0.03367401828940288 +/- 0.0036101047306213163,0.008176438945669684 +/- 0.003606897173585841,0.06508875739644965 +/- 0.004180604459973204,0.006562668101129587 +/- 0.0011486905058667347,0.14335664335664333 +/- 0.0036503577358415248,0.055944055944055916 +/- 0.004726386796447292,0.051264120494889695 +/- 0.00511480221818925,0.011457772996234517 +/- 0.002569113272998307,-0.001398601398601429 +/- 0.000493015136627829,0.0005379236148466693 +/- 0.0007217002616997653,0.0005379236148466693 +/- 0.0007217002616997653,0.08456159225389989 +/- 0.003662623890381743,-0.000806885422270065 +/- 0.0014484036597994842,-0.011511565357719234 +/- 0.0012774978038771348,0.0002151694459386344 +/- 0.00035681815926359733,0.013232920925228587 +/- 0.0015627583696970389,5.379236148466138e-05 +/- 0.00016137708445398413,0.007423345884884303 +/- 0.001731412258142138,-0.00796126949973106 +/- 0.0012219275623023913,0.027057557826788557 +/- 0.0033683641106946223,0.0004841312533619857 +/- 0.0006109637811511785,0.0004841312533619857 +/- 0.0006109637811511785,-0.004464766003227594 +/- 0.0011296395911780588,0.00016137708445396193 +/- 0.0004201317738518671,0.0004841312533619857 +/- 0.0006566194521642371,0.0 +/- 0.0,-0.008122646584185078 +/- 0.0017751479289940747,-0.000322754168908046 +/- 0.000688878347222454,-0.0016137708445401078 +/- 0.001075847229693383,-0.002259279182356133 +/- 0.0007905830261807031,-0.0005379236148467137 +/- 0.0004811335077998519,0.00010758472296931165 +/- 0.0003227541689079905,0.06686390532544376 +/- 0.0051710661726585465,-0.002528240989779507 +/- 0.0008350820170123983,0.0 +/- 0.0,0.002904787520172114 +/- 0.0017380843917593992,-0.0002689618074233846 +/- 0.0007701894063085804,0.002313071543840739 +/- 0.001559978483055417,-0.00016137708445403964 +/- 0.0006387489019385702,-4.4408920985006264e-17 +/- 0.000931711031505569,-0.002097902097902138 +/- 0.0018391953735641545,-0.002366863905325478 +/- 0.0005485766017851639,0.0009682625067240047 +/- 0.0007905830261806894,0.0009682625067240047 +/- 0.0007905830261806894,-0.0022054868208714494 +/- 0.0006566194521642798,-0.00021516944593871212 +/- 0.0009065249890453294,0.0028509951586874415 +/- 0.0007626383474318465,0.0005379236148466248 +/- 0.00024056675389991355,-0.00016137708445401744 +/- 0.00024650756831393875,0.001291016675631995 +/- 0.0006455083378160253,0.0006455083378159698 +/- 0.0006718663796017503,-0.0024206562668101727 +/- 0.001159970879658311,5.3792361484650274e-05 +/- 0.00028968073195987867,-0.0030123722431415144 +/- 0.0017710680616626498,5.379236148466138e-05 +/- 0.00016137708445398413,5.379236148466138e-05 +/- 0.00016137708445398413,-0.0003227541689080571 +/- 0.0009065249890453267,0.0 +/- 0.0,0.0003765465303926296 +/- 0.00024650756831388784,0.0 +/- 0.0,0.0 +/- 0.0,0.00016137708445396193 +/- 0.00048413125336200916,0.0 +/- 0.0,0.0006993006993006423 +/- 0.00034443917361123307,0.0 +/- 0.0,0.0 +/- 0.0,-4.4408920985006264e-17 +/- 0.0007217002616997653,0.0 +/- 0.0,-0.002689618074233513 +/- 0.0005379236148467248,0.005486820871436204 +/- 0.0013132389043285261,0.0003765465303926296 +/- 0.00024650756831388784,0.00010758472296930055 +/- 0.0005270553507871129,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016137708445401744 +/- 0.00024650756831393875,-0.0020441097364174545 +/- 0.0006273213442544916,0.0 +/- 0.0,-0.002689618074233513 +/- 0.0005379236148467248,-5.379236148467248e-05 +/- 0.00016137708445401744,0.0008068854222699762 +/- 0.00036085013084990753,0.0006993006993006423 +/- 0.00034443917361123307,-0.003765465303926885 +/- 0.0009317110315055754,0.0 +/- 0.0,0.0006455083378159587 +/- 0.00021516944593868995,0.00010758472296932276 +/- 0.00021516944593864552,0.0 +/- 0.0,0.0 +/- 0.0,-0.004195804195804243 +/- 0.001398601398601383,-0.005809575040344317 +/- 0.0015176692823739525,0.0 +/- 0.0,-0.013232920925228642 +/- 0.0017710680616626591,0.04088219472834853 +/- 0.003385074281345303,5.3792361484650274e-05 +/- 0.00028968073195987867,0.0003765465303926296 +/- 0.00024650756831388784,0.00032275416890796825 +/- 0.0005485766017851159,0.003980634749865475 +/- 0.0028280665794717503,-1.1102230246251566e-17 +/- 0.00024056675389991355,-0.0010220548682087437 +/- 0.0006109637811511815,-1.1102230246251566e-17 +/- 0.00024056675389991355,-1.1102230246251566e-17 +/- 0.00024056675389991355,0.0 +/- 0.0,0.006024744486282907 +/- 0.001645729805355384,-0.004841312533620246 +/- 0.001751352404098955,0.0005379236148466582 +/- 0.0012500215210997391,-0.0003227541689080571 +/- 0.0008050903468044946,0.00016137708445396193 +/- 0.0008350820170123783,-0.00839160839160843 +/- 0.0009065249890453466,-0.00016137708445402855 +/- 0.0007996809439116948,-0.0003227541689080571 +/- 0.0005485766017851289,-3.3306690738754695e-17 +/- 0.0004166738403665686,0.013394298009682592 +/- 0.0022367534035816873,-0.0010220548682087327 +/- 0.00118952901492717,0.0009682625067240158 +/- 0.000956233934084516,0.0009682625067240158 +/- 0.000956233934084516,-0.0004841312533620523 +/- 0.0002896807319599158,-0.011027434104357225 +/- 0.0026380204056458737,0.0021516944593867326 +/- 0.002124628042832857,0.0039268423883808135 +/- 0.0018486111110747091,-0.0026896180742335017 +/- 0.0010206382980640378,0.12017213555675091 +/- 0.0032382822901113346,0.0 +/- 0.0,-0.002151694459386788 +/- 0.0020972123388507814,0.005217859064012853 +/- 0.0018010402412892105,-4.4408920985006264e-17 +/- 0.0011537176218142393,0.006508875739644926 +/- 0.0012372243141473898,0.04109736417428722 +/- 0.0029087694103487366,0.00021516944593864552 +/- 0.00026352767539352583,0.0002151694459386233 +/- 0.00043033889187732985,0.00010758472296931165 +/- 0.000527055350787122,0.0005379236148466471 +/- 0.0005892657961325035,0.0016137708445400412 +/- 0.0005892657961325035
