,bvp_lineintegral,accx_rms,accx_max,accy_pct_95,scr_kurtosis,scl_max,hrv_iqr,hrv_pct_95,hrv_perm_entropy,hrv_entropy,hrv_max,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,accz_svd_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_lineintegral,bvp_iqr_5_95,accz_pct_95,accz_perm_entropy,accz_entropy,hrv_mean,hrv_std,accz_lineintegral,accz_pct_5,accz_sum,accz_kurtosis,accz_skewness,accz_energy,accz_min,accz_n_above_mean,accz_n_sign_changes,accz_iqr,accy_lineintegral,accy_rms,accy_entropy,accz_mean,accy_iqr_5_95,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_kurtosis,accy_n_above_mean,accy_peaks,accy_max,accy_energy,accz_ptp,accz_rms,accz_n_below_mean,accx_energy,accx_n_sign_changes,accx_n_above_mean,accx_n_below_mean,accx_peaks,accy_min,accy_sum,accy_ptp,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_pct_5,accx_iqr,accx_iqr_5_95,accy_std,accy_mean,accx_std,accx_sum,accx_ptp,accx_min,scr_svd_entropy,accx_kurtosis,accx_skewness,accx_lineintegral,scr_perm_entropy,accx_mean,scr_n_sign_changes,scr_iqr,scr_entropy,accy_skewness,accz_std,accz_peaks,bvp_std,scl_lineintegral,scl_skewness,scl_peaks,scl_energy,scl_sum,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scr_sum,scr_ptp,bvp_mean,bvp_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,bvp_kurtosis,bvp_rms,scl_ptp,scl_kurtosis,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_min,bvp_energy,bvp_min,bvp_sum,bvp_max,bvp_skewness,hrv_svd_entropy,accy_pct_5,accz_max,bvp_ptp,accz_iqr_5_95,accy_perm_entropy,bvp_peaks,accy_svd_entropy,accx_pct_95,bvp_iqr,scl_rms
0,0.0 +/- 0.0,0.0 +/- 0.0,-5.636978579481866e-05 +/- 0.00016910935738445598,0.11770011273957162 +/- 0.003944274111507521,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013923337091319054 +/- 0.0030673659211753585,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001747463359639234 +/- 0.001022455307058423,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04864712514092445 +/- 0.0020487916398406057,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013528748590755368 +/- 0.000764636976677013,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.08297632468996617 +/- 0.007451906592857144,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003945885005636962 +/- 0.0007562800374858496,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0423900789177001 +/- 0.004721621553860643,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04937993235625705 +/- 0.0038988988648907567,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009582863585118395 +/- 0.000669354119900661,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003945885005636973 +/- 0.002139082971929013,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00033821871476890085 +/- 0.000373914857988215,0.00022547914317927464 +/- 0.00027615442421458644,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00033821871476888974 +/- 0.0004509582863585105,0.0 +/- 0.0,0.0 +/- 0.0,0.0007328072153325871 +/- 0.0007583779056974964,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002931228861330326 +/- 0.0013050548932119661,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
