,accy_mean,accy_sum,accy_pct_95,scl_pct_5,scl_energy,accz_perm_entropy,accy_max,scl_max,accz_rms,scl_pct_95,scl_sum,accz_mean,accy_energy,bvp_n_below_mean,accz_sum,bvp_n_above_mean,hrv_energy,accx_rms,accz_pct_95,hrv_skewness,accz_lineintegral,bvp_lineintegral,bvp_pct_5,accz_peaks,hrv_pct_95,bvp_rms,accy_lineintegral,bvp_energy,accy_perm_entropy,accx_energy,hrv_iqr,accz_iqr,accx_n_sign_changes,bvp_min,bvp_ptp,accz_kurtosis,bvp_n_sign_changes,accy_pct_5,accz_max,scr_energy,accz_std,accx_lineintegral,accx_std,accy_peaks,hrv_std,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_5,hrv_sum,hrv_ptp,hrv_rms,hrv_lineintegral,hrv_kurtosis,hrv_entropy,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,accz_entropy,accz_svd_entropy,hrv_min,hrv_mean,hrv_max,hrv_peaks,accx_skewness,accy_iqr_5_95,accy_svd_entropy,accx_svd_entropy,accx_entropy,accx_perm_entropy,accy_std,accy_ptp,accy_min,accy_skewness,scr_svd_entropy,accy_kurtosis,accy_n_below_mean,accy_n_above_mean,accy_n_sign_changes,accy_iqr,accy_entropy,accz_n_above_mean,accz_min,accz_ptp,accz_skewness,accz_energy,accz_n_sign_changes,accz_iqr_5_95,accz_n_below_mean,accz_pct_5,bvp_kurtosis,bvp_peaks,bvp_iqr,accx_mean,accx_ptp,accx_max,accx_sum,scr_perm_entropy,accx_n_above_mean,accx_kurtosis,accx_peaks,accx_n_below_mean,accx_pct_95,accx_pct_5,accx_iqr,scr_entropy,scl_lineintegral,scl_n_below_mean,scl_n_sign_changes,scr_min,scr_n_below_mean,scr_n_sign_changes,scr_pct_5,scr_pct_95,scr_sum,scr_kurtosis,scr_skewness,scr_peaks,scr_max,scr_mean,scr_n_above_mean,scr_iqr,bvp_mean,bvp_skewness,bvp_std,bvp_iqr_5_95,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_sum,bvp_max,scl_n_above_mean,scl_perm_entropy,scl_skewness,scl_kurtosis,scl_mean,scl_peaks,accx_iqr_5_95,accx_min,scl_entropy,accy_rms,scl_min,scl_rms,scl_svd_entropy,scl_iqr,scr_ptp,scr_rms,scr_iqr_5_95,scr_lineintegral,scl_iqr_5_95,scr_std,scl_std,scl_ptp
0,0.018836565096952897 +/- 0.001287418286827934,0.04803324099722991 +/- 0.0026575479125122412,0.060886426592797784 +/- 0.0017066949363711268,0.0014958448753462528 +/- 0.0008236049167489502,0.005318559556786706 +/- 0.0009972299168975044,0.002382271468144037 +/- 0.0004986149584487288,0.00326869806094181 +/- 0.0004602007680287235,0.0034903047091412675 +/- 0.001081397301714296,0.0013296398891966543 +/- 0.0002714116058485925,0.009030470914127408 +/- 0.0009287010866615098,0.001163434903047067 +/- 0.0008742234813329331,0.003933518005540149 +/- 0.0011204292751333467,0.002216066481994461 +/- 0.00035039087647293325,0.002326869806094167 +/- 0.0008510964817583043,5.540166204985875e-05 +/- 0.00038781163434901126,0.0006094182825484463 +/- 0.0002983470807276585,-0.0001108033240997175 +/- 0.0003324099722991525,0.0008310249307479034 +/- 0.0005107780862766251,0.0 +/- 0.0,5.540166204985875e-05 +/- 0.00016620498614957623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009972299168974686 +/- 0.00041458807609683285,0.00033240997229915247 +/- 0.0002714116058485381,0.000221606648199435 +/- 0.0002714116058485381,0.0 +/- 0.0,0.00044321329639887 +/- 0.00033240997229915247,0.011135734072022152 +/- 0.0006292419219723188,0.002105263157894721 +/- 0.000984841486683179,0.0 +/- 0.0,0.0005540166204985875 +/- 0.0,0.00027700831024929373 +/- 0.00037164564722986355,0.00033240997229915247 +/- 0.000367493051562907,5.540166204985875e-05 +/- 0.0002983470807276585,0.0 +/- 0.0,0.003545706371191115 +/- 0.000865401626139244,0.0009972299168974797 +/- 0.0005966941614553522,0.0003878116343490112 +/- 0.0004327008130695993,0.0006648199445983049 +/- 0.00022160664819943497,-0.0005540166204985875 +/- 0.0,0.0005540166204985875 +/- 0.0,0.0003878116343490112 +/- 0.00025388230996984003,-0.00033240997229915247 +/- 0.0002714116058485381,0.0 +/- 0.0,0.0 +/- 0.0,-0.00033240997229915247 +/- 0.0002714116058485381,-5.540166204985875e-05 +/- 0.00046020076802867936,0.0 +/- 0.0,0.0 +/- 0.0,-0.000221606648199435 +/- 0.000367493051562907,0.0008310249307479034 +/- 0.0005676981033772674,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004986149584487287 +/- 0.00016620498614957626,-5.540166204985875e-05 +/- 0.00016620498614957623,-0.00038781163434903343 +/- 0.0004327008130696362,0.00016620498614957623 +/- 0.00025388230996984003,-0.00038781163434903343 +/- 0.0004327008130696362,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010526315789473495 +/- 0.0006292419219723403,0.00033240997229915247 +/- 0.0002714116058485381,0.0 +/- 0.0,0.0037119113573407135 +/- 0.0007854541207068112,0.0 +/- 0.0,-0.00044321329639887 +/- 0.00022160664819943497,0.000221606648199435 +/- 0.000367493051562907,0.0001108033240997175 +/- 0.000221606648199435,0.0 +/- 0.0,0.0 +/- 0.0,0.0024930747922437546 +/- 0.0005107780862765889,0.000886426592797751 +/- 0.0004432132963988894,0.0 +/- 0.0,0.0007756232686980336 +/- 0.0003674930515629337,0.0 +/- 0.0,0.000221606648199435 +/- 0.0002714116058485381,-0.0009972299168975463 +/- 0.0002216066481994794,-0.0009418282548476764 +/- 0.0002538823099698909,0.0 +/- 0.0,0.0020498614958448626 +/- 0.0006578582873705208,0.0 +/- 0.0,0.004376731301939063 +/- 0.00016620498614957623,0.0 +/- 0.0,0.011191135734071999 +/- 0.0008864265927977705,5.540166204985875e-05 +/- 0.00016620498614957623,-0.000221606648199435 +/- 0.0002714116058485381,0.00326869806094181 +/- 0.0010642311751965848,0.0 +/- 0.0,0.0003878116343490112 +/- 0.00035474372506551417,0.0005540166204985875 +/- 0.00035039087647293325,0.000221606648199435 +/- 0.000367493051562907,0.0 +/- 0.0,-0.00027700831024929373 +/- 0.00037164564722986355,0.0 +/- 0.0,0.0009418282548476209 +/- 0.0004986149584487608,0.0 +/- 0.0,0.0 +/- 0.0,0.0018282548476454274 +/- 0.0004327008130696362,5.540166204985875e-05 +/- 0.00016620498614957623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012188365650969367 +/- 0.00048298049235909424,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001108033240997175 +/- 0.0003324099722991525,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00027700831024929373 +/- 0.00027700831024929373,5.540166204985875e-05 +/- 0.00016620498614957623,5.540166204985875e-05 +/- 0.0002983470807276585,-0.00022160664819944608 +/- 0.0003674930515629337,0.0005540166204985875 +/- 0.00024776376481990903,0.0 +/- 0.0,0.0007202216066481748 +/- 0.00043270081306962346,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001108033240997175 +/- 0.000221606648199435,0.0 +/- 0.0,0.0036565096952908328 +/- 0.0010569963450603192,0.0 +/- 0.0,0.0014958448753462639 +/- 0.00043270081306964335,0.004819944598337933 +/- 0.00035474372506551417,-0.0003878116343490223 +/- 0.0003547437250655367,0.00326869806094181 +/- 0.0005226582344629826,0.005927977839335174 +/- 0.0014026580499913752,0.0014958448753462528 +/- 0.0006094182825484947,-0.00027700831024930485 +/- 0.00044666247913011206,5.540166204985875e-05 +/- 0.00016620498614957623,0.0 +/- 0.0,0.000221606648199435 +/- 0.0002714116058485381,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0004291394289426288,0.000221606648199435 +/- 0.0002714116058485381,0.0 +/- 0.0,-0.00027700831024929373 +/- 0.00027700831024929373
