,accy_iqr_5_95,accy_pct_95,accx_pct_95,accy_rms,accz_sum,accz_energy,accz_ptp,accx_iqr_5_95,accy_svd_entropy,accx_peaks,accz_rms,accx_svd_entropy,accx_std,accy_kurtosis,accz_n_above_mean,accy_lineintegral,accx_max,accy_iqr,accy_n_above_mean,accz_n_below_mean,accy_n_below_mean,accy_n_sign_changes,accy_energy,accz_perm_entropy,accy_skewness,accx_ptp,accx_skewness,accz_svd_entropy,accx_n_above_mean,accx_iqr,accz_skewness,accz_peaks,accy_pct_5,accz_iqr,accx_kurtosis,accy_min,accz_iqr_5_95,accz_std,accz_kurtosis,accx_entropy,accy_ptp,accx_min,accz_mean,accy_std,accy_entropy,accy_mean,accx_energy,accx_n_below_mean,accy_peaks,accx_sum,accx_pct_5,accz_min,accx_mean,accx_lineintegral,accx_n_sign_changes,accz_entropy,accy_perm_entropy,accz_pct_5,accx_perm_entropy,accy_max,accz_n_sign_changes,accy_sum,accx_rms,accz_pct_95,accz_max,accz_lineintegral
0,-0.004040106163373624 +/- 0.001582864865858994,0.007991742848717232 +/- 0.0021888126822781954,-0.0030079622530226778 +/- 0.0007667354762607039,-0.0005013270421704074 +/- 0.0009422910827879876,0.006694190504276043 +/- 0.0019159310965238532,0.0005897965202005584 +/- 0.0005748625387678597,0.001209082866411104 +/- 0.0008387769185094644,-0.0025656148628722675 +/- 0.0007918443870302413,-0.00023591860808018782 +/- 0.0008423979272831378,-0.000678265998230576 +/- 0.0007695658124859751,0.0012090828664111154 +/- 0.0007156980890304579,-0.0018578590386316262 +/- 0.0010048201142672205,-0.0019168386906516898 +/- 0.0007132637347359457,-0.0006487761722205332 +/- 0.0009118032930545576,0.00020642878207021153 +/- 0.00041809044172096393,-0.000943674432320818 +/- 0.0008423979272831485,0.002093777646711914 +/- 0.0019669957116664424,0.00023591860808023224 +/- 0.0012000583868696918,0.0007667354762607159 +/- 0.0007824535040649484,-0.0005897965202004918 +/- 0.0005107787695573295,0.0023591860808021446 +/- 0.0008444601039974369,0.00044234739015041046 +/- 0.0008772913465434173,0.0012090828664111154 +/- 0.001168109839005501,-0.0008552049542907558 +/- 0.0027266529786408346,-0.0009141846063107862 +/- 0.0013606926564504885,-0.0012385726924210804 +/- 0.0008526589380596001,-0.0006487761722205554 +/- 0.0008320103792194343,-0.0012385726924210917 +/- 0.0011096955306533268,-0.0007372456502506175 +/- 0.0004978455622569684,-0.0022412267767619952 +/- 0.0008257151282807549,-0.00041285756414033425 +/- 0.0005778802106241603,-0.0020642878207018265 +/- 0.0008944707100031599,0.0004718372161604534 +/- 0.0016535353310381878,-0.001061633736360934 +/- 0.0006213891921470075,0.0008257151282807573 +/- 0.0008627979261767943,-0.0019463285166617327 +/- 0.0022036616564163137,0.0019168386906517453 +/- 0.0006494460497064636,-0.00173989973459151 +/- 0.0008070735584431705,-0.001297552344441144 +/- 0.0005927381669785103,0.0003243880861103166 +/- 0.0011975193455763397,-0.0031849012090828465 +/- 0.00047183721616044226,0.0020937776467118917 +/- 0.0005963948220629977,0.0031849012090829133 +/- 0.0011707126653659396,-0.0017104099085815006 +/- 0.001564907008129955,-0.0005603066941904711 +/- 0.0004263294690298108,0.004688882335594257 +/- 0.0014108963390038968,-0.0002948982601002403 +/- 0.0003956475336183689,5.897965202007471e-05 +/- 0.00031761514639541184,-0.0020937776467118475 +/- 0.00093673725592855,-0.0010026540843408593 +/- 0.000514172685761208,-0.0007962253022707033 +/- 0.0011799616056468564,-0.01014450014744911 +/- 0.002561374314433316,0.0009436744323208623 +/- 0.0007077558242406329,0.0008552049542907891 +/- 0.000796225302270714,-0.00103214391035088 +/- 0.0008572363228397765,-0.002123267472721868 +/- 0.000882726602600757,0.002624594514892398 +/- 0.0021160876674621264,0.0025361250368623354 +/- 0.0012029535862206552,0.005367148333824856 +/- 0.0022178231408980335,-0.0025656148628722675 +/- 0.0016632366443177485,-0.0010026540843408483 +/- 0.000952845439186291,0.006812149808316159 +/- 0.0010338276698884038,0.0014155116484812825 +/- 0.0005405574396880999,0.006723680330286063 +/- 0.0011018308282081625,0.004806841639634363 +/- 0.0012721707230977939,-2.94898260100096e-05 +/- 0.001506292278280418
