,accy_iqr_5_95,accy_pct_95,accx_pct_95,accy_rms,accz_sum,accz_energy,accz_ptp,accx_iqr_5_95,accy_svd_entropy,accx_peaks,accz_rms,accx_svd_entropy,accx_std,accy_kurtosis,accz_n_above_mean,accy_lineintegral,accx_max,accy_iqr,accy_n_above_mean,accz_n_below_mean,accy_n_below_mean,accy_n_sign_changes,accy_energy,accz_perm_entropy,accy_skewness,accx_ptp,accx_skewness,accz_svd_entropy,accx_n_above_mean,accx_iqr,accz_skewness,accz_peaks,accy_pct_5,accz_iqr,accx_kurtosis,accy_min,accz_iqr_5_95,accz_std,accz_kurtosis,accx_entropy,accy_ptp,accx_min,accz_mean,accy_std,accy_entropy,accy_mean,accx_energy,accx_n_below_mean,accy_peaks,accx_sum,accx_pct_5,accz_min,accx_mean,accx_lineintegral,accx_n_sign_changes,accz_entropy,accy_perm_entropy,accz_pct_5,accx_perm_entropy,accy_max,accz_n_sign_changes,accy_sum,accx_rms,accz_pct_95,accz_max,accz_lineintegral
0,0.0340406719717065 +/- 0.0021016559370477072,0.02923666371942236 +/- 0.00151317390545163,0.002976716769820242 +/- 0.0009545614347599069,-0.00200412614205715 +/- 0.0007548628632399497,0.008399646330680854 +/- 0.0011125603352889312,0.0033009136457412547 +/- 0.0008723046617712355,-0.002505157677571457 +/- 0.001135741165222367,0.006100795755968202 +/- 0.000960005745647045,0.0002652519893899585 +/- 0.0009174407554537695,-0.0002652519893898808 +/- 0.0011599568909021337,0.006955496610669065 +/- 0.0008356879975689787,0.001061007957559701 +/- 0.0011655596777651162,0.0032419687592101674 +/- 0.0008541925579834662,0.0005599764220454051 +/- 0.0006778661951075823,-0.000884173297966373 +/- 0.0002636095464190947,0.003359858532272353 +/- 0.0011043320952074975,-0.0022988505747126185 +/- 0.0014783302333020308,0.006248157972295931 +/- 0.0010610079575596768,-0.0005894488653109042 +/- 0.0007219244747371622,0.0003536693191865892 +/- 0.0010020630710285909,-0.0014146772767462345 +/- 0.0007548628632399506,-0.0034482758620689503 +/- 0.0008341274210483322,0.004302976716769835 +/- 0.0009150707159599178,0.005923961096374897 +/- 0.0012255009069432287,0.0027704096669614263 +/- 0.0005305039787798455,0.00928381962864725 +/- 0.0009249840746522464,-0.004656646035956347 +/- 0.0008103582130779471,-0.00014736221632770662 +/- 0.0007935698212694558,-0.0034188034188033845 +/- 0.0009150707159599171,-0.0017978190391983117 +/- 0.0013405912662003,0.0005305039787798837 +/- 0.0005864942158011233,0.004656646035956414 +/- 0.000656382477197755,0.002180960801650489 +/- 0.0023101583191588912,-0.00430297671676978 +/- 0.0009431181844974982,0.0017094017094017367 +/- 0.0006293591660495951,0.005275567344532906 +/- 0.0021352780060925453,-0.0008547008547008072 +/- 0.0011218901450441665,-0.0005305039787797949 +/- 0.0009301346205752754,0.0005305039787798727 +/- 0.0009394269054234616,0.0002947244326555021 +/- 0.0008643016975311096,0.006424992631889226 +/- 0.0013998634939036878,0.006336575302092573 +/- 0.000593121479442901,-0.0030651340996168284 +/- 0.002313915287520238,0.011936339522546446 +/- 0.0015157548919096837,2.9472443265554648e-05 +/- 0.0006905614213887415,0.0006778661951076126 +/- 0.0029854581260589557,0.0021514883583849454 +/- 0.0011342105160562237,-0.002151488358384868 +/- 0.0005901852164603853,0.0029767167698202535 +/- 0.0011674212979863462,-0.009578544061302662 +/- 0.0010059562726717408,0.009401709401709446 +/- 0.0024104422906681107,-0.006749189507810172 +/- 0.0011218901450441836,-0.002534630120836978 +/- 0.0014269046197359476,-0.0053639846743294695 +/- 0.001886236368995004,-0.0012378426171529289 +/- 0.0008103582130779582,-0.001031535514294113 +/- 0.0007005519790158976,-0.002151488358384868 +/- 0.0019552028636159124,0.0007368110816386997 +/- 0.0015100133754729652,-0.01178897730621864 +/- 0.001891754380887857,0.025493663424697933 +/- 0.0020514598945234217,0.008517536103743017 +/- 0.00121124212131062,0.0020630710285882924 +/- 0.002659061259920985,0.0010020630710286138 +/- 0.0017446093235424474,0.0015325670498084643 +/- 0.0016345917623179476,0.008812260536398497 +/- 0.0014344937841011586,-0.006896551724137912 +/- 0.0008039010726192655
