,bvp_iqr,accy_n_sign_changes,accy_pct_5,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_peaks,hrv_pct_5,bvp_std,accz_svd_entropy,accy_energy,scr_kurtosis,accy_sum,bvp_ptp,accy_mean,hrv_pct_95,accy_rms,accz_energy,accz_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_svd_entropy,hrv_skewness,accz_perm_entropy,hrv_peaks,hrv_n_sign_changes,scr_iqr,scr_peaks,scr_sum,scr_n_above_mean,scr_n_below_mean,scl_n_above_mean,scr_min,scl_n_sign_changes,bvp_sum,bvp_skewness,scl_skewness,scl_kurtosis,bvp_entropy,bvp_mean,scl_n_below_mean,accz_iqr,accx_n_below_mean,accx_n_above_mean,accx_iqr,accx_entropy,scr_perm_entropy,scr_svd_entropy,accx_lineintegral,accx_kurtosis,accy_iqr_5_95,accy_kurtosis,accy_lineintegral,accy_n_above_mean,accz_skewness,accz_n_below_mean,accz_kurtosis,accz_peaks,accx_perm_entropy,scr_n_sign_changes,scr_pct_5,scr_skewness,scl_peaks,scr_rms,accz_n_sign_changes,accz_n_above_mean,accz_iqr_5_95,accy_skewness,scr_std,scr_ptp,accx_ptp,accx_iqr_5_95,hrv_n_below_mean,accy_min,accy_iqr,accy_max,accx_n_sign_changes,bvp_rms,accy_entropy,scl_min,accz_lineintegral,accy_svd_entropy,scr_energy,scr_max,bvp_max,accz_min,hrv_max,hrv_entropy,hrv_ptp,hrv_energy,hrv_kurtosis,hrv_sum,accy_perm_entropy,scl_svd_entropy,scr_mean,scl_lineintegral,scl_std,bvp_perm_entropy,scl_iqr_5_95,scl_perm_entropy,accy_n_below_mean,accx_svd_entropy,accx_skewness,accz_std,hrv_std,hrv_min,bvp_min,accy_ptp,accy_peaks,accy_pct_95,accy_std,hrv_rms,scl_mean,hrv_iqr_5_95,scr_entropy,scr_pct_95,accx_max,accx_peaks,scl_sum,bvp_kurtosis,bvp_n_above_mean,bvp_n_below_mean,scl_entropy,scl_rms,accx_std,hrv_iqr,scr_iqr_5_95,scl_pct_5,bvp_lineintegral,hrv_lineintegral,accz_mean,scr_lineintegral,scl_ptp,accx_min,hrv_mean,accz_sum,accz_pct_5,accz_rms,bvp_pct_95,scl_iqr,accz_ptp,accz_pct_95,accx_pct_5,bvp_svd_entropy,scl_pct_95,scl_energy,accz_max,bvp_pct_5,scl_max,accx_rms,accx_energy,accx_pct_95,accx_sum,accx_mean
0,0.00026797677534614597 +/- 0.00028868124802240843,0.00044662795891025063 +/- 0.00029775197260681894,-5.9550394521368236e-05 +/- 0.00021263744018292072,-0.00031263957123718323 +/- 0.00016909061622154847,-5.9550394521368236e-05 +/- 0.00025089027164439484,-0.00011910078904273647 +/- 8.932559178205235e-05,-0.00031263957123718323 +/- 0.000155431092882408,0.00029775197260683005 +/- 0.00024005531482204073,0.0 +/- 0.00025786077230445276,0.0003275271698675253 +/- 0.00012978707588331116,-1.4887598630342059e-05 +/- 0.00016909061622154847,4.466279589102617e-05 +/- 9.532714362711532e-05,0.00011910078904273647 +/- 0.00017361774288657863,-0.0002084263808247888 +/- 0.00011910078904273647,0.0008634807205597616 +/- 0.00034467282723804057,0.00019353878219444676 +/- 0.00031965029854973234,0.0002084263808247888 +/- 0.00013644709527932674,0.0003870775643888935 +/- 0.00015182431185330273,0.00014887598630342058 +/- 0.0001761524425517364,0.00022331397945513087 +/- 7.443799315171029e-05,0.0 +/- 0.0,0.0 +/- 0.00013315873023671043,0.0 +/- 0.0,0.00019353878219444676 +/- 9.532714362711532e-05,-2.9775197260684118e-05 +/- 5.9550394521368236e-05,0.0 +/- 0.0,0.0005806163465833181 +/- 0.0001935387821944109,0.0 +/- 0.0,0.00016376358493376265 +/- 0.00010421319041239442,0.0001786511835641047 +/- 0.00014586808055878304,0.0 +/- 0.0,1.4887598630342059e-05 +/- 4.4662795891026167e-05,0.0 +/- 0.0,-0.00019353878219444676 +/- 9.532714362711532e-05,0.00011910078904273647 +/- 5.9550394521368236e-05,-0.0003424147684978673 +/- 0.0001339883876730785,0.0 +/- 0.0,2.9775197260684118e-05 +/- 5.9550394521368236e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016376358493376265 +/- 4.466279589102618e-05,0.0001339883876730785 +/- 8.01721722068619e-05,-1.4887598630342059e-05 +/- 4.4662795891026167e-05,-1.4887598630342059e-05 +/- 8.017217220686189e-05,0.00047640315617093477 +/- 0.0002084263808247666,0.000253089176715815 +/- 0.00016376358493376262,0.00011910078904273647 +/- 5.9550394521368236e-05,0.00022331397945513087 +/- 0.00016644841279588802,-4.466279589102617e-05 +/- 0.00011627586237765742,0.00031263957123718323 +/- 0.0001404493245802787,0.0003573023671282094 +/- 0.00021263744018292072,-1.4887598630342059e-05 +/- 8.017217220686189e-05,-2.9775197260684118e-05 +/- 5.9550394521368236e-05,-0.0001042131904123944 +/- 6.822354763966337e-05,-4.466279589102617e-05 +/- 0.00011627586237765741,-0.000253089176715815 +/- 0.00011627586237765742,-7.443799315171029e-05 +/- 7.443799315171029e-05,0.0002828643739764991 +/- 0.00010421319041239442,0.0003275271698675253 +/- 0.0001603443444137238,0.0 +/- 0.0,-2.9775197260684118e-05 +/- 5.9550394521368236e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.00014887598630342058,0.000535953550692314 +/- 0.00013644709527932674,2.9775197260684118e-05 +/- 8.932559178205235e-05,0.0002084263808247888 +/- 9.875315737250714e-05,-1.4887598630342059e-05 +/- 4.4662795891026167e-05,0.00011910078904273647 +/- 0.00017361774288657866,0.00014887598630342058 +/- 9.415744112456811e-05,0.00022331397945513087 +/- 0.00024235254721007807,0.0003275271698675253 +/- 0.00016034434441372379,0.0 +/- 0.0,-0.000267976775346157 +/- 0.00016034434441372379,0.0001339883876730785 +/- 0.0002152275166711636,0.0001042131904123944 +/- 0.00017678043899119875,0.0004019651630192356 +/- 0.00014961851453210742,8.932559178205235e-05 +/- 0.00011910078904273647,-8.932559178205235e-05 +/- 0.00013644709527932674,-2.9775197260684118e-05 +/- 0.0002473313640886916,0.0006252791424743553 +/- 0.00017361774288655199,0.00037218996575855146 +/- 0.00022331397945513087,-8.932559178205235e-05 +/- 7.293404027939152e-05,0.0004019651630192356 +/- 0.00021106813873394227,-7.443799315171029e-05 +/- 9.986904767753282e-05,0.000267976775346157 +/- 0.00017361774288657866,0.0001339883876730785 +/- 0.0002441747724707157,5.9550394521368236e-05 +/- 9.875315737250714e-05,0.0003573023671281983 +/- 0.00030655441837090813,0.00016376358493376265 +/- 0.00019353878219444676,0.0 +/- 0.0,0.00014887598630342058 +/- 0.0001761524425517364,0.0002084263808247888 +/- 0.00020194521313460724,-0.00011910078904273647 +/- 0.00022870762983085281,0.00029775197260684116 +/- 0.00013315873023671043,-0.00011910078904273647 +/- 0.00017361774288657866,2.9775197260684118e-05 +/- 0.00024733136408869154,0.000253089176715815 +/- 0.00031965029854973234,-0.0001339883876730785 +/- 0.00018172630066599126,0.0001042131904123944 +/- 9.532714362711532e-05,-8.932559178205235e-05 +/- 0.00013644709527932674,-4.466279589102617e-05 +/- 9.532714362711532e-05,-4.466279589102617e-05 +/- 6.822354763966337e-05,4.466279589102617e-05 +/- 0.00013398838767307854,8.932559178205235e-05 +/- 0.00021263744018292072,0.0014738722644037528 +/- 0.0002700365810215637,-0.00014887598630342058 +/- 0.0001761524425517364,1.4887598630342059e-05 +/- 0.000155431092882408,0.00016376358493376265 +/- 0.000155431092882408,0.0007443799315170585 +/- 0.00048011062964408834,0.0003424147684978673 +/- 0.00017678043899119872,0.0006550543397350062 +/- 0.00027612382002366895,0.0005657287479529871 +/- 0.00019750631474499587,0.0002084263808247888 +/- 0.00013644709527932674,0.0 +/- 0.0,2.9775197260684118e-05 +/- 0.00019750631474501425,4.466279589102617e-05 +/- 0.00013398838767307854,0.000267976775346157 +/- 0.00021880212083817457,0.00016376358493376265 +/- 0.00010421319041239442,-0.0001339883876730785 +/- 0.00016909061622154847,-0.00011910078904273647 +/- 0.00014586808055878307,-5.9550394521368236e-05 +/- 0.00011910078904273647,-0.00029775197260684116 +/- 0.00014887598630342058,-0.0003424147684978673 +/- 0.0001496185145321074,0.0004317403602799197 +/- 0.00010421319041239442,4.466279589102617e-05 +/- 6.822354763966337e-05,2.9775197260684118e-05 +/- 5.9550394521368236e-05,-0.0004019651630192245 +/- 0.00024051651662056986,-0.0011910078904272536 +/- 0.00029775197260684116,0.0008634807205597728 +/- 0.000409341285837939,0.00016376358493376265 +/- 0.00018172630066599126,0.00014887598630342058 +/- 0.0001761524425517364,0.0002084263808247888 +/- 0.0001906542872542306,0.0004317403602799197 +/- 0.000155431092882408,-0.000267976775346157 +/- 0.00017361774288657866,-0.00016376358493376265 +/- 0.00016909061622154847,-0.00011910078904273647 +/- 0.00012978707588331116,5.9550394521368236e-05 +/- 0.00013644709527932674,0.00022331397945513087 +/- 0.00022331397945513087,0.000535953550692314 +/- 0.00011910078904273647,0.00050617835343163 +/- 0.0002418948460514092,0.0006252791424743665 +/- 0.00012978707588331116,5.9550394521368236e-05 +/- 0.0001786511835641047,0.0008039303260384045 +/- 0.0002508902716443447,-0.0002084263808247888 +/- 0.00011910078904273647,5.9550394521368236e-05 +/- 0.0002325517247553148,-8.932559178205235e-05 +/- 0.0001657812822042711,-0.0006103915438439911 +/- 0.00010421319041235159,-0.0003870775643888935 +/- 0.00013644709527932674,-4.466279589102617e-05 +/- 0.0001339883876730785,0.00019353878219444676 +/- 0.00013398838767307854,0.0011612326931665807 +/- 0.00028089864916054093,0.0001339883876730785 +/- 0.000155431092882408,0.0006997171356260435 +/- 0.0001339883876730304
