,hrv_mean,hrv_sum,bvp_n_below_mean,bvp_rms,accz_energy,bvp_std,bvp_n_above_mean,accy_energy,hrv_rms,accx_energy,hrv_pct_95,accz_rms,accz_std,hrv_iqr_5_95,accz_perm_entropy,accx_lineintegral,accy_perm_entropy,accy_peaks,hrv_energy,accy_svd_entropy,hrv_std,hrv_max,bvp_energy,bvp_pct_95,accz_peaks,hrv_ptp,bvp_pct_5,accx_std,bvp_iqr,accy_rms,accx_rms,hrv_lineintegral,hrv_min,hrv_iqr,accx_sum,accx_mean,bvp_perm_entropy,accy_pct_95,accz_svd_entropy,hrv_svd_entropy,hrv_entropy,accz_pct_5,scl_pct_5,accx_peaks,accy_iqr_5_95,bvp_peaks,accz_iqr_5_95,bvp_lineintegral,hrv_perm_entropy,scl_pct_95,accx_n_below_mean,accz_max,accx_iqr_5_95,bvp_min,bvp_svd_entropy,accx_n_above_mean,scl_rms,accx_iqr,scr_svd_entropy,accz_mean,accx_pct_95,accy_lineintegral,accx_perm_entropy,accx_pct_5,bvp_ptp,accy_std,scl_svd_entropy,accx_ptp,accx_max,accz_sum,accx_entropy,accx_svd_entropy,accz_lineintegral,accz_kurtosis,scr_std,accy_n_sign_changes,accx_skewness,scr_sum,accy_skewness,hrv_n_above_mean,scl_entropy,scr_perm_entropy,scr_mean,accx_kurtosis,scr_rms,scr_lineintegral,bvp_max,accy_kurtosis,accz_n_above_mean,accy_n_above_mean,scl_iqr_5_95,scr_pct_95,bvp_skewness,accx_min,scr_ptp,scr_skewness,hrv_peaks,scr_max,hrv_n_below_mean,scl_peaks,bvp_entropy,scl_n_below_mean,scl_iqr,hrv_n_sign_changes,scr_energy,accy_entropy,scr_pct_5,scl_n_above_mean,scr_min,scr_entropy,scr_peaks,bvp_iqr_5_95,scl_energy,scl_std,bvp_sum,scl_sum,bvp_mean,scr_kurtosis,scr_iqr,scl_ptp,scr_iqr_5_95,scr_n_above_mean,accy_n_below_mean,scr_n_below_mean,scl_skewness,scl_lineintegral,scl_n_sign_changes,accz_skewness,accy_iqr,scr_n_sign_changes,accy_pct_5,accy_mean,accz_entropy,accz_n_sign_changes,accy_min,accz_n_below_mean,accy_sum,hrv_kurtosis,hrv_skewness,accz_iqr,scl_mean,accz_min,accx_n_sign_changes,accy_max,accz_ptp,scl_kurtosis,bvp_kurtosis,accy_ptp,bvp_n_sign_changes,hrv_pct_5,scl_perm_entropy,accz_pct_95,scl_max,scl_min
0,0.3986095017381229 +/- 0.003249793928023919,0.3985950173812283 +/- 0.0032616829272703006,0.24778389339513335 +/- 0.0041989898321954395,0.42711471610660495 +/- 0.003973468576305959,0.3195249130938587 +/- 0.004108045529634532,0.19523464658169182 +/- 0.00388680369765005,0.37708574739281586 +/- 0.004181541269007222,0.2380359212050985 +/- 0.004834478237644278,0.2198870220162225 +/- 0.0033742334529484356,0.13699304750869068 +/- 0.002764046452346818,-0.0003041714947855989 +/- 0.0006126386437588952,0.24529258400927004 +/- 0.004680599256099805,0.10997972190034769 +/- 0.0034666062277216407,0.03975955967555047 +/- 0.002161277673011,0.014020857473928195 +/- 0.0028114580736672314,0.019800115874855206 +/- 0.00302584421064085,0.0595596755504056 +/- 0.0021830573616014614,-0.006706257242178393 +/- 0.0013275922535344426,0.046813441483198215 +/- 0.0030539674870089222,0.00806778679026655 +/- 0.0016991206369655735,0.06389049826187722 +/- 0.0024601670591696705,0.008111239860950203 +/- 0.001520512569178549,-0.006387601390498199 +/- 0.0018845812667035047,0.009096176129779887 +/- 0.0008315585222715816,0.04490150637311709 +/- 0.00155597323313972,0.010689455388180802 +/- 0.0020255325731649383,-0.013455967555040516 +/- 0.0014242623612450793,0.13224217844727698 +/- 0.0025902307034063494,0.042207415990730066 +/- 0.0021872817706851348,0.016888760139049875 +/- 0.00120872804432356,-0.010689455388180724 +/- 0.0017245511084747617,0.002187137891077684 +/- 0.0017180303519187794,-0.0022740440324449107 +/- 0.0016090679832005117,0.006112398609501801 +/- 0.002118680707210512,0.1022161066048668 +/- 0.003982566051184168,-0.0013470451911934745 +/- 0.0005722695905312344,0.020060834298957175 +/- 0.0010688042186774882,0.0372392815758981 +/- 0.002365389055248453,0.06108053302433375 +/- 0.001757388878371864,0.006865585168018584 +/- 0.0009568449921734556,0.019858053302433433 +/- 0.0018257760247015233,0.03910776361529552 +/- 0.0018773872243359794,0.005808227114716158 +/- 0.0021252554872754036,0.011819235225956015 +/- 0.0011717119592211179,-0.003968713789107714 +/- 0.0016440861672842178,-0.0002027809965237104 +/- 0.00014771203689431284,0.03933951332560839 +/- 0.0019564071848091496,0.020191193511008166 +/- 0.0011500251008852466,4.345307068370774e-05 +/- 0.0016540729702208433,0.0022305909617613582 +/- 0.0012630492095360155,0.01517960602549252 +/- 0.0018319132970755817,-0.007082850521436801 +/- 0.0013869480798987962,-0.006039976825028925 +/- 0.002136675851914063,0.1453939745075319 +/- 0.0028676100369218202,0.0008835457705678284 +/- 0.001834945652470037,-0.0012746234067206764 +/- 0.0013271971250237843,0.0011732329084589098 +/- 0.0011320986691581154,-0.005084009269988354 +/- 0.002240585350606255,0.0003621089223638796 +/- 0.0009074423584980985,0.03553012746234072 +/- 0.0024802108683936058,0.011181923522595639 +/- 0.0014335855193115287,0.04535052143684824 +/- 0.0015833065115316873,0.04914542294322137 +/- 0.0017538038300067066,-0.0031141367323290316 +/- 0.0009721798490469075,0.07074159907300119 +/- 0.002770414882040607,0.001158748551564359 +/- 0.0006637566186204906,-0.0014194669756662393 +/- 0.0008900516509697222,-0.005504055619930404 +/- 0.0008569061099506995,-0.00039107763615290334 +/- 0.0005019618612735518,0.01271726535341836 +/- 0.002295484975163081,-0.01187717265353414 +/- 0.0016258650290153066,0.03645712630359218 +/- 0.001965874632326726,-0.020915411355735748 +/- 0.0015481331652245015,0.0028534183082271625 +/- 0.0007555504841103758,0.0021002317497103686 +/- 0.0011860380125106671,0.000159327925840147 +/- 0.0006588392477140317,-0.0029982618771725923 +/- 0.0008447000760036555,0.004157010428737018 +/- 0.0014251458987749597,0.002404403244496012 +/- 0.000718984568133884,0.06263035921205104 +/- 0.003650057937427567,-0.008198146002317431 +/- 0.001086230200420208,-0.0003041714947855656 +/- 0.00021918809314051734,0.00010139049826191071 +/- 0.0004347720457648794,-0.00036210892236380186 +/- 0.00043089440268375036,0.009704519119351163 +/- 0.0007006597116134263,3.3306690738754695e-17 +/- 0.00015866818004205892,0.13185110081112406 +/- 0.0021464722255558075,0.0005214368482039933 +/- 0.0002911319704843693,0.00017381228273469774 +/- 0.00044784544709558537,-0.0007676709154113004 +/- 0.0011660582017716473,4.345307068369664e-05 +/- 0.0007471738340978621,0.009067207415990786 +/- 0.0006769015901244428,0.00447566628041719 +/- 0.0004691232543656447,-0.0032734646581691227 +/- 0.0012696759560145525,0.004562572421784516 +/- 0.0010746768135312642,-0.0004924681344147808 +/- 0.00047688521532892816,0.00010139049826192181 +/- 0.0007555504841103691,0.0057213209733488314 +/- 0.0015263653506205706,0.07297219003476249 +/- 0.00259734851291217,0.0 +/- 0.0,0.0 +/- 0.0,0.005098493626882994 +/- 0.0006206339885755578,5.793742757825848e-05 +/- 0.00013275132372411703,0.0 +/- 0.0,1.4484356894572947e-05 +/- 7.800064900254779e-05,-7.242178447275371e-05 +/- 7.242178447275371e-05,2.8968713789156997e-05 +/- 0.00014191713457609674,-0.003534183082271103 +/- 0.0006484075691077369,8.690614136735997e-05 +/- 0.00020687799619185725,-8.690614136728226e-05 +/- 0.00017381228273464778,-1.4484356894550743e-05 +/- 4.345307068365223e-05,0.05149188876013912 +/- 0.0010348969106544635,0.00015932792584013588 +/- 0.00036326582282688506,7.242178447282032e-05 +/- 0.0005272385493395342,-1.4484356894506335e-05 +/- 0.00032678198646231136,0.00017381228273467554 +/- 0.00035360821598300643,-2.8968713789057077e-05 +/- 0.0003536082159830246,2.8968713789145894e-05 +/- 0.00018090955962916109,0.00017381228273467554 +/- 0.000428697815380906,0.0020567786790267164 +/- 0.0009427080008848704,0.006546929316338402 +/- 0.0015969619295872384,-0.0003621089223637797 +/- 0.0003621089223638418,0.0023609501738123375 +/- 0.0012776647850521647,-0.00031865585168013857 +/- 0.00016891517655982677,0.006749710312862178 +/- 0.0009891872004034693,0.00020278099652379922 +/- 0.00042079487387989786,0.010703939745075376 +/- 0.0008677326651651289,-0.003027230590961727 +/- 0.0007341440265048578,0.0002607184241020133 +/- 0.0005450430973993786,-8.690614136729336e-05 +/- 0.00021678200386871234,0.002998261877172714 +/- 0.000801365944010617,0.03813731170336042 +/- 0.0034459682316755964,-0.0017236384704518493 +/- 0.0005359212050985118,0.0009414831981460426 +/- 0.0006187719977779219,-0.014556778679026595 +/- 0.0017275290327167687,0.00014484356894558514 +/- 0.00019432803975954067,0.1085602549246814 +/- 0.0043948746838041565,-4.345307068360782e-05 +/- 0.00029719415597745223,0.0025202780996524286 +/- 0.0015776649831043012,0.0057358053302433935 +/- 0.0016931215754579711,0.00047798377752030776 +/- 0.0006733278852357891,0.0335312862108923 +/- 0.0020124918036342992,0.0009125144843569411 +/- 0.0002674708185489288,-0.0009994206257241788 +/- 0.001233213491091143,-0.0019409038238701881 +/- 0.0010408600361078734,4.3453070683685534e-05 +/- 0.00031766674680563635,-0.000550405561993006 +/- 0.00030244225112718897,0.01517960602549252 +/- 0.0010600332829392941,0.004634994206257292 +/- 0.0016616025955619963,-0.0006952491309385467 +/- 0.0006306935416302778,0.0008400926998841651 +/- 0.0015049797459861358,0.05211471610660492 +/- 0.003652700950431851,0.0132676709154114 +/- 0.0022006691234425046,0.0024478563151796528 +/- 0.0009790611017451573
