,hrv_rms,bvp_iqr,bvp_max,scl_entropy,hrv_max,accx_mean,scl_svd_entropy,accz_pct_95,accz_rms,hrv_min,accx_ptp,accx_iqr_5_95,bvp_iqr_5_95,accy_sum,accy_rms,accy_pct_5,accx_sum,bvp_kurtosis,scr_pct_95,accx_svd_entropy,accz_ptp,accy_peaks,bvp_skewness,bvp_pct_95,hrv_std,accz_entropy,scl_pct_5,scl_sum,accx_max,accy_svd_entropy,accx_n_sign_changes,scl_ptp,accy_std,bvp_n_below_mean,bvp_n_sign_changes,accz_energy,accy_pct_95,hrv_kurtosis,scl_energy,hrv_mean,hrv_ptp,accx_peaks,accx_pct_5,accx_iqr,accz_skewness,accz_perm_entropy,scl_rms,accy_max,scr_iqr_5_95,accz_mean,accx_lineintegral,accz_std,accx_entropy,hrv_iqr_5_95,hrv_perm_entropy,accy_energy,bvp_min,scr_skewness,hrv_n_below_mean,scl_lineintegral,scl_n_below_mean,scl_n_sign_changes,scl_iqr_5_95,scl_n_above_mean,accz_svd_entropy,hrv_skewness,hrv_n_sign_changes,hrv_n_above_mean,hrv_pct_5,hrv_entropy,hrv_peaks,hrv_sum,accy_n_below_mean,accz_sum,scr_svd_entropy,accx_std,accx_energy,accx_skewness,accy_ptp,accy_skewness,accx_kurtosis,accx_n_below_mean,scr_perm_entropy,accy_iqr,accy_perm_entropy,accz_n_above_mean,accz_lineintegral,accz_pct_5,accz_n_sign_changes,accz_iqr,bvp_mean,bvp_sum,bvp_rms,bvp_energy,scl_mean,scl_iqr,scl_perm_entropy,scl_pct_95,scr_min,scr_max,scr_std,scr_mean,bvp_entropy,scl_kurtosis,scl_skewness,scl_peaks,bvp_std,accy_entropy,accy_lineintegral,scr_kurtosis,scr_ptp,scr_sum,scr_energy,scr_entropy,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_pct_5,bvp_n_above_mean,scl_std,accy_iqr_5_95,accy_kurtosis,accz_max,accx_rms,hrv_svd_entropy,accz_peaks,accz_iqr_5_95,accx_perm_entropy,hrv_pct_95,accz_kurtosis,hrv_lineintegral,accy_n_above_mean,hrv_iqr,bvp_peaks,bvp_lineintegral,accx_min,accx_n_above_mean,hrv_energy,scl_min,accx_pct_95,accy_mean,accz_min,bvp_pct_5,accz_n_below_mean,accy_min,scl_max,bvp_perm_entropy,accy_n_sign_changes,bvp_svd_entropy,bvp_ptp
0,0.005925106651919787 +/- 0.000640837408458641,0.013856849423289663 +/- 0.0012034175398533387,0.0033812608626955674 +/- 0.0006598392484696337,-0.03811028598514767 +/- 0.0011734836231712385,-0.03352820350766309 +/- 0.0010781306436550334,0.01608468952441148 +/- 0.0004457808810132985,0.0 +/- 0.0,-0.003049454890187997 +/- 0.0004795067437349766,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017380312845628466 +/- 0.0002391016898470526,0.0013588244588402909 +/- 0.00029305161938682607,9.480170643072494e-05 +/- 7.740526916680093e-05,0.0002054036972665707 +/- 7.240599928829649e-05,0.0017696318533734102 +/- 0.0021948181834963083,-0.00012640227524091108 +/- 0.0010804437350152422,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001422025596459875 +/- 4.740085321532916e-05,-0.0015326275872965312 +/- 0.000717305069541222,-0.002227840101121792 +/- 0.0009252277435270834,0.006367514615263104 +/- 0.0018695816299227094,0.0 +/- 0.0,-0.03487122768209823 +/- 0.003027764928459011,0.00020540369726658182 +/- 0.00022400769282284814,0.0020066361194501893 +/- 0.0004742717971181438,0.006857323431821804 +/- 0.0007874821168827331,-0.005545899826196821 +/- 0.0007493067278482879,0.005214093853689395 +/- 0.0009213069829112573,-0.0028440511929214373 +/- 0.0018371865196711635,0.0006320113762048219 +/- 0.0005826856980434776,0.002923052614947108 +/- 0.0006006186698925042,-0.003681466266392752 +/- 0.0007103102162423496,-0.0036182651287722687 +/- 0.0010419805399777304,0.00018960341286144988 +/- 0.00013774368600224667,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0040448728077105865 +/- 0.000945908013720705,-0.0039026702480644214 +/- 0.0006478116606098903,0.004187075367356663 +/- 0.0007683878284587158,0.0002844051192921748 +/- 0.00015481053833360186,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.480170643072494e-05 +/- 0.00010480722990537909,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.32011376204833e-05 +/- 7.740526916680093e-05,0.0 +/- 0.0,0.003112656027808558 +/- 0.0009560151371405342,-0.004898088165586933 +/- 0.0004298142047317301,0.0 +/- 0.0,0.0 +/- 0.0,0.0037288671196081926 +/- 0.00045355348694605486,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011060199083583466 +/- 0.0001730834436736354,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018960341286134997 +/- 0.00013774368600221867,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005530099541791178 +/- 0.0002473135699557599,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0024016432295781765 +/- 0.0010688282209061818,0.0018644335598041017 +/- 0.0009422058155080083,0.0 +/- 0.0,0.0 +/- 0.0,0.0004108073945331414 +/- 0.0002143254853255151,4.4408920985006264e-17 +/- 0.0002736689536370297,0.002354242376362825 +/- 0.00038991823919269246,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.008484752725549004 +/- 0.0004689784193286701,0.0005846105229894594 +/- 0.0005097887756328547,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006715120872175728 +/- 0.000355067231067208,0.000537209669774108 +/- 0.00022567320045958423,-0.0004582082477484151 +/- 0.0003348020240230245,1.5800284405120824e-05 +/- 4.740085321536247e-05,0.0018012324221836407 +/- 0.0005527841897467426,0.0 +/- 0.0,0.000963817348712337 +/- 0.0002054036972665306,0.003507663137936512 +/- 0.0005731824031353116,0.0013114236056249284 +/- 0.0002648610304035464,0.0044082793490283325 +/- 0.003467757498502195,0.0009006162110918425 +/- 0.00024528637535565134,1.5800284405120824e-05 +/- 4.740085321536247e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-7.900142202553751e-05 +/- 0.0001766525499683503,0.0 +/- 0.0,-0.007441933954811142 +/- 0.0012021721953943741,0.0010902196239532703 +/- 0.00040251980416675326,0.0028124506241112624 +/- 0.0004885329383390722,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002844051192921748 +/- 0.00018426139658226783,0.00022120398167169153 +/- 0.00010480722990537909,0.0 +/- 0.0,0.0 +/- 0.0,0.00036340654131779005 +/- 0.00024528637535566495,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018328329909938935 +/- 0.0003883142906444868,0.0 +/- 0.0,0.0003950071101280206 +/- 0.0001619047363874323,4.740085321536247e-05 +/- 7.240599928829649e-05,-0.011802812450624056 +/- 0.0003675052409421035,0.0 +/- 0.0,0.0003950071101280317 +/- 0.00033330736466629583,0.0 +/- 0.0,0.0 +/- 0.0,0.0022910412387423195 +/- 0.0006823454852801177,0.0015326275872966089 +/- 0.0007933253411681716,0.0007742139358508871 +/- 0.0003834621930640408,-0.0001422025596460097 +/- 0.00011060199083580294,0.0005214093853689761 +/- 0.0002830853668378765,0.0052772949913099 +/- 0.0005705631248307165,-0.0012640227524095104 +/- 0.00047400853215358025,0.030304945489018832 +/- 0.0016477810490736215,-0.006620319165744948 +/- 0.0006757277541584119,1.5800284405120824e-05 +/- 4.740085321536247e-05,0.0 +/- 0.0,0.004676884183915353 +/- 0.0008915617620265888,0.031063359140464576 +/- 0.001766808121155893,0.0 +/- 0.0,0.0016274292937273338 +/- 0.00023488811419371066,0.0054510981197662175 +/- 0.00016190473638739983,0.0 +/- 0.0,0.0025754463580344835 +/- 0.0004742717971181139,-0.00361826512877228 +/- 0.0010177394795504973,0.0038710696792542687 +/- 0.0006712796898798545,-0.02948333069995255 +/- 0.0017794796303114081,-0.017380312845631164 +/- 0.0008937990598028748,0.004281877073787355 +/- 0.0007526310863526407
