,F1 Score,BAccuracy,Accuracy,Class,Test Baseline Class 0,Test Baseline Class 1,Train Baseline Class 0,Train Baseline Class 1,Train Identities Class 0,Train Identities Class 1,Test Identities Class 0,Test Identities Class 1,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.6268418199643021,0.33668903832877883,0.569023569023569,[0 1],0.8631933368775474,0.1368066631224526,0.8331643356643357,0.16683566433566432,61,12,6,1,0.33507432164347956,0.1346327649713285,0.07949079783365473,-0.21801707772307677,0.0,0.0,0.6008016779790278,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 0.  2.  5. 25. 57. 69. 70.]
1,0.6786366133780009,0.5117223212474565,0.7332482450542438,[0 1],0.7661135928525845,0.23388640714741543,0.843588157313301,0.15641184268669908,61,11,6,2,0.5112852307445795,0.2390963799066678,0.2961202823159309,0.030534910414105942,0.09618008185538882,0.09549795361527967,0.49386350733950946,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[15. 32. 37. 42. 48. 53. 60. 65.]
2,0.7106713672370469,0.4348445357388549,0.7087207438281501,[0 1],0.8502725232446297,0.14972747675537032,0.8342725907605335,0.16572740923946647,60,12,7,1,0.42690085217087986,0.14478163150503562,0.11393856241545312,-0.12855322461387853,0.043897216274089934,0.0,0.5417580488006417,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 1.  9. 16. 19. 22. 41. 44. 52.]
3,0.6617406531857575,0.4647834197224612,0.7049277951466428,[0 1],0.7862140836683043,0.2137859163316957,0.8418023732316573,0.15819762676834265,60,11,7,2,0.4629343433837286,0.2083982878996246,0.1717761731171091,-0.08724186660952138,0.04526462395543175,0.0,0.5202534389002768,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 3.  6. 21. 26. 35. 39. 46. 50. 77.]
4,0.7366400434005965,0.43565688357470345,0.7287385393613658,[0 1],0.8691116029086311,0.13088839709136896,0.8321390024240494,0.1678609975759506,60,12,7,1,0.430991814326861,0.12689845982807077,0.09881125617977563,-0.12099092006334722,0.03864734299516908,0.0,0.5387950101306118,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[10. 14. 30. 31. 34. 36. 40. 62.]
5,0.7289555418537478,0.5612308042419177,0.6910773090795045,[0 1],0.8615336365061942,0.13846636349380587,0.8329614281160345,0.16703857188396556,60,12,7,1,0.624990878549275,0.21628958221139338,0.36578608121007516,0.08640709215175013,0.3793884484711212,0.0,0.40727317716840944,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[11. 20. 24. 45. 55. 58. 66. 75.]
6,0.7097997488896526,0.40109489051094893,0.6945805024490441,[0 1],0.8658555854005372,0.1341444145994628,0.8325016809993984,0.1674983190006016,60,12,7,1,0.39087591240875913,0.1341444145994628,0.0670722072997314,-0.17709751210512525,0.0,0.0,0.5612453912331012,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[18. 28. 43. 47. 61. 72. 74. 78.]
7,0.6862845121234419,0.510884841722127,0.6980011587485515,[0 1],0.7901216685979142,0.20987833140208575,0.8415059260980711,0.15849407390192888,60,11,7,2,0.5212597707954978,0.22756669269681262,0.3047994890180456,0.02334949997923874,0.18564527260179434,0.0,0.4889332532636041,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 7. 13. 17. 23. 38. 51. 63. 64. 76.]
8,0.7431326093546574,0.5480946061812442,0.7196113074204947,[0 1],0.8554770318021201,0.14452296819787985,0.8339191717818233,0.16608082821817674,61,12,6,1,0.547291602916211,0.1633535998296228,0.2954337916848318,0.07819519427805788,0.29095354523227385,0.0,0.46971778067950215,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 4. 12. 27. 56. 59. 68. 79.]
9,0.7180556889042714,0.4688839632463519,0.69158439116126,[0 1],0.8620905814135715,0.13790941858642847,0.8328964613368283,0.16710353866317168,60,12,7,1,0.4664888408719076,0.1283763035967722,0.16188190632772287,-0.050397430694290035,0.0,0.0,0.5161102313402496,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x1CBDFC88C40))])",[ 8. 29. 33. 49. 54. 67. 71. 73.]
