,scl_min,scl_std,scl_ptp,scl_iqr_5_95,scl_lineintegral,scl_perm_entropy,scr_svd_entropy,scl_svd_entropy,scl_skewness,scl_n_below_mean,scl_pct_5,scr_n_below_mean,scr_min,scl_n_sign_changes,scl_iqr,scr_pct_95,scr_perm_entropy,scr_n_above_mean,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scl_n_above_mean,scr_pct_5,scr_kurtosis,scr_skewness,scl_mean,scr_energy,scl_sum,scr_rms,scr_max,scl_rms,scr_mean,scr_iqr_5_95,scl_entropy,scr_sum,scr_ptp,scr_iqr,scr_std,scr_lineintegral,scl_energy,scl_pct_95,scl_max
0,-0.009469387755102065 +/- 0.00309128101694065,-0.007142857142857173 +/- 0.0015622578946126423,-0.0023265306122449148 +/- 0.0018619583229317668,-0.0009795918367347055 +/- 0.0019074810523343597,0.007265306122448967 +/- 0.002234111376882293,-0.0017959183673469602 +/- 0.0011281857111090138,-0.014775510204081643 +/- 0.0022710902437948935,-0.011306122448979595 +/- 0.002645515171118167,0.0007755102040816087 +/- 0.0017926686739589968,0.0027755102040816215 +/- 0.0021582537251269005,-0.0023673469387755276 +/- 0.0027850974872215524,0.0006122448979591743 +/- 0.0016654861847431172,-0.00016326530612245093 +/- 0.0006375714021148366,0.0068571428571428394 +/- 0.0016203618972472841,0.003142857142857136 +/- 0.0015277524303847281,0.004326530612244889 +/- 0.002090816077529092,0.0005714285714285671 +/- 0.001082979523381353,-0.001224489795918382 +/- 0.0018344657187138148,0.0008571428571428563 +/- 0.0007625119058069064,-0.0019183673469387985 +/- 0.00018704390591656715,0.0 +/- 0.0,0.0005306122448979656 +/- 0.00018704390591656715,-0.0007346938775510293 +/- 0.0005998750390489487,0.002285714285714274 +/- 0.0019929070393034662,-0.0010204081632653127 +/- 0.001714771554089803,-0.0008571428571428674 +/- 0.0014991320548740554,-0.0006530612244898037 +/- 0.001485175950911036,-0.0453061224489796 +/- 0.0028160307445976047,-0.0044897959183673565 +/- 0.002351813925042942,-0.041877551020408174 +/- 0.002550285608459329,-0.0025714285714285856 +/- 0.0019061705189935608,-0.003795918367346951 +/- 0.001252070338790031,-0.014693877551020418 +/- 0.0017508253542471406,-0.009265306122449024 +/- 0.0017607881314386114,0.0054693877551020235 +/- 0.0018362811231350164,-0.0073061224489796295 +/- 0.0026227467471701964,-0.0013469387755102146 +/- 0.0012784048786421134,0.0014693877551020251 +/- 0.0018987270774878376,-0.002816326530612251 +/- 0.0011751983713377834,-0.0011428571428571566 +/- 0.0020955914535499575,0.0076326530612244705 +/- 0.0019663982808891304,-0.013020408163265296 +/- 0.0013955364079411398,-0.02032653061224491 +/- 0.002593041661105065,-0.02444897959183674 +/- 0.002108667976014612
