,scl_pct_95,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scr_std,scl_rms,scr_lineintegral,scl_entropy,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_sum,scl_mean,scr_sum,scr_mean,scl_skewness,scr_ptp,scr_max,scr_perm_entropy,scr_entropy,scl_perm_entropy,scl_std,scr_n_sign_changes,scl_n_sign_changes,scl_kurtosis,scl_energy,scr_iqr,scr_pct_95,scr_iqr_5_95,scl_max,scl_ptp,scl_n_above_mean,scl_n_below_mean,scr_skewness,scr_pct_5,scr_energy,scl_peaks,scr_n_above_mean,scr_n_below_mean,scr_peaks,scr_min,scr_kurtosis,scl_iqr,scl_min
0,0.11677443895017121 +/- 0.0036444395791566378,0.07306960821605178 +/- 0.002708136555546239,0.06884747052111075 +/- 0.005281568644415297,0.06637504754659572 +/- 0.006269230944554442,0.05279573982502859 +/- 0.002860645975954851,0.04237352605553446 +/- 0.0016597507972059145,0.029364777481932336 +/- 0.002814758463294028,0.02076835298592624 +/- 0.002021351122949641,0.017953594522632222 +/- 0.003328207357052487,0.015062761506276213 +/- 0.0021054929635751845,0.0149486496766832 +/- 0.002602428068938345,0.013579307721567213 +/- 0.0014736683627090384,0.008292126283758128 +/- 0.0044254209424873445,0.0068467097755801065 +/- 0.0032587980206320167,0.0068467097755801065 +/- 0.0032587980206320167,0.005439330543933108 +/- 0.0013824862567809854,0.004374286801065108 +/- 0.0011568586021867924,0.004222137694941108 +/- 0.0011083151224293125,0.004222137694941097 +/- 0.0023165294756310514,0.003993914035755108 +/- 0.00180226059193336,0.0038037276531000972 +/- 0.0023815102080636764,0.0036896158235070866 +/- 0.0028211763622348713,0.0034233548877901088 +/- 0.0020127434850243917,0.002852795739825098 +/- 0.002364744167724532,0.002814758463294087 +/- 0.002314967524488852,0.0027386839102321093 +/- 0.0005843397297731857,0.0018257892734880876 +/- 0.0013480445147713716,0.0016736401673640988 +/- 0.0009652778653822472,0.0015975656143020988 +/- 0.0009286082628934106,0.0014834537847090656 +/- 0.00414047592378693,0.001179155572461088 +/- 0.0026596190348289715,0.0011411182959300658 +/- 0.0012028442982763277,0.0011411182959300658 +/- 0.0012028442982763277,0.0008748573602130772 +/- 0.0012154085438319383,0.000456447318372033 +/- 0.00022822365918604426,7.607455306202215e-05 +/- 0.0004750854316012744,0.0 +/- 0.0,-0.00011411182959297772 +/- 0.00053927146743091,-0.00011411182959297772 +/- 0.00053927146743091,-0.00026626093571698874 +/- 0.0007024033972088161,-0.0003042982122479998 +/- 0.00028464491340995826,-0.0006085964244959996 +/- 0.0004564473183719997,-0.001445416508177999 +/- 0.0011512168847791096,-0.008178014454165017 +/- 0.0018885038550485308
