,scl_ptp,scr_mean,scl_pct_95,scl_entropy,scl_iqr,scl_max,scl_lineintegral,scl_sum,scr_pct_95,scr_perm_entropy,scl_min,scr_std,scl_svd_entropy,scr_ptp,scl_skewness,scl_energy,scr_entropy,scl_std,scl_mean,scr_pct_5,scl_iqr_5_95,scr_n_below_mean,scr_max,scr_n_above_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_skewness,scl_n_below_mean,scr_sum,scr_energy,scr_kurtosis,scl_perm_entropy,scr_rms,scl_kurtosis,scl_n_above_mean,scr_lineintegral,scl_rms,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_pct_5
0,-0.03938393839383938 +/- 0.0034407639474117796,-0.011514484781811506 +/- 0.0021078266025962447,0.02486248624862486 +/- 0.005224203540449765,0.07088375504217088 +/- 0.00428603889363289,0.07686101943527684 +/- 0.003365689447916019,0.0012101210121012174 +/- 0.004479337925247479,0.001833516685001846 +/- 0.0024599207673265126,-0.018041804180418043 +/- 0.0020205320592527787,-0.013127979464613127 +/- 0.0011916447971596668,0.014228089475614224 +/- 0.002458827226144506,0.04594792812614594 +/- 0.0016808458579194408,-0.003300330033003296 +/- 0.0014668133480014859,0.02075540887422076 +/- 0.004255023015580575,-0.00927759442610927 +/- 0.0014488262754043884,-0.00029336266960027223 +/- 0.002323869382875661,0.008104143747708136 +/- 0.0023790541376323415,0.0 +/- 0.0,0.014558122478914571 +/- 0.0022368903557022455,-0.005427209387605425 +/- 0.0014922618224697914,0.001503483681701534 +/- 0.0010168994956994532,0.05738907224055739 +/- 0.0024171842314157626,0.008030803080308036 +/- 0.0015937890584598966,0.027172717271727174 +/- 0.004163173149565002,0.0047671433810047795 +/- 0.0017121551199015313,0.0 +/- 0.0,0.0 +/- 0.0,0.005023835716905012 +/- 0.00016804457993967057,0.0 +/- 0.0,0.0011734506784011778 +/- 0.0006309002762774098,-0.00047671433810047014 +/- 0.0008042432049674054,-0.0007334066740007251 +/- 0.0008034067583500765,-0.005793912724605788 +/- 0.0017949744408537428,0.0012101210121012174 +/- 0.0005451437017718647,0.033846718005133836 +/- 0.0014112124242679784,0.015291529152915295 +/- 0.001720381973705875,-0.0075174184085075035 +/- 0.0009736646899414686,-0.00025669233590024375 +/- 0.0018987302480380755,0.0017235056839017492 +/- 0.000614706806536137,0.08170150348368171 +/- 0.0025021961289669278,-0.014778144481114775 +/- 0.0018117520098328724,0.0013934726806014153 +/- 0.0009101337474140644,-0.006380638063806387 +/- 0.0021520206455623416,0.019985331866519983 +/- 0.0022679348875784817,0.002126879354602118 +/- 0.003965824960644167
