,scl_ptp,scr_mean,scl_pct_95,scl_entropy,scl_iqr,scl_max,scl_lineintegral,scl_sum,scr_pct_95,scr_perm_entropy,scl_min,scr_std,scl_svd_entropy,scr_ptp,scl_skewness,scl_energy,scr_entropy,scl_std,scl_mean,scr_pct_5,scl_iqr_5_95,scr_n_below_mean,scr_max,scr_n_above_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_skewness,scl_n_below_mean,scr_sum,scr_energy,scr_kurtosis,scl_perm_entropy,scr_rms,scl_kurtosis,scl_n_above_mean,scr_lineintegral,scl_rms,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_pct_5
0,0.0026275704493526454 +/- 0.0015742594522920256,0.00015232292460015673 +/- 0.0005699401960051643,-0.008834729626808813 +/- 0.003908797386247154,0.028979436405179006 +/- 0.004399766663314877,0.05582635186595586 +/- 0.002773365035191651,0.003922315308453927 +/- 0.0035562183738629197,0.0030845392231530822 +/- 0.0013240928142203717,0.02212490479817214 +/- 0.002795499185412476,0.009939070830159945 +/- 0.0013349998585649972,-0.001256664127951257 +/- 0.000917895719207468,0.0203731911652704 +/- 0.003320893035890784,0.004760091393754762 +/- 0.0006199093905597722,-0.030921553693830883 +/- 0.006015791375313838,0.0071972581873572024 +/- 0.0005762660300998341,-0.001904036557501898 +/- 0.002207368887462213,0.02258187357197259 +/- 0.0023415779344467856,0.0005712109672505461 +/- 0.00025545331045312544,0.020487433358720497 +/- 0.003679473672256254,0.01237623762376241 +/- 0.0036930456683727042,0.007501904036557516 +/- 0.0015889296302380098,0.007958872810357976 +/- 0.0016106843855717094,0.0011424219345011477 +/- 0.001155045764516604,0.013747143945163753 +/- 0.0022686018291860448,0.00213252094440215 +/- 0.001581153045851228,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005331302361005208 +/- 0.0005948400362457461,-0.0017517136329017525 +/- 0.0012185833968012267,0.0019040365575019313 +/- 0.0008515110348437912,0.0031226199543031184 +/- 0.0011141461415329723,0.0 +/- 0.0,0.008682406702208701 +/- 0.0023400291691907473,0.0036557501904036617 +/- 0.001406411676513304,0.014166031987814187 +/- 0.0017013181952542818,-0.002361005331302324 +/- 0.0012138139718590373,0.0017517136329017636 +/- 0.0018436737908469416,0.03450114242193453 +/- 0.0051996585494891905,0.03785224676313788 +/- 0.0020662086772658844,0.015727341964965745 +/- 0.0016603373462750605,0.013594821020563619 +/- 0.004311875655764926,-0.008111195734958087 +/- 0.002610961114458792,-0.010776846915460747 +/- 0.0034443595045730428
