,scl_pct_95,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scr_std,scl_rms,scr_lineintegral,scl_entropy,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_sum,scl_mean,scr_sum,scr_mean,scl_skewness,scr_ptp,scr_max,scr_perm_entropy,scr_entropy,scl_perm_entropy,scl_std,scr_n_sign_changes,scl_n_sign_changes,scl_kurtosis,scl_energy,scr_iqr,scr_pct_95,scr_iqr_5_95,scl_max,scl_ptp,scl_n_above_mean,scl_n_below_mean,scr_skewness,scr_pct_5,scr_energy,scl_peaks,scr_n_above_mean,scr_n_below_mean,scr_peaks,scr_min,scr_kurtosis,scl_iqr,scl_min
0,0.029131759329779138 +/- 0.0037592066473605495,0.010053313023610034 +/- 0.0019875077457273287,0.056359482102056366 +/- 0.004722624828005333,0.050533130236100544 +/- 0.0035234452442194793,0.038613861386138607 +/- 0.0035034272658035184,0.0015232292460015118 +/- 0.0015884732379752027,0.038385376999238385 +/- 0.002755529705274268,0.0011424219345011366 +/- 0.0010359078833766515,-0.006778370144706758 +/- 0.0017350777989176666,-0.0012185833968012094 +/- 0.0013387963313973193,-0.0008758568164508706 +/- 0.00165158023169852,-0.0005712109672505794 +/- 0.001066940268554595,0.03244478293983245 +/- 0.003908797386247172,0.00746382330540748 +/- 0.0020801980630232486,0.00746382330540748 +/- 0.0020801980630232486,0.00019040365575018203 +/- 0.0003510869938039787,-0.0011043412033511113 +/- 0.0011354190034939472,-0.001180502665651184 +/- 0.0012795352335423713,0.0006473724295506412 +/- 0.0019643900040409545,-0.002970297029702973 +/- 0.002943815398337811,3.808073115004751e-05 +/- 0.001135419003493949,0.007273419649657276 +/- 0.002522830476017056,7.616146230007281e-05 +/- 0.001047046998085864,-0.0009900990099009689 +/- 0.00045696877380046276,0.002703731911652718 +/- 0.0014495709299828057,0.00019040365575018203 +/- 0.00025545331045312544,0.0003808073115003863 +/- 0.0008683742765416139,0.00015232292460014562 +/- 0.0004876713052119244,0.00011424219345010922 +/- 0.0005398875429838995,0.019154607768469157 +/- 0.0025830415662013075,0.0010662604722010637 +/- 0.0019101197568902441,0.0016374714394516321 +/- 0.0009019588181513372,0.0016374714394516321 +/- 0.0009019588181513372,0.0014089870525514025 +/- 0.0018737112871504255,0.0 +/- 0.0,3.8080731150036404e-05 +/- 0.0002050710132191267,0.0 +/- 0.0,-0.00034272658035032765 +/- 0.00046483456267072226,-0.00034272658035032765 +/- 0.00046483456267072226,0.0 +/- 0.0,0.00034272658035032765 +/- 0.0002050710132191267,0.00019040365575018203 +/- 0.0004585527257727253,-0.0004188880426504116 +/- 0.000624570429050134,0.004874333587204871 +/- 0.0018483870677093138
