,scl_pct_95,scl_pct_5,scr_svd_entropy,scl_svd_entropy,scr_std,scl_rms,scr_lineintegral,scl_entropy,scr_rms,scl_iqr_5_95,scl_lineintegral,scl_sum,scl_mean,scr_sum,scr_mean,scl_skewness,scr_ptp,scr_max,scr_perm_entropy,scr_entropy,scl_perm_entropy,scl_std,scr_n_sign_changes,scl_n_sign_changes,scl_kurtosis,scl_energy,scr_iqr,scr_pct_95,scr_iqr_5_95,scl_max,scl_ptp,scl_n_above_mean,scl_n_below_mean,scr_skewness,scr_pct_5,scr_energy,scl_peaks,scr_n_above_mean,scr_n_below_mean,scr_peaks,scr_min,scr_kurtosis,scl_iqr,scl_min
0,0.09180704441041351 +/- 0.003970564215149818,0.08889739663093418 +/- 0.004483741492176816,0.02588055130168454 +/- 0.007988973637532922,0.06033690658499237 +/- 0.008036534005146645,0.014701378254211361 +/- 0.003106502722067518,0.07825421133231239 +/- 0.004027011881257185,0.034264931087289466 +/- 0.0032406708658207516,-0.0020290964777947896 +/- 0.0025912360274146723,0.023353751914241994 +/- 0.0034028309407793033,0.010949464012251164 +/- 0.0038062139423082793,0.01749617151607965 +/- 0.0034543449566483975,0.02687595712098011 +/- 0.0020098629017468,0.008996937212863732 +/- 0.004897617140897307,0.013629402756508424 +/- 0.0019536524995670745,0.013629402756508424 +/- 0.0019536524995670745,0.0031776416539050834 +/- 0.0016604324994028584,0.006316998468606438 +/- 0.0029319788665460515,0.00669984686064321 +/- 0.0029068758457470416,0.008767228177641685 +/- 0.004281915806138255,-0.00034456355283307705 +/- 0.0029825339515409314,0.00015313935681473544 +/- 0.00208432734897647,0.012748851454823917 +/- 0.0027821779937249763,0.009073506891271056 +/- 0.0017125780433648527,0.009418070444104166 +/- 0.0013718585656331487,0.00696784073506892 +/- 0.0020243957222668236,0.022320061255742762 +/- 0.0024216484840533592,-0.0023353751914241714 +/- 0.0008970424589479077,-0.0009954058192955472 +/- 0.0007502265674680431,-0.0008422664624808563 +/- 0.0009188361408881972,0.01217457886676877 +/- 0.0033411063138240943,0.00937978560490046 +/- 0.0025696514846171303,0.0017228177641654297 +/- 0.0015715448508249398,0.0017228177641654297 +/- 0.0015715448508249398,-0.0003828483920367276 +/- 0.0008560750296706766,7.656967840734552e-05 +/- 0.00033375949031702747,-0.0003445635528330548 +/- 0.00031801775891720954,0.0 +/- 0.0,-0.0004977029096477681 +/- 0.0009990802718759595,-0.0004977029096477681 +/- 0.0009990802718759595,-0.0008805513016845179 +/- 0.0009540532767516946,-0.00042113323124042256 +/- 0.0007929676560952616,0.0006125574272588085 +/- 0.0011122388243747243,0.001646248085758062 +/- 0.0011102603369066034,0.008154670750382875 +/- 0.0037746987643820246
