,scl_ptp,scr_mean,scl_pct_95,scl_entropy,scl_iqr,scl_max,scl_lineintegral,scl_sum,scr_pct_95,scr_perm_entropy,scl_min,scr_std,scl_svd_entropy,scr_ptp,scl_skewness,scl_energy,scr_entropy,scl_std,scl_mean,scr_pct_5,scl_iqr_5_95,scr_n_below_mean,scr_max,scr_n_above_mean,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_min,scr_skewness,scl_n_below_mean,scr_sum,scr_energy,scr_kurtosis,scl_perm_entropy,scr_rms,scl_kurtosis,scl_n_above_mean,scr_lineintegral,scl_rms,scr_iqr_5_95,scr_iqr,scr_svd_entropy,scl_pct_5
0,-0.012328767123287676 +/- 0.0017701222754357864,0.0013318112633181056 +/- 0.0013318112633181071,0.02770167427701673 +/- 0.0032413302038122958,-0.023325722983257236 +/- 0.003110250545954253,-0.0140791476407915 +/- 0.0012033020015861358,0.011567732115677309 +/- 0.0023530631405997435,-0.009969558599695606 +/- 0.0019312903410121263,-0.0056316590563166066 +/- 0.0013698630136986262,-0.00829528158295284 +/- 0.0026241917274835245,0.010426179604261782 +/- 0.0029336887773814845,-0.004984779299847819 +/- 0.003749400989420717,0.008942161339421606 +/- 0.0013955190883479665,0.012176560121765595 +/- 0.006806904041095253,-0.0009893455098934634 +/- 0.00034875005288856077,0.018797564687975638 +/- 0.0026098064230566484,0.000608828006088269 +/- 0.0009036790020576793,-0.0016362252663622678 +/- 0.0007229832572298425,-0.0023592085235921044 +/- 0.0022818362786247966,0.006621004566210042 +/- 0.0032874598274665505,-0.007876712328767143 +/- 0.0022514934843968003,-0.016704718417047203 +/- 0.001772166061216903,0.0010273972602739656 +/- 0.0011918158115194729,-0.013546423135464258 +/- 0.0023033098859089165,-0.0004946727549467289 +/- 0.0007807566411218827,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001902587519025889 +/- 0.0006194376178120204,0.007762557077625565 +/- 0.004077755958788066,0.0252283105022831 +/- 0.0014840182648401766,0.002511415525114147 +/- 0.0009805250172545722,0.0017503805175038023 +/- 0.0005161590550323636,-0.0023972602739726232 +/- 0.00117960426179604,0.0010273972602739656 +/- 0.0007229832572298285,-0.0008751902587519067 +/- 0.0003824153584901295,-0.0026636225266362503 +/- 0.0019990754241345143,0.003272450532724502 +/- 0.0006412594956755164,-0.08877473363774735 +/- 0.00911980673846795,-0.043340943683409475 +/- 0.0020593697302488377,-0.008789954337899563 +/- 0.0014181617316274308,-0.0038812785388128044 +/- 0.0024114124075730404,0.004756468797564683 +/- 0.0029780205179791683,-0.032191780821917836 +/- 0.0033485540334855265
