,scl_min,scl_std,scl_ptp,scl_iqr_5_95,scl_lineintegral,scl_perm_entropy,scr_svd_entropy,scl_svd_entropy,scl_skewness,scl_n_below_mean,scl_pct_5,scr_n_below_mean,scr_min,scl_n_sign_changes,scl_iqr,scr_pct_95,scr_perm_entropy,scr_n_above_mean,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scl_n_above_mean,scr_pct_5,scr_kurtosis,scr_skewness,scl_mean,scr_energy,scl_sum,scr_rms,scr_max,scl_rms,scr_mean,scr_iqr_5_95,scl_entropy,scr_sum,scr_ptp,scr_iqr,scr_std,scr_lineintegral,scl_energy,scl_pct_95,scl_max
0,-0.0026166097838452584 +/- 0.0014133215891986523,0.003868031854380005 +/- 0.0023425779615442685,0.0056882821387941205 +/- 0.001661653568464673,0.0017444065225635462 +/- 0.0017640809024820664,-0.002654531664770532 +/- 0.0015073649536861441,0.0059158134243458725 +/- 0.001979217042199465,0.016799393249905224 +/- 0.0031042713675779854,0.0060675009480470445 +/- 0.0024222555059038703,0.0005309063329541397 +/- 0.0014005449611391122,0.002351156617368255 +/- 0.0012205898323421173,0.01190747061054232 +/- 0.0025506517589382193,0.0009101251422070855 +/- 0.0009771785154891982,0.0004929844520288329 +/- 0.0007963594994311899,-0.015396283655669285 +/- 0.0015561838853760336,-0.0004929844520287996 +/- 0.001536187265872516,0.008911642017444089 +/- 0.002219321181403045,0.0006825938566553224 +/- 0.0011351254870758888,-0.00018960940462642295 +/- 0.0010350659130797238,0.0010618126659082572 +/- 0.0011477243800091953,0.0 +/- 0.0,0.0 +/- 0.0,-0.00030337504740235444 +/- 0.00022753128555175195,-0.0003033750474023322 +/- 0.0007155086182826347,0.0005688282138794354 +/- 0.0008688994491763137,0.0009101251422070744 +/- 0.001140181750350613,0.0021615472127417767 +/- 0.0014494891811616427,0.004133485020857064 +/- 0.0006666058335702135,-0.004436860068259352 +/- 0.0020069956196282395,0.00534698521046646 +/- 0.0008555566304647937,-0.02127417519908985 +/- 0.002973665516892736,-0.0020477815699658564 +/- 0.0008844826537497603,0.0070534698521046765 +/- 0.0016460018516655875,-0.022677284793325723 +/- 0.002110038337996746,0.0038301099734547204 +/- 0.0018063716896191896,0.004398938187334123 +/- 0.0014410314751611504,0.01016306408797879 +/- 0.004293051709695836,0.0032612817595753184 +/- 0.00215988333195269,0.005460750853242336 +/- 0.0012937976571279718,0.0061812665908229205 +/- 0.0016446908185211635,0.0014410314751611918 +/- 0.002150541809443728,0.04069017823284037 +/- 0.0037465973930321944,-0.009821767159651097 +/- 0.0018222243119809004,-0.013196814562002234 +/- 0.003356889795423686,-0.003488813045127015 +/- 0.001607100500600458
