,scl_min,scl_std,scl_ptp,scl_iqr_5_95,scl_lineintegral,scl_perm_entropy,scr_svd_entropy,scl_svd_entropy,scl_skewness,scl_n_below_mean,scl_pct_5,scr_n_below_mean,scr_min,scl_n_sign_changes,scl_iqr,scr_pct_95,scr_perm_entropy,scr_n_above_mean,scl_kurtosis,scl_peaks,scr_peaks,scr_n_sign_changes,scr_entropy,scl_n_above_mean,scr_pct_5,scr_kurtosis,scr_skewness,scl_mean,scr_energy,scl_sum,scr_rms,scr_max,scl_rms,scr_mean,scr_iqr_5_95,scl_entropy,scr_sum,scr_ptp,scr_iqr,scr_std,scr_lineintegral,scl_energy,scl_pct_95,scl_max
0,0.006747341400806827 +/- 0.002331956449664045,-0.008837550421708796 +/- 0.0022809419200709885,0.0025302530253025757 +/- 0.0014338991416220773,0.002016868353502066 +/- 0.0017219445371285693,0.012871287128712916 +/- 0.0011763120595779698,0.0031169783645031645 +/- 0.0012623332950538024,0.0007334066740007806 +/- 0.0020482933690896925,0.016134946828016184 +/- 0.00329625303325916,0.002420242024202479 +/- 0.0011848547430438972,0.001686835350201743 +/- 0.000595822398579836,0.00953428676200958 +/- 0.002415793046131368,-0.0030436376971029857 +/- 0.0016485344182610164,0.00044004400440049717 +/- 0.0006918944724647245,-0.002016868353501966 +/- 0.00040998679455442463,0.012651265126512701 +/- 0.001813235836461481,-0.009387605427209322 +/- 0.001383788944929462,-0.001026769343600975 +/- 0.001309906204583184,-0.000366703337000307 +/- 0.0014296728045190997,0.003483681701503538 +/- 0.0013448566792000282,0.0 +/- 0.0,0.00047671433810051453 +/- 0.00016804457993972144,4.4408920985006264e-17 +/- 0.0003279894356435099,-0.00044004400440040837 +/- 0.0006309002762774266,-3.6670333699995174e-05 +/- 0.0006233956729006232,0.0027869453612028305 +/- 0.001459460853841766,-0.013934726806013886 +/- 0.0019195089590469275,-0.0030803080308030363 +/- 0.001504824681238215,-0.011331133113311275 +/- 0.0011648243618825615,-0.009827649431609787 +/- 0.0011572962110788128,-0.0027869453612027416 +/- 0.0022136249758396196,-0.021232123212321187 +/- 0.0016920090935180585,-0.007370737073707323 +/- 0.0013764814359459746,-0.016208287495416175 +/- 0.0019869772180629436,-0.018188485515218157 +/- 0.002720533478693255,-0.011844517785111785 +/- 0.0015124012194573744,0.018665199853318704 +/- 0.002847328033414607,-0.020572057205720508 +/- 0.001929640207836144,-0.014154748808214134 +/- 0.0016740318607280408,-0.01213788045471208 +/- 0.001707829999588552,-0.024019068573523983 +/- 0.002803542343021261,-0.009717638430509667 +/- 0.002630313727969098,-0.01631829849651627 +/- 0.001650165016501632,-0.008214154748808156 +/- 0.0026043683028331094,-0.002676934360102634 +/- 0.004194066718711573
