,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.060206834532374146 +/- 0.005949711240257907,0.1228417266187051 +/- 0.009290921955605703,0.038938848920863356 +/- 0.004032749518845089,-0.001573741007194207 +/- 0.0029502022845907068,0.035071942446043204 +/- 0.00290009271521531,0.02441546762589932 +/- 0.0025989830965141166,0.012140287769784208 +/- 0.001436035919304993,0.0 +/- 0.0,0.0015737410071942626 +/- 0.0006115769113639898,0.021807553956834556 +/- 0.0021399287831458274,0.027068345323741028 +/- 0.002581420880289088,-0.012320143884892021 +/- 0.0015985961182222294,0.0005395683453237821 +/- 0.003601615898291511,0.017670863309352535 +/- 0.004355016302433525,0.006879496402877739 +/- 0.0026604878044041297,0.01555755395683459 +/- 0.0022046134302394077,0.013039568345323771 +/- 0.002421387053567676,0.008947841726618744 +/- 0.002287869466404402,0.0316996402877698 +/- 0.002852647828338481,0.008003597122302197 +/- 0.005739918488213276,0.013669064748201464 +/- 0.0038322438404069124,0.06969424460431659 +/- 0.007225091243796594
