,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.24577694820345308 +/- 0.0077356016082046775,0.13565095660289309 +/- 0.009649432121616819,0.09141390573961732 +/- 0.00608937053850137,0.006812879141390571 +/- 0.0035672449563446352,0.20783947736817546 +/- 0.007037384049093364,0.011899206719552025 +/- 0.00638540932496687,0.18758749416705553 +/- 0.007011965937941886,0.19841343910405973 +/- 0.005721949064290929,0.28866075594960333 +/- 0.004685913284417429,0.0020998600093327102 +/- 0.0011851073354363312,0.0019132057862809137 +/- 0.0031679708954724536,-0.0005132991133924402 +/- 0.0003876166058291214,0.0 +/- 0.0,-0.005366308912739148 +/- 0.002471406939218918,0.1580027998133457 +/- 0.007283701250152255,0.0038730751283247767 +/- 0.002944244807157695,0.34316378908072787 +/- 0.007820010048908713,0.34316378908072787 +/- 0.007820010048908713,0.23873075128324778 +/- 0.008187293401572114,0.12193187120858603 +/- 0.009868100913808924,0.00424638357442837 +/- 0.002601885554727138,0.004526364909006065 +/- 0.0023889735391824916
