,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,0.003593093793747082 +/- 0.003750832751116859,-0.0006066262249183385 +/- 0.0031096980086880318,0.008772748483434433 +/- 0.0018524902698347362,0.003966402239850675 +/- 0.002140936956967701,0.006206252916472232 +/- 0.002606902048243288,0.001959869342043863 +/- 0.0028137775887412653,0.01637890807279514 +/- 0.002446612548561516,0.002893140457302845 +/- 0.0013165409220406792,0.0008866075594960332 +/- 0.001525691341509268,0.025571628558096117 +/- 0.003421428423672114,-0.0006999533364442367 +/- 0.0016063382620679885,-0.0013999066728884735 +/- 0.0014903144584854225,0.0 +/- 0.0,0.0013532431171255244 +/- 0.0027642003209743127,-0.001959869342043863 +/- 0.001718334357398223,-0.0013532431171255244 +/- 0.0011324928697630976,0.0040597293513765734 +/- 0.0022769711430248897,0.000793280447970135 +/- 0.002451946739229052,-0.002006532897806812 +/- 0.0011814268689848023,0.014979001399906666 +/- 0.003787804736085986,0.02155856276248249 +/- 0.004280856720925696,0.030937937470835265 +/- 0.0036745883569967376
