,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.20485611510791366 +/- 0.0076258780710985056,0.12423561151079135 +/- 0.010610081753551104,0.08660071942446039 +/- 0.00837152454873167,0.032778776978417266 +/- 0.0016997354470715594,0.18772482014388486 +/- 0.006763313379717321,0.0989208633093525 +/- 0.003940450053993981,0.2360611510791367 +/- 0.007612079407845127,0.24037769784172655 +/- 0.008993255384443012,0.24824640287769784 +/- 0.006739956432083355,0.0018435251798561091 +/- 0.0007643884892086574,0.0055755395683453005 +/- 0.0028237982856308542,0.00022482014388486293 +/- 0.0006744604316546702,0.0 +/- 0.0,-0.00013489208633095108 +/- 0.002051168116539041,0.06906474820143883 +/- 0.0026918398465999517,0.062365107913669074 +/- 0.003841991425815458,0.34869604316546765 +/- 0.00745440677370159,0.34869604316546765 +/- 0.00745440677370159,0.26025179856115105 +/- 0.007839230511581828,0.09374999999999997 +/- 0.005544449463566676,-0.00013489208633096216 +/- 0.0009442446043165342,0.0024280575539568196 +/- 0.0009474508770551176
