,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.06368667518092802 +/- 0.007440119974441386,-0.04350787569178377 +/- 0.008697058575124227,-0.07999148573861221 +/- 0.0052604425354258145,-0.06726266496381442 +/- 0.0044445749292935394,0.07948063005534267 +/- 0.009730221440045282,-0.05121328224776504 +/- 0.0053173249513691475,0.09429544487015748 +/- 0.006128641996120883,0.15542784163473816 +/- 0.005035125714930146,0.14848871860366106 +/- 0.004576365994168304,-0.014431673052362736 +/- 0.0022562792677735047,-0.012132822477650096 +/- 0.0029509624224135075,-0.00025542784163478104 +/- 0.00028238610390428484,0.0 +/- 0.0,-0.004086845466155842 +/- 0.002944506848155071,0.1771392081736909 +/- 0.007382041387799961,-0.006257982120051131 +/- 0.0013866749659346333,0.3235845040442741 +/- 0.0074650458839752,0.3235845040442741 +/- 0.0074650458839752,0.1774797786292039 +/- 0.0073401871605470416,0.009663686675180883 +/- 0.0053850599911472495,-0.0007662835249042544 +/- 0.0018731375053214123,0.0011919965942953858 +/- 0.0012308924899788005
