,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,-0.02431171255249659 +/- 0.003665094813972759,-0.013439104059729345 +/- 0.0022745791146904218,-0.009332711152589823 +/- 0.002086857655156126,0.007979468035464298 +/- 0.003269447327224144,-0.011245916938870736 +/- 0.004038217850922991,-0.009332711152589823 +/- 0.0021787433560296306,-0.001633224451703219 +/- 0.0023998863034295445,-0.00685954269715352 +/- 0.0027213295962339387,-0.006906206252916469 +/- 0.0021767435911694997,-0.029678021465235748 +/- 0.004491352091653181,0.0017265515632291172 +/- 0.0015899883376015692,-0.0041997200186654204 +/- 0.0022183601164731137,0.0 +/- 0.0,-0.011245916938870736 +/- 0.002346671201246879,0.004619692020531962 +/- 0.002271226042676239,-0.001259916005599626 +/- 0.0007538728148111762,-0.017498833411105974 +/- 0.0037111464583730906,-0.0022865142323845065 +/- 0.002070621346928024,-0.011339244050396635 +/- 0.0028234343457593726,-0.02748483434437714 +/- 0.0029984738826723915,-0.05128324778348119 +/- 0.002864777504091614,-0.002333177788147456 +/- 0.0037852169464625738
