,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,0.0018731375053213984 +/- 0.0027536758840010726,-0.006045125585355504 +/- 0.0022267682981050546,-0.01119625372498938 +/- 0.001277848532976056,-0.004086845466155842 +/- 0.0020166401502472674,0.007535121328224759 +/- 0.002355313102362375,-0.00446998722860793 +/- 0.001453047949414732,0.01928480204342269 +/- 0.0013333724787880751,0.004086845466155786 +/- 0.0020959614516970855,0.0011494252873562982 +/- 0.0015355205446463613,0.022860791826309033 +/- 0.0025332610552255223,-0.0003405704555130118 +/- 0.0016465797876384614,-0.005023414218816547 +/- 0.002135365892547368,0.0 +/- 0.0,-0.002426564495530037 +/- 0.0019043226263384576,0.0005959982971476929 +/- 0.001129544415616976,0.0015325670498083977 +/- 0.0006080398832305746,0.007109408258833538 +/- 0.0015820267497711317,-0.007875691783737792 +/- 0.0015141267981080113,8.514261387821964e-05 +/- 0.0016244175417913043,-0.019753086419753107 +/- 0.0013886340085398077,-0.010685398041719918 +/- 0.001955038314722017,0.010046828437633016 +/- 0.002197273376000679
