,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.04139414802065402 +/- 0.00522694824064037,0.07203098106712565 +/- 0.008029771804082195,-0.020955249569707412 +/- 0.004307441692461495,-0.008347676419965588 +/- 0.0014806067585271174,0.05920826161790016 +/- 0.003806083371341837,0.028270223752151435 +/- 0.002494584000109439,0.007616179001721157 +/- 0.0018859386403451894,0.0 +/- 0.0,0.000989672977624756 +/- 0.0007465297578699355,0.01196213425129088 +/- 0.0019793459552495717,0.015189328743545605 +/- 0.0011228905637435294,-0.002151462994836484 +/- 0.0014271191008413974,0.0032702237521514466 +/- 0.0004791535596239059,-0.00030120481927712326 +/- 0.0028868112078691195,-0.006325301204819278 +/- 0.002099633889630967,-0.0030981067125645523 +/- 0.0022259065673627403,0.002323580034423389 +/- 0.0030620390489943376,0.020826161790017207 +/- 0.0035231479329533113,-0.0037005163511187656 +/- 0.005242510984687796,0.011574870912220304 +/- 0.006201141901100926,0.03549913941480206 +/- 0.0038928997343144704,0.07009466437177278 +/- 0.006910049005472862
