,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.19926975945017186 +/- 0.010045394922091189,0.11456185567010313 +/- 0.005426840692193035,0.05665807560137459 +/- 0.004800437910315744,0.016580756013745757 +/- 0.004368791111715146,0.08651202749140899 +/- 0.00695876288659795,-0.00725945017182128 +/- 0.003082325292252607,0.11060996563573888 +/- 0.00649250967110976,0.1219501718213059 +/- 0.006711073847083568,0.13303264604811002 +/- 0.008102631701976126,0.006185567010309356 +/- 0.002106125545039752,-0.0018470790378006807 +/- 0.0014253144349688144,-0.0004725085910652904 +/- 0.00030068728522336663,0.0 +/- 0.0,-0.00317869415807559 +/- 0.0023068250141061006,0.033719931271477724 +/- 0.0033231435459349892,-0.02491408934707896 +/- 0.0031972154752454352,0.20279209621993136 +/- 0.010648156705408807,0.20279209621993136 +/- 0.010648156705408807,0.14278350515463925 +/- 0.009434929913946143,0.04703608247422686 +/- 0.0038384375948479423,0.06683848797250866 +/- 0.008316488448474086,-0.008419243986254266 +/- 0.002416213249213949
