,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.006385751520416994 +/- 0.0026284186806960546,0.00712423979148562 +/- 0.006918366308121101,0.008253692441355298 +/- 0.0028018271931532853,-0.01090356211989577 +/- 0.0018270843479420724,0.00017376194613376582 +/- 0.001168863948485957,0.011946133796698488 +/- 0.002728463726749274,0.0031711555169417482 +/- 0.002307258336210181,0.0 +/- 0.0,0.0014769765421372206 +/- 0.0017289095345032444,4.344048653340815e-05 +/- 0.000657373846673376,0.0132059079061685 +/- 0.0019054484969123827,-0.00026064291920073756 +/- 0.0018141279772216315,-0.0028236316246742386 +/- 0.0011369463360818676,-0.000781928757602135 +/- 0.0015878077221978565,0.003953084274543839 +/- 0.0012355745137556766,0.010947002606429146 +/- 0.002516550540045203,0.027280625543006032 +/- 0.0027114659486233263,-0.01885317115551698 +/- 0.002979396733185447,0.0021285838401389643 +/- 0.0038387726516273344,0.05321459600347518 +/- 0.007451658035798639,-0.0030408340573414906 +/- 0.004193750959564622,-0.010034752389226798 +/- 0.006520270874829533
