,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,0.008686067019400324 +/- 0.003016659344461604,0.008156966490299811 +/- 0.0033709259124422206,0.007098765432098741 +/- 0.0012066959597358269,0.004365079365079338 +/- 0.0022260856369249364,0.003791887125220439 +/- 0.002978720591543988,0.002998236331569626 +/- 0.002185099064085339,0.002821869488536144 +/- 0.0022585976146147512,0.00216049382716047 +/- 0.001583009089154866,0.0016754850088183226 +/- 0.0023230934519082075,0.0015432098765431833 +/- 0.003223523232175363,0.00044091710758376035 +/- 0.001870652860281891,0.0002204585537918913 +/- 0.0031564861250609278,0.0 +/- 0.0,-0.00035273368606701937 +/- 0.0019500303692677173,-0.000485008818342203 +/- 0.0017127799470507239,-0.0038359788359788372 +/- 0.0006844874204700136,-0.003968253968253987 +/- 0.0018810166673458209,-0.004938271604938293 +/- 0.002592052637865813,-0.007231040564373925 +/- 0.0022585976146147573,-0.010317460317460326 +/- 0.0036529656397192123,-0.015784832451499132 +/- 0.004478294153648912,-0.0523809523809524 +/- 0.0040593119176310115
