,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.021030225627926814 +/- 0.004176329831734609,0.09123031077054068 +/- 0.004972102667526398,0.035717326521924254 +/- 0.0017599000943886124,0.0016177096636867173 +/- 0.0008682876992069194,0.01302681992337168 +/- 0.001477169142009149,0.031928480204342316 +/- 0.0021370626475966216,-0.0021711366538952337 +/- 0.0009219415848321743,0.0 +/- 0.0,-0.0061728395061728 +/- 0.0012664516628900218,0.014814814814814847 +/- 0.0013162728679217044,-0.0071094082588335165 +/- 0.0038505270579007214,-0.00034057045551292295 +/- 0.0009481080226189894,-0.0011494252873562871 +/- 0.0023476059053149684,0.004597701149425315 +/- 0.003252180375442194,0.01336739037888467 +/- 0.0019711940234636376,-0.016943380161770927 +/- 0.002643537623884205,-0.0054491272882077006 +/- 0.0024954194788851217,0.018901660280970657 +/- 0.002432159532922191,0.011196253724989402 +/- 0.003373893580429884,0.0744146445295871 +/- 0.004269034018466326,0.0396764580672627 +/- 0.004476267153033613,-0.006470838654746669 +/- 0.005685461396269576
