,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,0.007216494845360888 +/- 0.0028088973753044606,-0.004252577319587614 +/- 0.0019157305086750583,0.0019329896907216426 +/- 0.0010738831615120237,0.0006013745704467333 +/- 0.001262623578754211,0.0069158075601375105 +/- 0.0018963694205021036,0.000816151202749138 +/- 0.0021687122957670607,-0.004295532646048095 +/- 0.002069002504947122,-0.00498281786941579 +/- 0.0021494838493465226,-0.0021048109965635664 +/- 0.0024784143877580075,-0.011941580756013703 +/- 0.004065126516948775,-0.0010738831615120237 +/- 0.001515659687661279,0.001589347079037795 +/- 0.001853063110835302,0.0 +/- 0.0,-0.0022336769759450092 +/- 0.0017480231915271247,0.0008591065292096189 +/- 0.0010165085537971815,-0.0013745704467353903 +/- 0.0011810762100401607,0.0006443298969072142 +/- 0.0018550535121726038,0.0112972508591066 +/- 0.0017187499161290796,0.0010309278350515427 +/- 0.0013879290740037332,0.003350515463917514 +/- 0.00158178287281116,0.008891752577319645 +/- 0.002452971054169995,-0.0026202749140893265 +/- 0.0043017566592420875
