,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,0.01425359712230212 +/- 0.0043965991963739815,0.002697841726618666 +/- 0.00472443364624593,-8.992805755401179e-05 +/- 0.0023860610002556957,0.0008543165467625458 +/- 0.002760439834203382,0.0017535971223021196 +/- 0.0018479067075570419,0.006789568345323682 +/- 0.0020153718373214953,-0.006924460431654733 +/- 0.0030443005179515894,0.0021133093525179335 +/- 0.0025119564250833393,0.0022482014388488735 +/- 0.0023102936292562974,0.004901079136690578 +/- 0.003671939996982801,0.0007643884892085673 +/- 0.0028934623279129787,-0.0004046762589928643 +/- 0.002523199252985289,0.0 +/- 0.0,0.002967625899280546 +/- 0.0029498596163411222,-8.992805755400068e-05 +/- 0.0018407814289980943,-0.0036870503597122963 +/- 0.0022283294412524944,-0.002562949640287826 +/- 0.0019187579400496463,4.496402877693928e-05 +/- 0.001792367934172189,0.003282374100719376 +/- 0.0021474737295430783,0.004361510791366851 +/- 0.004170034911730792,-0.010836330935251836 +/- 0.004333608740662578,-0.012410071942446099 +/- 0.003648464527895805
