,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.009621993127147743 +/- 0.005702552156452263,0.05618556701030929 +/- 0.005979282694606631,0.012800687285223322 +/- 0.0019759450171821236,0.001589347079037795 +/- 0.0018229463207837518,0.014432989690721609 +/- 0.001884167714730365,0.050945017182130604 +/- 0.002798367263728947,-0.00227663230240549 +/- 0.0009804735576042342,0.0 +/- 0.0,-0.0002577319587628857 +/- 0.0013474559399792153,0.010051546391752542 +/- 0.0022583229257894964,0.03298969072164948 +/- 0.0035567425334165595,-0.012757731958762864 +/- 0.0013590457061474874,0.0006872852233676952 +/- 0.0008417490525028074,0.0012027491408934665 +/- 0.003424593028865065,0.01176975945017179 +/- 0.0031693929116317476,-0.008848797250859086 +/- 0.0026142824836259478,-0.004252577319587614 +/- 0.0021772037624526014,0.010609965635738794 +/- 0.002475434627873515,-0.0034793814432989567 +/- 0.0038776551447027375,0.02895189003436427 +/- 0.004659019540534777,0.08539518900343643 +/- 0.005429390140661525,0.021219931271477664 +/- 0.007123853072724377
