,hrv_svd_entropy,hrv_lineintegral,hrv_mean,hrv_peaks,hrv_energy,hrv_sum,hrv_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_rms,hrv_iqr_5_95,hrv_std,hrv_n_above_mean,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_ptp,hrv_iqr,hrv_pct_95,hrv_min,hrv_pct_5,hrv_max
0,0.023378441437237506 +/- 0.0069101463076937505,0.09892673821745213 +/- 0.005461829169724508,0.0026131591227251507 +/- 0.003353288702421218,-0.020998600093327102 +/- 0.001198808453445182,0.0005599626691553894 +/- 0.0027748145118653288,0.013299113392440498 +/- 0.002354082735535125,0.006952869808679418 +/- 0.0012940200302251088,0.0 +/- 0.0,-0.012459169388707414 +/- 0.0029294159805356044,0.011525898273448432 +/- 0.0007244131916126933,0.002706486234251049 +/- 0.001195170179642155,0.0008399440037330841 +/- 0.0014428021310070275,-0.004619692020531962 +/- 0.0018833818078031316,0.002893140457302845 +/- 0.0033830273374506484,0.015118992067195514 +/- 0.0025146418264689638,-0.02491833877741483 +/- 0.002109688204471733,-0.004573028464769013 +/- 0.003919738684087726,-0.00424638357442837 +/- 0.0030560176070990076,0.025524965002333165 +/- 0.0024251584620039713,-0.06476901539897348 +/- 0.005488872030810119,0.017638824078394767 +/- 0.00533191109923871,0.00634624358376108 +/- 0.00872795626000051
