,hrv_svd_entropy,hrv_ptp,hrv_std,hrv_entropy,hrv_iqr,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_sum,hrv_max,hrv_n_above_mean,hrv_iqr_5_95,hrv_n_sign_changes,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_energy,hrv_kurtosis,hrv_rms,hrv_pct_5,hrv_min,hrv_lineintegral
0,-0.04020332717190385 +/- 0.00402855724911337,-0.006053604436229154 +/- 0.0019325807455015138,0.004436229205175635 +/- 0.0016814607577319925,0.004205175600739408 +/- 0.0018991425682102251,0.011044362292051791 +/- 0.0013778236151456142,-0.01400184842883545 +/- 0.002108039690934757,0.004251386321626671 +/- 0.0017141623836406232,-0.003280961182994413 +/- 0.001121502874261695,0.0018484288354898792 +/- 0.0014016405626712765,0.004852125693160858 +/- 0.004471946862258755,-0.0022643253234750026 +/- 0.0028519915201865986,0.007024029574861401 +/- 0.0028917722453164624,0.0 +/- 0.0,-0.0008317929759703802 +/- 0.0024609107126976485,0.0006931608133087352 +/- 0.0017927139317255962,-0.00448243992606282 +/- 0.0011880739493699232,-0.003974121996303093 +/- 0.0017801626880090784,0.004713493530499125 +/- 0.002204595275762755,0.00522181146025884 +/- 0.001627903415324282,-0.013863216266173683 +/- 0.0036150845130513832,-0.018299445471349318 +/- 0.0034033184176565606,-0.002726432532347456 +/- 0.0027837884439609966
