,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.051478743068391855 +/- 0.007886208495375923,-0.04450092421441776 +/- 0.0032744461623025545,-0.049630314232902026 +/- 0.006597622291155179,-0.0009704251386321805 +/- 0.002422870005345345,0.09630314232902033 +/- 0.006214268197417476,-0.0021256931608133025 +/- 0.003202906368052379,0.11645101663585951 +/- 0.004199840209797328,0.19514787430683916 +/- 0.009571421708907598,0.1908502772643253 +/- 0.006894540444199003,-0.005221811460258774 +/- 0.0018946395563770842,-0.00439001848428836 +/- 0.0019523687776596672,0.0 +/- 0.0,0.0 +/- 0.0,-0.00032347504621073054 +/- 0.0014325323475046325,0.24949168207024028 +/- 0.0092846757043126,-0.007301293900184846 +/- 0.0013985901987450687,0.3298059149722735 +/- 0.00801206484133699,0.3298059149722735 +/- 0.00801206484133699,0.1900184842883549 +/- 0.008723428758992152,0.025554528650646946 +/- 0.0053013586721385115,-0.0028650646950092564 +/- 0.004234274007007489,-0.0077171903881700695 +/- 0.0017903300025702814
