,hrv_rms,hrv_pct_5,hrv_pct_95,hrv_std,hrv_n_above_mean,hrv_svd_entropy,hrv_n_below_mean,hrv_min,hrv_lineintegral,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_energy,hrv_entropy,hrv_sum,hrv_mean,hrv_max,hrv_iqr,hrv_iqr_5_95,hrv_ptp
0,0.19263668430335099 +/- 0.0066648525941847975,0.09695767195767196 +/- 0.00522240210020028,0.0891093474426808 +/- 0.005094262459376024,0.0787477954144621 +/- 0.005681503939275008,0.06904761904761905 +/- 0.004356832214121916,0.04219576719576719 +/- 0.004854295113100837,0.04126984126984129 +/- 0.005906314655957798,0.01327160493827162 +/- 0.007025540595179644,0.008333333333333326 +/- 0.006024451017266394,0.0024250440917107487 +/- 0.0014788809374998639,0.0022045855379188906 +/- 0.0019117710219293486,8.818342151675206e-05 +/- 0.00032995215050915554,0.0 +/- 0.0,-0.0002645502645502562 +/- 0.0004041072041407139,-0.005908289241622555 +/- 0.011269206441728248,-0.008421516754850089 +/- 0.0017240930155218044,-0.019047619047619056 +/- 0.006772923082653409,-0.019047619047619056 +/- 0.006772923082653409,-0.023192239858906505 +/- 0.009045143384803592,-0.025881834215167543 +/- 0.004183139335159816,-0.039770723104056424 +/- 0.004006284547301781,-0.044753086419753084 +/- 0.0033939162959304883
