,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_peaks,bvp_std,bvp_iqr_5_95,bvp_energy,bvp_min,scl_iqr,bvp_rms,scr_sum,scr_min,hrv_n_above_mean,bvp_entropy,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_n_above_mean,scr_pct_5,bvp_skewness,scl_n_above_mean,bvp_sum,hrv_peaks,scr_entropy,hrv_perm_entropy,scl_kurtosis,hrv_kurtosis,scr_std,hrv_skewness,bvp_mean,hrv_n_below_mean,scr_perm_entropy,scl_perm_entropy,scr_n_below_mean,scr_energy,scr_kurtosis,hrv_svd_entropy,scl_skewness,scr_skewness,scr_ptp,bvp_max,scl_n_below_mean,hrv_iqr_5_95,bvp_ptp,scl_svd_entropy,bvp_kurtosis,hrv_rms,bvp_lineintegral,bvp_pct_5,scr_mean,hrv_mean,scl_entropy,hrv_entropy,hrv_iqr,scr_pct_95,hrv_sum,scr_svd_entropy,scl_iqr_5_95,scl_std,scr_max,hrv_energy,scr_iqr_5_95,scr_rms,scr_iqr,hrv_ptp,hrv_std,hrv_max,scr_lineintegral,scl_ptp,scl_rms,scl_sum,scl_mean,scl_lineintegral,hrv_pct_5,bvp_n_sign_changes,scl_max,hrv_lineintegral,hrv_pct_95,bvp_iqr,scl_pct_5,bvp_svd_entropy,scl_min,hrv_min,scl_energy,scl_pct_95
0,0.008775313404050189 +/- 0.004220668225040736,0.011378977820636493 +/- 0.004484520739722351,0.018225650916104185 +/- 0.0019817502593119218,0.004243008678881421 +/- 0.001687483734928561,0.01263259402121506 +/- 0.0012453468741761907,0.005303760848601779 +/- 0.0010971422800306054,0.0023143683702989692 +/- 0.0009294009832723112,0.0029893924783028435 +/- 0.0018014987167087279,-0.0016714882674380926 +/- 0.0016377678177893883,0.0038572806171649375 +/- 0.0013175121524859664,-9.643201542908209e-05 +/- 0.0012031480084997077,-0.00385728061716486 +/- 0.0008744114759714282,0.0006107360977178012 +/- 0.00036508571814853816,0.0005464480874317168 +/- 0.00038168891311598884,0.0 +/- 0.0,6.428801028608433e-05 +/- 0.00012857602057216865,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00045001607200259033 +/- 0.00041164411683915886,0.001414336226293822 +/- 0.0014674011199631344,0.00022500803600131736 +/- 0.0007194802084731336,0.00025715204114435953 +/- 0.0013469834033916603,-0.0008357441337190297 +/- 0.0006618855764054415,-3.2144005143031064e-05 +/- 0.00026700816017092996,3.214400514305327e-05 +/- 0.0003650857181485176,6.428801028608433e-05 +/- 0.0002802249401183449,0.001639344262295106 +/- 0.0007252018111654268,0.0019286403085824854 +/- 0.0005927061689034088,-0.000450016072002557 +/- 0.0006618855764054555,-3.214400514301996e-05 +/- 0.0004864270636586731,0.0002571520411443484 +/- 0.0005143040822886552,0.00032144005143042165 +/- 0.00014375236113789026,3.214400514305327e-05 +/- 0.00036508571814851756,2.2204460492503132e-17 +/- 0.0005183065090516458,0.0009643201542912649 +/- 0.00045458488022280747,0.00118932819029256 +/- 0.0006901610592601989,-0.0010928961748633559 +/- 0.0010680326406837773,0.0013500482160077598 +/- 0.0006396576259123351,0.0021536483445837805 +/- 0.001333492029102648,0.00022500803600131736 +/- 0.0007880199724931741,0.0009000321440051584 +/- 0.0009728541273173639,-0.0018964963034393766 +/- 0.0004647004916361802,0.010832529733204787 +/- 0.001379198839789447,0.0010286081645773492 +/- 0.00042643841727490046,0.004596592735454897 +/- 0.0009097378140845378,-0.0008036001285759764 +/- 0.0015432470439290203,-0.0008036001285759764 +/- 0.0019983646470420535,-0.001092896174863367 +/- 0.001744089998875033,-0.0017357762777241658 +/- 0.0009448369306781804,-0.001575056252008944 +/- 0.001162973482168144,0.00041787206685957036 +/- 0.001076224303618345,0.00022500803600131736 +/- 0.0012861619430242694,-0.00334297653487623 +/- 0.0008767715652192673,0.003182256509161063 +/- 0.001843452389449022,-0.0004821600771455992 +/- 0.001039101888476025,0.00016072002571522194 +/- 0.0006468856251204815,0.0007393121182899587 +/- 0.001528446599545938,0.0017357762777242547 +/- 0.0007899842962034359,0.00035358405657345273 +/- 0.000843741867464274,-0.00012857602057212426 +/- 0.0017908567376643076,-0.0029251044680166593 +/- 0.0004419070101210699,0.0038572806171649375 +/- 0.0008003792734161989,-0.0009643201542911872 +/- 0.0013017329946201676,-0.000707168113146861 +/- 0.001540231250493191,0.0004500160720026014 +/- 0.0011784186936562716,-0.0014786242365798508 +/- 0.0011784186936562632,0.001414336226293833 +/- 0.001438960416946263,-0.0010607521697203136 +/- 0.0016705607791946229,-0.006428801028608144 +/- 0.0008861490679582238,-0.005978784956605554 +/- 0.0019135809792526126,0.0010286081645773492 +/- 0.0006864081164919163,0.004789456766313116 +/- 0.0017632385923371753,-0.0017357762777241547 +/- 0.0012382745280783154,0.0017036322725812014 +/- 0.00086311292716795,0.000771456123433023 +/- 0.0010286081645772994,-0.0024429443908710715 +/- 0.0006132685319298771,-0.009900353584056531 +/- 0.0009621748342716536,0.0024108003857280956 +/- 0.0010685162416325701,0.004114432658309253 +/- 0.0016690138200896457,-0.003471552555448365 +/- 0.0013469834033916557,-0.0011571841851494402 +/- 0.002181060167622944,0.005946640951462601 +/- 0.0017443861846628361,-0.009578913532626122 +/- 0.0021215043394407023,-0.0008678881388620608 +/- 0.001528446599545963,0.0007393121182899809 +/- 0.0012202026934170563,0.0050466088074574535 +/- 0.0011945293587953749,3.214400514306437e-05 +/- 0.0011450667393479318
