,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,scr_lineintegral,hrv_std,hrv_n_below_mean,hrv_pct_5,hrv_ptp,bvp_lineintegral,hrv_n_above_mean,scr_std,hrv_max,bvp_min,hrv_iqr_5_95,scl_iqr_5_95,bvp_n_above_mean,bvp_n_below_mean,bvp_std,scr_rms,hrv_energy,scl_svd_entropy,scl_min,hrv_lineintegral,scl_std,scl_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_ptp,hrv_entropy,scr_sum,scr_mean,hrv_iqr,scl_ptp,scl_pct_95,bvp_skewness,scl_entropy,scr_ptp,scr_max,scl_energy,bvp_perm_entropy,scl_n_sign_changes,scl_perm_entropy,hrv_skewness,scr_kurtosis,scr_svd_entropy,hrv_svd_entropy,hrv_peaks,scl_iqr,scr_energy,scr_iqr,scl_n_above_mean,scl_n_below_mean,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_n_sign_changes,scr_skewness,scl_rms,bvp_mean,bvp_sum,hrv_n_sign_changes,bvp_entropy,scr_min,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_peaks,scl_kurtosis,scr_perm_entropy,hrv_kurtosis,bvp_kurtosis,bvp_max,scr_entropy,hrv_perm_entropy,scl_max,hrv_min,scl_sum,scl_mean,scl_skewness,bvp_peaks,scl_pct_5,bvp_iqr,bvp_svd_entropy,bvp_energy
0,0.30747531734837796 +/- 0.008224191671149938,0.18806770098730605 +/- 0.008581255927568827,0.15387870239774326 +/- 0.009734469550518963,0.15387870239774326 +/- 0.009734469550518963,0.09232722143864594 +/- 0.004472754223773462,0.08527503526093086 +/- 0.0042613881706488775,0.07881523272214383 +/- 0.007673815577477558,0.07765867418899855 +/- 0.004291161123747075,0.07763046544428771 +/- 0.006598434818041252,0.07458392101551477 +/- 0.007692457962009001,0.07385049365303241 +/- 0.004701307002764365,0.07300423131170661 +/- 0.003994900077201801,0.059379407616361034 +/- 0.005008541863064804,0.058335684062059204 +/- 0.007649512555905593,0.05526093088857544 +/- 0.004501836387688992,0.05311706629055004 +/- 0.004581728888880786,0.05117066290550067 +/- 0.004614867869911424,0.04265162200282084 +/- 0.0027805295414051615,0.04265162200282084 +/- 0.0027805295414051615,0.04078984485190405 +/- 0.007511369539227421,0.032496473906911114 +/- 0.004270248681560804,0.030916784203102933 +/- 0.003413607787284822,0.029957686882933675 +/- 0.005085090816019741,0.029506346967559927 +/- 0.002567460705891728,0.027390691114245358 +/- 0.005959260060705005,0.026262341325810977 +/- 0.003047197339011384,0.025923836389280662 +/- 0.00418488873437254,0.025557122708039448 +/- 0.004886223621365211,0.02431593794076161 +/- 0.004955113119897649,0.023215796897038055 +/- 0.0025295239255054853,0.021974612129760207 +/- 0.004503603615670884,0.021156558533145253 +/- 0.004481551956724514,0.016332863187588097 +/- 0.005079845910805906,0.015007052186177705 +/- 0.002587835247656915,0.015007052186177705 +/- 0.002587835247656915,0.012834978843441447 +/- 0.0010870436596895708,0.011734837799717878 +/- 0.002100367894949083,0.01102961918194636 +/- 0.002555811902397362,0.010916784203102926 +/- 0.003957376232747647,0.01049365303244002 +/- 0.001696281678800897,0.010239774330042296 +/- 0.0038965865421697696,0.01004231311706627 +/- 0.0038907621211998027,0.009365303244005595 +/- 0.002227597971497842,0.008801128349788422 +/- 0.004614178105634381,0.007531734837799698 +/- 0.0019748136105147765,0.006064880112834947 +/- 0.0006463435394859937,0.005980253878702357 +/- 0.001333888904658594,0.002792665726375154 +/- 0.0011030304539361075,0.002708039492242564 +/- 0.0019954571716589323,0.002482369534555684 +/- 0.002209664996058244,0.002369534555712249 +/- 0.0023942561550265628,0.001748942172073309 +/- 0.0011685368224094669,0.0016361071932298743 +/- 0.001491599894657543,0.0012693935119886923 +/- 0.002709361454485001,0.000987306064880089 +/- 0.0008853232624245475,0.000987306064880089 +/- 0.0008853232624245475,0.0008180535966149316 +/- 0.0013902647707025833,0.0006770098730606078 +/- 0.000607634957081482,0.0006770098730606078 +/- 0.000607634957081482,0.0006205923836389071 +/- 0.0013279099910792557,0.0005923836389280512 +/- 0.0013137524425607863,0.0005641748942171732 +/- 0.0004184032996951017,0.0005359661495063173 +/- 0.0008871190518203692,0.0004795486600846055 +/- 0.0008653236474007153,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011283497884347903 +/- 0.0004029014628232979,-0.0005077574047954947 +/- 0.0005170748315888054,-0.0005359661495063616 +/- 0.0018645532151944225,-0.0005923836389280957 +/- 0.001547372428987568,-0.0006205923836389626 +/- 0.0007756122473832293,-0.0006770098730606633 +/- 0.001776031169387565,-0.0013540197461213265 +/- 0.001061488729039599,-0.0021720733427362583 +/- 0.0020382648123554482,-0.0024259520451340166 +/- 0.0016981570598919513,-0.0025387870239774513 +/- 0.002376911078470067,-0.0032722143864598262 +/- 0.0016698052002199013,-0.004908321579689723 +/- 0.001342214640718806,-0.005528913963328641 +/- 0.0019954571716589583,-0.006036671368124158 +/- 0.00663499418847234,-0.006177715091678459 +/- 0.001984460630404693,-0.006177715091678459 +/- 0.001984460630404693,-0.007023977433004269 +/- 0.0016566484468294412,-0.008490832157969008 +/- 0.002146275832059503,-0.009026798307475348 +/- 0.0019380044047749055,-0.009985895627644603 +/- 0.0041500422976819065,-0.01607898448519045 +/- 0.0029504782770082656,-0.019181946403385088 +/- 0.0035569873661265247
