,hrv_pct_5,hrv_pct_95,hrv_energy,bvp_lineintegral,bvp_ptp,scl_entropy,accy_max,hrv_sum,scl_max,accy_sum,scl_energy,accy_pct_95,accz_svd_entropy,hrv_lineintegral,accz_pct_95,scr_pct_95,bvp_iqr,accx_pct_5,accz_std,hrv_rms,accx_max,accy_energy,hrv_perm_entropy,accz_n_below_mean,accz_ptp,accz_skewness,accz_iqr,bvp_kurtosis,accy_n_below_mean,accy_iqr_5_95,accx_min,accy_iqr,bvp_iqr_5_95,bvp_pct_5,bvp_std,accy_entropy,hrv_min,scl_mean,accz_rms,scl_n_below_mean,bvp_n_above_mean,accy_min,accz_peaks,bvp_sum,accz_max,accy_peaks,accx_sum,scl_perm_entropy,scl_pct_5,scl_svd_entropy,hrv_skewness,hrv_n_below_mean,hrv_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_peaks,accz_perm_entropy,hrv_n_sign_changes,bvp_mean,bvp_min,bvp_n_sign_changes,bvp_n_below_mean,scl_iqr,hrv_std,hrv_mean,accz_entropy,accx_iqr,accx_n_sign_changes,accx_iqr_5_95,accx_entropy,accx_n_below_mean,accy_std,accy_lineintegral,accy_kurtosis,accx_std,scr_perm_entropy,accx_ptp,accx_peaks,accy_n_above_mean,accy_perm_entropy,accz_n_above_mean,accz_mean,accy_rms,accz_min,accz_kurtosis,accz_sum,accz_n_sign_changes,accz_iqr_5_95,accz_energy,accz_pct_5,bvp_entropy,scl_std,scl_kurtosis,scl_peaks,scl_ptp,scl_n_sign_changes,scl_n_above_mean,scl_rms,scr_max,scr_mean,scr_std,scr_skewness,bvp_pct_95,accx_lineintegral,accx_n_above_mean,accx_energy,accy_ptp,accx_svd_entropy,scr_ptp,scr_sum,scl_lineintegral,scr_min,scr_pct_5,scr_entropy,scr_lineintegral,scr_peaks,scr_energy,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,hrv_iqr,scl_skewness,scr_svd_entropy,hrv_svd_entropy,accy_mean,accx_skewness,bvp_skewness,accx_kurtosis,accx_pct_95,scr_rms,bvp_peaks,hrv_ptp,scr_kurtosis,scl_sum,hrv_iqr_5_95,bvp_max,accx_mean,accy_pct_5,accx_perm_entropy,bvp_svd_entropy,accy_skewness,accy_n_sign_changes,scl_min,accy_svd_entropy,accz_lineintegral,scl_pct_95,scl_iqr_5_95,accx_rms,hrv_max,bvp_perm_entropy,bvp_energy,bvp_rms
0,-0.0001793400286943525 +/- 8.020329904946701e-05,0.0023672883787661746 +/- 0.0007028664972118099,0.0 +/- 0.0,-0.02666786226685792 +/- 0.0006368465173803634,0.0038558106169297333 +/- 0.0002567758440329439,0.036406025824964196 +/- 0.0016975838688951526,-0.0012553802008607785 +/- 0.0002778323777767282,0.007962697274031616 +/- 0.0011655722244814943,0.016965566714490732 +/- 0.001879565639393669,-1.793400286943525e-05 +/- 5.380200860830574e-05,0.026129842180774788 +/- 0.001354106289886122,-0.007155667144906686 +/- 0.0011183975486132485,0.0013450502152080879 +/- 0.0011206958249618268,0.004447632711621297 +/- 0.0006843179350193445,-0.005989956958393083 +/- 0.000377892889270161,0.0 +/- 0.0,0.009702295552367346 +/- 0.0015057088054915512,0.004232424677188007 +/- 0.0014485524036089317,0.0 +/- 0.0,-0.0023314203730272266 +/- 0.0005838888305631078,0.0 +/- 0.0,-0.0007173601147775655 +/- 0.00043190798345739385,0.0 +/- 0.0,0.0 +/- 0.0,0.014096126255380226 +/- 0.0009360106420875112,0.00039454806312774207 +/- 0.0005545059122575367,-0.0021700143472022427 +/- 0.0006388634551849832,0.002851506456241082 +/- 0.0008117984431675921,0.0 +/- 0.0,0.0 +/- 0.0,0.001058106169297035 +/- 0.0004707462248352719,-0.0033715925394547596 +/- 0.0007890961262553675,0.0 +/- 0.0,-0.0008967001434719623 +/- 0.0005008694420290127,0.019368723098995733 +/- 0.001443659382890824,0.0 +/- 0.0,0.003353658536585413 +/- 0.0008022334736852566,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007890961262554286 +/- 0.00034215896750967607,0.0 +/- 0.0,-0.0003586800573887383 +/- 0.0004465530702291284,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03463055954088958 +/- 0.002347162941267486,0.0376972740315639 +/- 0.0020694937929342395,0.0 +/- 0.0,0.0 +/- 0.0,0.004878048780487865 +/- 0.001533960170756307,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003515064562410275 +/- 0.00046212692707048796,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013360832137733225 +/- 0.0006674244643446504,1.7934002869446354e-05 +/- 5.380200860833906e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000878766140602516 +/- 0.00016918904469254468,0.0 +/- 0.0,-0.0022058823529411465 +/- 0.00033117262038413834,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013988522238164158 +/- 0.00038296550401834494,0.0 +/- 0.0,0.0 +/- 0.0,0.007065997130559598 +/- 0.000590461895019873,-8.967001434717625e-05 +/- 0.0001203049485742005,0.0 +/- 0.0,0.010060975609756152 +/- 0.0006635581061693179,0.0 +/- 0.0,-0.0013091822094691064 +/- 0.0003850593714774903,1.7934002869457454e-05 +/- 0.0001489710161929295,-0.00019727403156379885 +/- 0.0003965807816982627,0.0 +/- 0.0,0.00046628407460547194 +/- 0.00024326865075773735,0.0 +/- 0.0,-0.0008967001434719623 +/- 0.00019645715835908182,0.0 +/- 0.0,0.0010760401721664702 +/- 0.0008334971333301654,0.0 +/- 0.0,-0.004178622668579613 +/- 0.0012908745274697406,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00017934002869444133 +/- 0.00011342459326285651,0.002994978479196597 +/- 0.001363574024768309,0.0 +/- 0.0,0.0037123385939742183 +/- 0.0005200860832137881,0.0 +/- 0.0,0.0 +/- 0.0,0.0034253945480631764 +/- 0.0005918220946915335,0.02433644189383074 +/- 0.0013823149693359658,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002295552367288345 +/- 0.0001931551222071298,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001058106169297035 +/- 0.00047074622483526344,0.0 +/- 0.0,0.0 +/- 0.0,-0.000215208034433223 +/- 0.0001076040172166115,-0.0005200860832137222 +/- 0.0002713907092973675,0.0 +/- 0.0,-0.0006635581061692153 +/- 0.00014006904009875832,0.0 +/- 0.0,-0.0004842180774748517 +/- 0.0012426335868952667,0.004375896700143533 +/- 0.0015368927751526903,-0.0020444763271161514 +/- 0.00047584286805674457,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003228120516498678 +/- 0.00045933459379000403,0.00810616929698712 +/- 0.0009816307161695712,-0.001362984218077412 +/- 0.0005510147595314593,0.00046628407460550523 +/- 0.0009631077175105983,-0.001183644189383015 +/- 0.0003692837209823306,-0.00896700143472019 +/- 0.001023967175295551,0.0 +/- 0.0,-0.009899569583931067 +/- 0.0019178485488227904,0.0 +/- 0.0,0.024569583931133475 +/- 0.0020369111713774315,0.0 +/- 0.0,0.01599713055954094 +/- 0.0015895638311449233,0.0 +/- 0.0,-0.0010401721664274888 +/- 0.000832725019099264,-0.005164992826398818 +/- 0.0024297761197188054,0.002869440459110506 +/- 0.0006662186377692336,0.008106169296987143 +/- 0.000888774153039009,0.01074246771879488 +/- 0.001230669904182032
