,hrv_pct_5,hrv_pct_95,hrv_energy,bvp_lineintegral,bvp_ptp,scl_entropy,accy_max,hrv_sum,scl_max,accy_sum,scl_energy,accy_pct_95,accz_svd_entropy,hrv_lineintegral,accz_pct_95,scr_pct_95,bvp_iqr,accx_pct_5,accz_std,hrv_rms,accx_max,accy_energy,hrv_perm_entropy,accz_n_below_mean,accz_ptp,accz_skewness,accz_iqr,bvp_kurtosis,accy_n_below_mean,accy_iqr_5_95,accx_min,accy_iqr,bvp_iqr_5_95,bvp_pct_5,bvp_std,accy_entropy,hrv_min,scl_mean,accz_rms,scl_n_below_mean,bvp_n_above_mean,accy_min,accz_peaks,bvp_sum,accz_max,accy_peaks,accx_sum,scl_perm_entropy,scl_pct_5,scl_svd_entropy,hrv_skewness,hrv_n_below_mean,hrv_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_peaks,accz_perm_entropy,hrv_n_sign_changes,bvp_mean,bvp_min,bvp_n_sign_changes,bvp_n_below_mean,scl_iqr,hrv_std,hrv_mean,accz_entropy,accx_iqr,accx_n_sign_changes,accx_iqr_5_95,accx_entropy,accx_n_below_mean,accy_std,accy_lineintegral,accy_kurtosis,accx_std,scr_perm_entropy,accx_ptp,accx_peaks,accy_n_above_mean,accy_perm_entropy,accz_n_above_mean,accz_mean,accy_rms,accz_min,accz_kurtosis,accz_sum,accz_n_sign_changes,accz_iqr_5_95,accz_energy,accz_pct_5,bvp_entropy,scl_std,scl_kurtosis,scl_peaks,scl_ptp,scl_n_sign_changes,scl_n_above_mean,scl_rms,scr_max,scr_mean,scr_std,scr_skewness,bvp_pct_95,accx_lineintegral,accx_n_above_mean,accx_energy,accy_ptp,accx_svd_entropy,scr_ptp,scr_sum,scl_lineintegral,scr_min,scr_pct_5,scr_entropy,scr_lineintegral,scr_peaks,scr_energy,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,hrv_iqr,scl_skewness,scr_svd_entropy,hrv_svd_entropy,accy_mean,accx_skewness,bvp_skewness,accx_kurtosis,accx_pct_95,scr_rms,bvp_peaks,hrv_ptp,scr_kurtosis,scl_sum,hrv_iqr_5_95,bvp_max,accx_mean,accy_pct_5,accx_perm_entropy,bvp_svd_entropy,accy_skewness,accy_n_sign_changes,scl_min,accy_svd_entropy,accz_lineintegral,scl_pct_95,scl_iqr_5_95,accx_rms,hrv_max,bvp_perm_entropy,bvp_energy,bvp_rms
0,0.0022482583913869037 +/- 0.0005429521279126896,-0.0018524382520583083 +/- 0.0007495123735620484,-0.0009816339455351875 +/- 0.00022165927802407306,0.0034832172260924055 +/- 0.0009759996838139532,-0.0017099430018999938 +/- 0.000399288163803631,-0.0010291323622546144 +/- 0.0002577394014581958,3.166561114629207e-05 +/- 6.333122229258415e-05,-0.0019474350854971844 +/- 0.0001236581645963569,-0.00139328689043704 +/- 0.0003305986861593029,-0.0004749841671944921 +/- 0.00029194250973058896,0.0010766307789739748 +/- 0.0017355528316712783,0.0002216592780240223 +/- 0.0010789566204813595,0.00045915136162123505 +/- 0.00014936638904458036,-0.009515516149461733 +/- 0.0013738095379692934,-0.0037048765041166054 +/- 0.00010502295092956999,0.0 +/- 0.0,-0.0030240658644712258 +/- 0.0007236475542765423,-0.001409119696010197 +/- 0.00045033130631183044,-0.0004591513616213461 +/- 0.00019326402178170563,0.0 +/- 0.0,0.014170360987967002 +/- 0.0012309942696279387,0.0006649778340721447 +/- 0.00037998733375555946,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004765674477517368 +/- 0.0006271470019106532,-0.002406586447118475 +/- 0.00015512917940365155,0.0008391386953767732 +/- 0.0004908169727675704,3.166561114629207e-05 +/- 6.333122229258415e-05,0.0006333122229258414 +/- 0.0,0.0004749841671943922 +/- 0.00037467256384416823,-0.0016307789740342526 +/- 0.0002557868021121499,0.009642178594046803 +/- 0.0006350909157736427,-0.0037365421152628863 +/- 0.001362357489822612,0.00028499050031662867 +/- 6.333122229258415e-05,0.0 +/- 0.0,0.06968017732742235 +/- 0.0019768194578896627,0.0021690943635211735 +/- 0.0006010213076663284,0.0 +/- 0.0,-0.00014249525015836985 +/- 0.00016529934307967965,0.00014249525015831433 +/- 0.00019326402178170563,0.001377454084863794 +/- 0.000515721895975357,-0.00014249525015838093 +/- 0.000287181082128218,0.0 +/- 0.0,0.0014249525015832321 +/- 0.0006642234630589908,0.0 +/- 0.0,0.0 +/- 0.0,0.0002691576947434604 +/- 0.000873104222860187,0.0025332488917035657 +/- 0.0005154788029164018,0.0 +/- 0.0,-0.0015991133628879607 +/- 0.00025967731898126137,0.0 +/- 0.0,0.002644078530715588 +/- 0.000697542456361949,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013568714376187407 +/- 0.0009786928094062954,0.007868904369854279 +/- 0.0015383915206492915,0.0027390753641544753 +/- 0.0006010213076663131,0.0 +/- 0.0,0.0013616212792906702 +/- 0.00018999366687775244,-0.002976567447751799 +/- 0.0005096097827558958,0.0 +/- 0.0,-0.0004591513616213461 +/- 0.00021766509000738118,0.004401519949334987 +/- 0.00075201659829247,-0.0011874604179861303 +/- 0.0005934662702340407,0.00886637112096258 +/- 0.0009393538299044699,0.0 +/- 0.0,0.00028499050031660644 +/- 0.0004176980987420052,0.0 +/- 0.0,0.0028024065864470592 +/- 0.000645271813562856,0.0 +/- 0.0,0.0 +/- 0.0,-0.00172577580747314 +/- 0.0006808106396453415,0.001504116529448951 +/- 0.000576322822140625,-0.0013299556681444446 +/- 0.00035544560355674746,0.0 +/- 0.0,0.00022165927802404451 +/- 0.0001451100600049208,0.0 +/- 0.0,0.001725775807473029 +/- 0.0003709744937891134,4.74984167193937e-05 +/- 0.0005108380558867105,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003039898670044372 +/- 0.0003733320494791576,0.0018524382520581973 +/- 0.0001236581645963569,0.0 +/- 0.0,-1.5832805573157138e-05 +/- 4.7498416719471415e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0032140595313490117 +/- 0.0008105716109037561,0.00017416086130460638 +/- 0.00011082963901202226,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0021690943635211623 +/- 0.0003248620096371757,0.0 +/- 0.0,-7.916402786578569e-05 +/- 7.916402786578569e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0027707409753007896 +/- 0.0006421564214905947,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00687143761874599 +/- 0.0012124249347103674,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002216592780240689 +/- 0.001076165007470972,0.0019474350854970846 +/- 0.0002353715761133367,0.01293540215326151 +/- 0.0010924635845471816,0.00036415452818235885 +/- 0.00020089578119772476,0.0003008233058897747 +/- 0.00019326402178170563,0.0 +/- 0.0,-0.0005541481950602223 +/- 0.0006101282098796022,-4.749841671949362e-05 +/- 0.00020089578119777293,0.02606079797340084 +/- 0.001984097555138761,0.0 +/- 0.0,0.0 +/- 0.0,0.004290690310322953 +/- 0.0005640124487193754,0.0 +/- 0.0,-0.0009816339455351985 +/- 0.0003992881638036284,0.0 +/- 0.0,-0.0022165927802407113 +/- 0.0005484644735810203,0.006966434452184878 +/- 0.0013094409834158041,-0.004211526282457301 +/- 0.0015756624831696992,0.009167194426852376 +/- 0.0009771547893736101,0.04018366054464846 +/- 0.0021544254202880316,-9.499683343893173e-05 +/- 0.00010502295092959677,0.0031190626979100246 +/- 0.0016756614454249933,-0.006665611146295181 +/- 0.0006271470019106541,0.002976567447751699 +/- 0.00042953324782302784,0.0 +/- 0.0,-0.013426219126029171 +/- 0.0018393332148774805,0.006127295756808082 +/- 0.0009368152116837866,0.04200443318556044 +/- 0.0012785419400394172,-0.002010766307789791 +/- 0.004141451571957325,0.004306523115896077 +/- 0.001350529962769859,-0.002913236225459204 +/- 0.00043186135835927256,0.004433185560481267 +/- 0.0013656655258295009
