,bvp_iqr,bvp_std,accy_mean,scl_pct_95,bvp_rms,accy_sum,accy_pct_95,bvp_energy,bvp_lineintegral,hrv_max,accy_iqr,hrv_lineintegral,hrv_n_above_mean,hrv_rms,hrv_skewness,hrv_energy,hrv_peaks,hrv_svd_entropy,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy,hrv_mean,hrv_std,hrv_min,hrv_ptp,hrv_kurtosis,hrv_sum,accz_peaks,accz_kurtosis,accz_n_below_mean,accz_n_above_mean,accz_pct_5,accz_iqr_5_95,accz_min,accz_max,accy_svd_entropy,accz_std,accy_perm_entropy,accy_entropy,accy_pct_5,accz_mean,accy_iqr_5_95,accy_n_sign_changes,accz_skewness,accz_energy,accz_sum,accz_ptp,accz_iqr,accz_n_sign_changes,accy_kurtosis,accy_peaks,accy_energy,accy_skewness,accy_ptp,accy_max,accy_min,accy_std,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accx_iqr,accx_n_sign_changes,accx_n_below_mean,accx_n_above_mean,accx_lineintegral,accx_rms,accx_peaks,accx_kurtosis,accx_skewness,accx_energy,accx_sum,accx_ptp,accy_n_below_mean,accy_n_above_mean,accy_lineintegral,accy_rms,accz_lineintegral,accz_rms,scr_perm_entropy,scr_svd_entropy,accx_mean,accx_std,accx_min,accx_max,scr_pct_5,scr_entropy,scr_lineintegral,scr_rms,scr_peaks,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scr_ptp,scr_max,scr_std,scr_min,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_5,scl_iqr_5_95,scl_iqr,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_n_above_mean,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_peaks,scl_skewness,scl_kurtosis,scl_std,scl_mean,bvp_svd_entropy,scl_energy,scl_sum,scl_ptp,scl_max,scl_min,bvp_iqr_5_95,bvp_pct_5,bvp_pct_95,bvp_entropy,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_n_sign_changes,bvp_kurtosis,bvp_peaks,bvp_sum,bvp_skewness,bvp_ptp,bvp_max,bvp_min,bvp_mean
0,-0.003604183427192231 +/- 0.0007655914563713871,-0.00967015285599353 +/- 0.0007318787073560225,0.00011263073209979435 +/- 0.0003528835430323504,-0.0007884151246982607 +/- 0.00068055626653441,-0.007497988736926753 +/- 0.0005810288040311527,-0.0006436041834271489 +/- 0.0006105765393728099,-0.0010297666934834583 +/- 0.0005898729776290586,-0.0047787610619468455 +/- 0.0005090681261321337,-0.010667739340305682 +/- 0.000768460430330469,-0.00550281576830246 +/- 0.0005610811190398357,-0.0004022526146419403 +/- 0.0002619279259227625,-0.003893805309734466 +/- 0.00035834364362541816,-0.000386162510056276 +/- 0.0001791718218127086,-0.0013837489943684278 +/- 0.0005198871897474876,0.00014481094127114514 +/- 0.00013365444670826684,-0.0040225261464199025 +/- 0.0004435735720704809,0.0 +/- 0.0,-0.0032662912308929594 +/- 0.0005435026791328943,-0.0018825422365244982 +/- 0.00043204252878834557,-0.0060016090104585305 +/- 0.0005290195405558696,-0.0008205953338696115 +/- 0.0010562023126163304,-0.0009171359613837193 +/- 0.00038110118366298023,-0.0019308125502815465 +/- 0.0004257041530273005,0.0 +/- 0.0,0.0 +/- 0.0,4.827031375705948e-05 +/- 0.00012566773412561944,-0.001399839098954092 +/- 0.0005191396880097032,-0.00022526146419946658 +/- 0.0002614332551773446,0.0002574416733709062 +/- 0.00041461299201045053,-0.0004987932421560371 +/- 0.0003558060239339541,-0.003877715205148802 +/- 0.000559463834294892,-0.001946902654867233 +/- 0.0003484538668979404,-0.003218020917135933 +/- 0.0006395690077024051,-0.0035398230088495184 +/- 0.0004257041530272922,1.6090104585686493e-05 +/- 4.827031375705949e-05,-0.0026065969428800905 +/- 0.0006346929339763999,-0.0002091713596138023 +/- 0.00016170354981690212,0.0003539823008850029 +/- 0.00014027027975998757,0.0001930812550282046 +/- 9.654062751407455e-05,0.000434432823813391 +/- 0.00016170354981691096,-0.0013837489943684278 +/- 0.00045623320607426405,-0.0015285599356395286 +/- 0.0003074010164850123,-0.0015929203539822745 +/- 0.0005909691929913684,-0.0014159292035397896 +/- 0.0002673088934165137,0.00045052292839906636 +/- 0.0004707558757305835,-0.0008849557522123353 +/- 0.0004450303036505097,-0.0009332260659693836 +/- 0.0002768246264534974,0.00011263073209980546 +/- 0.00026971930191859356,-0.00453740949316167 +/- 0.0005792437650844627,-1.6090104585642084e-05 +/- 0.000500865081778708,-0.004328238133547835 +/- 0.0003090808159661858,-0.00048270313757037275 +/- 0.0003218020917136022,-0.00020917135961381338 +/- 0.00041367530594311444,-0.001995172968624237 +/- 0.0006071749722964734,-0.001399839098954092 +/- 0.0008960035908174336,0.0009493161705551367 +/- 0.0003090808159661696,0.0002252614641995554 +/- 0.00017917182181273648,-0.0018986323411101735 +/- 0.0003510446376391203,-0.00022526146419946658 +/- 0.0003539823008849474,0.00011263073209980546 +/- 0.0002497855944691843,0.0012550281576830357 +/- 0.00032018903848965295,0.00011263073209980546 +/- 0.00026971930191859356,-0.001319388576025704 +/- 0.0004305418555192112,-0.0008849557522123575 +/- 0.00029006848555622526,4.827031375708169e-05 +/- 0.0005758819040441972,-0.0030893000804504633 +/- 0.000674250260330079,0.00014481094127115622 +/- 0.0006166940594283686,-3.218020917129527e-05 +/- 0.0004707558757305919,-0.00043443282381331325 +/- 0.000407368910737647,-0.008141592920353958 +/- 0.0007889075251572771,-0.0042477876106194355 +/- 0.00072029056429926,0.0009493161705551479 +/- 0.0003700724054706002,3.3306690738754695e-17 +/- 0.00017625826468387507,-1.6090104585642084e-05 +/- 0.0001827484584328245,-1.609010458567539e-05 +/- 4.8270313757026176e-05,0.00017699115044252922 +/- 8.664786495791531e-05,0.0008205953338696892 +/- 0.00051613885542545,-0.0024778761061946654 +/- 0.0004943617536842184,-0.0007401448109412234 +/- 0.0004505229283990204,-0.0013354786806113795 +/- 0.0004320425287883389,0.00016090104585682053 +/- 0.0001439142704746547,-0.002590506838294415 +/- 0.000661262191087184,-0.008592115848752978 +/- 0.00040832107933868033,0.000691874497184275 +/- 0.00023919660092224513,1.60901045857309e-05 +/- 0.0002735317779565502,1.60901045857198e-05 +/- 0.00018274845843282742,-0.00246178600160899 +/- 0.0003878349410521037,-0.0011906677393402677 +/- 0.0007094258305727583,-3.2180209171306375e-05 +/- 0.00031199870361488756,-0.00024135156878515306 +/- 0.0005100842311873613,-0.00016090104585676502 +/- 0.0001439142704746299,-0.00014481094127108963 +/- 0.0001517937430741038,-0.008736926790024113 +/- 0.0009046302685033509,-0.00020917135961378007 +/- 0.00025994359487373973,8.045052292843247e-05 +/- 0.0003469647409951277,0.0013515687851971213 +/- 0.0003821188121331523,-1.609010458567539e-05 +/- 4.8270313757026176e-05,3.2180209171372985e-05 +/- 6.436041834274597e-05,3.218020917139519e-05 +/- 0.00044240473322181137,0.0010136765888978383 +/- 0.00022811660303714257,-1.609010458567539e-05 +/- 4.8270313757026176e-05,8.045052292843247e-05 +/- 0.000193750516151139,0.0006757843925985996 +/- 0.00037939907071767796,0.0 +/- 0.0,-4.827031375701507e-05 +/- 0.00010302693865539007,0.00011263073209980546 +/- 0.00020416053966934672,-0.000353982300884903 +/- 0.0003035874861482417,-0.0004987932421560371 +/- 0.00027353177795655414,0.0005148833467418124 +/- 0.0002009653418631843,0.0 +/- 0.0,-0.0001930812550281158 +/- 0.00038616251005631024,-0.00011263073209968332 +/- 0.00028827792223923645,-0.0003861625100562427 +/- 0.00022981266061280825,-0.0010136765888977938 +/- 0.00032220409323411507,-0.005679806918744934 +/- 0.0008696102408284331,0.00030571198712795453 +/- 0.0004344328238133388,0.00017699115044252922 +/- 0.0004851106494507523,0.00014481094127114514 +/- 0.00019640475648808765,3.218020917138409e-05 +/- 9.654062751409676e-05,0.0009332260659694724 +/- 0.0004707558757305706,-0.0007884151246982718 +/- 0.00039707039997597423,0.00012872083668549194 +/- 6.436041834274598e-05,0.0007884151246983495 +/- 0.0005454047065704891,-0.00020917135961378007 +/- 0.0001910594060665645,3.2180209171372985e-05 +/- 0.00012040731735395377,3.218020917138409e-05 +/- 9.654062751409676e-05,-0.0001609010458567539 +/- 0.00010176275656210817,0.0 +/- 0.0,3.2180209171372985e-05 +/- 6.436041834274597e-05,1.6090104585697595e-05 +/- 8.664786495792973e-05,-9.654062751404124e-05 +/- 0.0004019306837263775,-0.0014802896218825024 +/- 0.0005564478347800697,-0.0015607401448109015 +/- 0.0005191396880097049,0.0016733708769107402 +/- 0.0008304738793605154,-0.004022526146419925 +/- 0.0005573775728298826,-0.00045052292839897756 +/- 0.0006665266348256602,-1.609010458561988e-05 +/- 0.000511098316147044,-0.0027514078841512136 +/- 0.0005309734513274376,-0.0032662912308929703 +/- 0.0005290195405558733,-0.008479485116653229 +/- 0.0006022515614549647,-0.006757843925985485 +/- 0.0006594980380343966,0.0 +/- 0.0,-0.0026387771520514523 +/- 0.0006757843925985494,-0.001464199517296827 +/- 0.00026389733655440557,-4.8270313756970665e-05 +/- 0.0003222040932341212,-0.006516492357200287 +/- 0.0008430047882497158,-0.0004505229283989998 +/- 0.0003435906114893395,-0.00041834271922762677 +/- 0.00034659145983167045,-1.609010458567539e-05 +/- 4.8270313757026176e-05,-3.218020917132858e-05 +/- 0.00024718087684210414,-0.003974255832662865 +/- 0.0005892142694642199,-0.0018825422365244759 +/- 0.00033014134398524604,-0.0022204344328237815 +/- 0.0007079646017699252,-4.8270313757026176e-05 +/- 7.373412220361354e-05
