,hrv_mean,hrv_sum,bvp_n_below_mean,bvp_rms,accz_energy,bvp_std,bvp_n_above_mean,accy_energy,hrv_rms,accx_energy,accz_rms,hrv_iqr_5_95,accx_lineintegral,accz_std,accz_perm_entropy,bvp_energy,accy_svd_entropy,hrv_energy,hrv_std,accy_perm_entropy,hrv_ptp,accy_peaks,accy_rms,hrv_pct_95,accz_peaks,accx_sum,accx_mean,hrv_pct_5,hrv_max,hrv_iqr,accy_pct_95,hrv_entropy,accx_std,accx_perm_entropy,hrv_n_below_mean,hrv_lineintegral,hrv_n_above_mean,hrv_svd_entropy,accx_rms,bvp_svd_entropy,accz_svd_entropy,accx_pct_5,accx_n_below_mean,scl_pct_5,accy_iqr_5_95,bvp_lineintegral,bvp_perm_entropy,accx_n_above_mean,accx_iqr_5_95,bvp_n_sign_changes,accz_max,scl_pct_95,accz_lineintegral,hrv_perm_entropy,accy_lineintegral,bvp_min,accx_max,hrv_min,accx_iqr,scr_svd_entropy,scl_svd_entropy,accx_ptp,accx_peaks,scl_rms,accz_pct_95,accy_std,accx_skewness,scr_mean,scr_sum,accy_skewness,scr_std,scl_entropy,bvp_peaks,scl_skewness,scr_perm_entropy,hrv_kurtosis,hrv_skewness,accx_n_sign_changes,accy_kurtosis,scr_lineintegral,accz_n_below_mean,accy_n_below_mean,accz_n_above_mean,accx_pct_95,scr_ptp,scr_max,scr_skewness,scl_iqr_5_95,scr_n_below_mean,scl_n_below_mean,scl_n_above_mean,scr_n_above_mean,scr_n_sign_changes,scr_iqr_5_95,scl_std,accx_entropy,accy_n_sign_changes,bvp_sum,scr_pct_95,accx_kurtosis,scl_iqr,bvp_mean,scr_kurtosis,scr_entropy,accz_skewness,scl_sum,scl_mean,accy_entropy,accy_mean,accy_sum,accy_n_above_mean,bvp_skewness,accz_entropy,scl_energy,accx_min,hrv_n_sign_changes,scr_energy,scr_pct_5,bvp_entropy,scr_min,accz_n_sign_changes,scl_peaks,accx_svd_entropy,scl_ptp,scr_peaks,accz_ptp,scr_iqr,accy_min,accy_pct_5,scl_kurtosis,scl_perm_entropy,accy_iqr,accy_ptp,hrv_peaks,scr_rms,bvp_kurtosis,bvp_ptp,scl_n_sign_changes,accy_max,accz_kurtosis,scl_lineintegral,accz_mean,accz_sum,scl_max,bvp_max,accz_min,accz_iqr,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,scl_min,accz_pct_5,accz_iqr_5_95,bvp_iqr
0,0.36983725707062726 +/- 0.004723228043675784,0.36983725707062726 +/- 0.004723228043675784,-0.0011692210459788633 +/- 0.0004956355551069169,0.38404171275082954 +/- 0.002925571034857729,0.1832832990993838 +/- 0.00246605947418256,0.1957497234950229 +/- 0.00276883924243772,-0.0011692210459788633 +/- 0.0004956355551069169,0.17334492020856374 +/- 0.0022715622197389163,0.20323905830304945 +/- 0.004985509284200427,0.23441301943434975 +/- 0.0018347389308889113,0.09488070785274132 +/- 0.0034654530054860325,0.07171749091483644 +/- 0.0015886162571371125,0.01564228156106807 +/- 0.003251942665745087,0.05414757465634379 +/- 0.0031876266141741454,0.010443987991783832 +/- 0.002900073228828102,0.027729499130984325 +/- 0.0032559705534537463,-0.008848159266866829 +/- 0.0015089064795466357,0.06373834729025121 +/- 0.004305222341739569,0.013051034918628523 +/- 0.0014757837799128537,0.008058145046610798 +/- 0.001112770855532226,0.0355664401959235 +/- 0.00184186864031721,0.0015010270184863006 +/- 0.0014294673696550535,0.11224522041396741 +/- 0.002056709128806827,0.004281877073787288 +/- 0.0006569955091259954,0.01180281245062409 +/- 0.0007276712870702642,0.007062727129088298 +/- 0.0012280592543417832,0.007078527413493419 +/- 0.0012173398820829844,0.018707536735661223 +/- 0.002177001693746228,0.008863959551271894 +/- 0.0016802620025399499,0.012687628377310778 +/- 0.000757919731724529,-0.00537209669774058 +/- 0.0007309232742120649,0.037035866645599616 +/- 0.0013521942104809317,0.08146626639279504 +/- 0.0025664642760937764,0.024253436561858098 +/- 0.001611706459835673,0.007931742771369854 +/- 0.0016778086841470429,-0.001437825880865895 +/- 0.00029517367186395436,0.010254384578922415 +/- 0.0007526310863526255,0.006825722863011507 +/- 0.0009501214332989567,0.013288039184705303 +/- 0.0017213610400081212,0.006225312055616983 +/- 0.0012644176978190912,0.04796966345394217 +/- 0.0016976300860879483,0.0026070469268446696 +/- 0.0005880168767871287,0.007836941064939141 +/- 0.0014808499938518025,0.02686048348870277 +/- 0.0020913752071764057,0.0004740085321535581 +/- 0.001176033753574241,0.008895560120082125 +/- 0.0011525546673937144,-1.1102230246251566e-17 +/- 0.0005473379072741236,0.006557118028124487 +/- 0.001672518132189349,0.0009480170643071494 +/- 0.001119481092363298,0.005767103807868523 +/- 0.0009433973922280264,0.002575446358034439 +/- 0.0009402164984554875,0.005814504661083875 +/- 0.000944851723035284,0.013019434349818271 +/- 0.0010650845028505366,0.009337968083425496 +/- 0.0007851008531398054,0.011597408753357541 +/- 0.0010603862686403705,9.480170643071384e-05 +/- 0.00030145021375160597,-0.0009638173487123037 +/- 0.0003348020240230109,0.002986253752567514 +/- 0.0008724561663630096,-0.00022120398167170264 +/- 0.0009947907245186991,0.003602464844367159 +/- 0.0009912711102138426,-0.0009480170643071939 +/- 0.0012738596537049329,-0.00025280455048192206 +/- 0.000948543594236292,-0.0015010270184863672 +/- 0.0002149071023658834,0.013762047716858882 +/- 0.0010842495474354629,0.013746247432453739 +/- 0.0017032090982097643,0.00500869015642279 +/- 0.0013463659594105217,0.0009322167799020176 +/- 0.0005117438691958294,0.035993047874861725 +/- 0.0031638466767663306,0.035993047874861725 +/- 0.0031638466767663306,-0.0010428187707378967 +/- 0.00038183112572584354,0.036182651287723154 +/- 0.00289019983988612,-1.580028440514303e-05 +/- 0.0006014494015065308,0.0 +/- 0.0,0.0015010270184863228 +/- 0.0006786769345841202,-0.0005846105229894594 +/- 0.00029177097981703144,-0.00023700426607680124 +/- 0.0003620299964414606,0.0026228472112498013 +/- 0.0006560448567554613,0.0005530099541791178 +/- 0.0001273859653705061,-0.0009006162110918204 +/- 0.0005475659172432812,0.021851793332279944 +/- 0.002147967163150041,0.0002054036972665374 +/- 0.0003002054036972542,-0.00017380312845632906 +/- 0.00014905958495903805,9.480170643071384e-05 +/- 0.0002844051192921538,-0.00031600568810241647 +/- 0.00017308344367363538,0.012387422973613504 +/- 0.0017122726729839278,0.012261020698372538 +/- 0.001716641094080061,-0.0002844051192921748 +/- 0.00026249403896093793,-0.000600410807394558 +/- 0.0004286509706509868,-0.0001422025596460874 +/- 0.0001794567339485171,-3.160056881024165e-05 +/- 0.00018426139658226786,-3.160056881024165e-05 +/- 0.00018426139658226786,-0.0001422025596460874 +/- 0.0001794567339485171,-0.00037920682572288865 +/- 0.0003329326513778846,0.0006162110917996344 +/- 0.0004549274782394709,0.00927476694580497 +/- 0.0011845999145347948,-0.001264022752409577 +/- 0.0002997893183916874,-0.0005214093853689761 +/- 0.00035365822856060536,-3.160056881024165e-05 +/- 6.32011376204833e-05,0.0006162110917996344 +/- 0.00046577351786961064,-0.0007426133670406343 +/- 0.000331805972507494,-0.0009480170643071939 +/- 0.00045793574802304907,-1.5800284405120824e-05 +/- 4.740085321536247e-05,-9.480170643072494e-05 +/- 0.00010480722990537908,-0.0001422025596460874 +/- 0.000268604834887054,4.740085321531806e-05 +/- 0.0005699064242967782,-0.0001264022752409666 +/- 0.00015481053833360186,-0.0001264022752409666 +/- 0.00015481053833360186,0.0038394691104439603 +/- 0.0005475659172432799,-0.0012324221835993132 +/- 0.0008234358806001199,-0.0012324221835993132 +/- 0.0008234358806001199,-4.7400853215384676e-05 +/- 0.00035365822856058595,-0.0011850213303839729 +/- 0.00038863560993044374,-0.0005530099541792066 +/- 0.00036202999644144844,0.005672302101437798 +/- 0.000883827857225302,0.0004266076789381956 +/- 0.0010458069675065742,0.0 +/- 0.0,0.0006162110917996344 +/- 0.0002777436535194497,0.00022120398167168042 +/- 0.0001448119985765736,0.0 +/- 0.0,-0.0001264022752409666 +/- 0.00011823850171509888,-0.0009796176331174245 +/- 0.000445780881013297,0.001295623321219752 +/- 0.0005688102385842812,-1.5800284405120824e-05 +/- 0.00011060199083584576,-0.00036340654131776783 +/- 0.0003392464931835113,-0.0001422025596460874 +/- 0.0001794567339485171,0.0030968557434033483 +/- 0.0007037780834672206,-0.0001264022752409666 +/- 0.00028087199928318693,-0.0003318059725075484 +/- 0.0004266076789382372,-0.00023700426607682347 +/- 0.0003620299964414606,0.0002686048348870207 +/- 0.00045820824774846214,0.0022752409543371544 +/- 0.0007616982646986196,0.0011850213303839286 +/- 0.0003333073646662827,-6.32011376204833e-05 +/- 0.0001264022752409666,-0.0007742139358508981 +/- 0.00022842206185495076,0.058713856849423283 +/- 0.0013410709542691164,0.0003950071101279651 +/- 0.0006250605291468774,-0.0005214093853689761 +/- 0.0002648610304035504,0.0015958287249170366 +/- 0.0002777436535194446,0.002970453468162393 +/- 0.0005278335626003916,0.0004108073945330859 +/- 0.0003616850416261488,0.039026702480644625 +/- 0.0009841941224457335,0.0028124506241112178 +/- 0.0004782033796941572,0.0028124506241112178 +/- 0.0004782033796941572,0.03047874861747507 +/- 0.0024184759918273557,0.0002528045504818888 +/- 0.0005749219591929406,0.010380786854163349 +/- 0.0008539465392239814,0.0025754463580344054 +/- 0.0002830853668378548,0.0026070469268446696 +/- 0.0010837889486264903,0.001975035550639881 +/- 0.0007812757348760355,0.0016590298625374978 +/- 0.0007844646286810622,0.039263706746721416 +/- 0.0017152589644499998,0.01722231000158001 +/- 0.001096954018499592,0.045489018802338424 +/- 0.0009929067684224938,0.003160056881023843 +/- 0.0009662749155582575
