,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,-0.012525788387857317 +/- 0.00282459197355926,0.03981727085175364 +/- 0.0037730483277368526,0.00960801650456825 +/- 0.001812974535718206,-0.005481874447391688 +/- 0.0022414563326650762,0.040671971706454466 +/- 0.004301361485212622,0.006366047745358106 +/- 0.0016682548420966562,0.010285882699675808 +/- 0.0027345917186592573,0.004479811376363096 +/- 0.0027261611741461068,0.0005305039787798615 +/- 0.0025312007726004983,-0.0012673150604185057 +/- 0.0005113277799262496,0.0044798113763631076 +/- 0.001374819191239682,0.0 +/- 0.0,-0.00023577954612435947 +/- 0.0006823363927374277,0.004921898025346294 +/- 0.0014381223576488053,-0.0011199528440907769 +/- 0.0016023904767542949,0.009843796050692587 +/- 0.0013454420525214699,-0.0028882994400235783 +/- 0.0019136673245797875,0.005570291777188341 +/- 0.001992171484364428,-0.0044503389330975305 +/- 0.002366804186609334,0.01099322133804893 +/- 0.0015874132637188584,0.004774535809018576 +/- 0.001591511936339507,-0.00598290598290595 +/- 0.0026690059766975353
