,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,0.0656703166617342 +/- 0.0035475218627293017,0.022195915951464917 +/- 0.003937299406821562,-0.021308079313406357 +/- 0.003617321477501633,0.03577981651376142 +/- 0.002282620917226837,0.018319029298609034 +/- 0.0036736606450669834,-0.018674163953832524 +/- 0.0014764687402505532,-0.02346848179934894 +/- 0.0039640135589476405,0.0014797277300976242 +/- 0.002054638053590956,-0.0028114826871856067 +/- 0.0013448437724180803,-0.0011541876294761887 +/- 0.0006129717424447797,-0.02195915951464933 +/- 0.0026230860972075126,0.0 +/- 0.0,-0.0007102693104468982 +/- 0.0009283449033062103,0.015182006510801972 +/- 0.002620580681534501,-0.0056525599289730995 +/- 0.0022594817397604454,-0.014353358981947372 +/- 0.0017867367680525002,-0.01669132879550166 +/- 0.0021995743327685143,0.0009174311926605228 +/- 0.0018644569399230415,-0.0046167505179047445 +/- 0.0020254440523549593,-0.005001479727730129 +/- 0.0024131814302333554,-0.004942290618526213 +/- 0.002076053259224097,-0.007457827759692259 +/- 0.0031061596362005253
