,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,0.014535227945529939 +/- 0.008564981547871704,0.0738898756660746 +/- 0.00628427561294747,0.07297217288336294 +/- 0.0034656114890522743,0.04058614564831263 +/- 0.0025446800678320326,0.011308466548253427 +/- 0.002980393830350077,-0.019715808170515093 +/- 0.00269764020127756,0.09351687388987569 +/- 0.0027689783686139966,0.013676731793960928 +/- 0.0018239102191532628,0.009295441089402046 +/- 0.001163225737382367,0.07294256956779159 +/- 0.004072366202254015,0.000355239786856143 +/- 0.00160950588739705,0.07821195973949083 +/- 0.0025286153349985295,0.005210183540556535 +/- 0.0035479545924401758,-0.0002368265245707435 +/- 0.0002580757219384462,0.0034635879218472667 +/- 0.0008984008825040768,-0.01604499703966843 +/- 0.0020586546655670486,0.000355239786856143 +/- 0.0004144464179988229,0.02084073416222617 +/- 0.00386025418891723,0.0 +/- 0.0,-0.018442865600947288 +/- 0.003065194254086766,0.05136175251628182 +/- 0.0049752068791763995,0.007371225577264673 +/- 0.0030462660397008573
