,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,0.03392420537897308 +/- 0.0030100421154633803,0.02426650366748164 +/- 0.0034338806614151963,0.01305012224938873 +/- 0.0016232606020647237,0.01222493887530558 +/- 0.003019337172427508,0.009504889975550102 +/- 0.0024657204708471853,0.008068459657701699 +/- 0.0016526290751339553,0.003973105134474309 +/- 0.001888940970704486,0.0030256723716381106 +/- 0.0012998881612552896,0.002475550122249359 +/- 0.0010887232964888133,0.0013141809290953099 +/- 0.000831947285379945,0.0008557457212713615 +/- 0.0023626097909642796,0.0 +/- 0.0,-0.00027506112469440904 +/- 0.0010801098439530822,-0.002689486552567255 +/- 0.0020031747687253953,-0.0027506112469438014 +/- 0.001400542694057402,-0.004125916870415669 +/- 0.000997381960396124,-0.008251833740831317 +/- 0.0016571444635361922,-0.011033007334963351 +/- 0.002605697758807306,-0.01176650366748171 +/- 0.001692006177954335,-0.012591687041564836 +/- 0.0015986181944525825,-0.013569682151589291 +/- 0.0025135556473046563,-0.018979217603912024 +/- 0.0025732334791921563
