,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.44203670811130846 +/- 0.005887711738753232,0.1818531675547662 +/- 0.005976718066924068,0.04920071047957375 +/- 0.003790611794555152,0.031705150976909444 +/- 0.00386535877199385,0.031705150976909444 +/- 0.00386535877199385,-0.005713439905269335 +/- 0.0015385182309279142,0.03383658969804622 +/- 0.0033780223931709763,0.08774422735346363 +/- 0.00531904940353917,0.03214920071047961 +/- 0.0023874298583369956,0.0026346950858496475 +/- 0.0025549908072614964,0.007785671995263488 +/- 0.0029928644588217176,0.007430432208407378 +/- 0.0024535059354640187,0.03555358200118418 +/- 0.0030663376633418833,0.0447898164594435 +/- 0.004046135428542457,-0.00198342214328 +/- 0.000945917425024886,0.02468916518650093 +/- 0.0031222727941824014,0.0071343990526939296 +/- 0.0011575615628192635,0.0 +/- 0.0,0.0001480165778567466 +/- 0.0008502905042241036,0.0001480165778567466 +/- 0.0008502905042241036,0.004588513913558356 +/- 0.0025508715126723153,-0.003463587921847211 +/- 0.0012974900533339793
