,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,-0.032348596750369316 +/- 0.006229461058282556,-0.04186115214180212 +/- 0.006586032818059625,0.024017725258493293 +/- 0.00285826472542081,0.020856720827178665 +/- 0.0035627328642083116,0.00776957163958637 +/- 0.0031460600086765235,-0.013087149187592361 +/- 0.0023150526674700104,-0.05279172821270316 +/- 0.0038155079971864477,-0.007060561299852363 +/- 0.0005974519473015237,-0.028508124076809527 +/- 0.0032503020657415928,0.000797636632200871 +/- 0.0016291067272038206,-0.0019793205317578 +/- 0.0017228387960796063,-0.008862629246676579 +/- 0.001732688720663528,-0.030841949778434317 +/- 0.004267171659738329,-0.0019793205317578 +/- 0.0004952157936260503,0.00017725258493352935 +/- 0.000936069690857003,0.006351550960118135 +/- 0.002030683468961218,-0.00047267355982274497 +/- 0.00019596010578170652,-0.018109305760709026 +/- 0.003407088963517363,0.0 +/- 0.0,0.0017134416543574393 +/- 0.0031812326442474054,-0.02150664697193504 +/- 0.001820138469807934,-0.0006499261447563076 +/- 0.005443767762723778
